event_id,team,period,clock_seconds,player_id,player_name,assist_player_id,assist_player_name,outcome,location,from_corner,field_position_x,field_position_y,text
740698,Newcastle United,2,3452.0,,Jacob Murphy,,Jacob Ramsey,blocked,outside_box,False,0.438,0.646,Attempt blocked. Jacob Murphy (Newcastle United) right footed shot from outside the box is blocked. Assisted by Jacob Ramsey.
740698,Brentford,2,3463.0,,Dango Ouattara,,Mikkel Damsgaard,blocked,box,False,0.27,0.673,Attempt blocked. Dango Ouattara (Brentford) left footed shot from the right side of the box is blocked. Assisted by Mikkel Damsgaard.
740698,Newcastle United,2,4015.0,,Harvey Barnes,,Jacob Murphy,off_target,outside_box,False,0.546,0.506,Attempt missed. Harvey Barnes (Newcastle United) right footed shot from outside the box is too high. Assisted by Jacob Murphy.
740698,Newcastle United,2,5234.0,,Malick Thiaw,,Jacob Ramsey,off_target,box,True,0.198,0.483,Attempt missed. Malick Thiaw (Newcastle United) header from the centre of the box misses to the right. Assisted by Jacob Ramsey with a cross following a corner.
740698,Brentford,2,5400.0,,Mathias Jensen,,Kevin Schade,blocked,outside_box,False,0.486,0.451,Attempt blocked. Mathias Jensen (Brentford) left footed shot from outside the box is blocked. Assisted by Kevin Schade.
740698,Brentford,2,5400.0,,Igor Thiago,,,goal,box,False,0.276,0.498,"Goal! Brentford 3, Newcastle United 1. Igor Thiago (Brentford) right footed shot from the centre of the box to the centre of the goal."
740698,Brentford,2,5400.0,,Sepp van den Berg,,Nathan Collins,saved,box,False,0.126,0.472,Attempt saved. Sepp van den Berg (Brentford) right footed shot from the centre of the box is saved in the centre of the goal by Aaron Ramsdale (Newcastle United). Assisted by Nathan Collins with a headed pass.
740698,Brentford,2,5400.0,,Kevin Schade,,Michael Kayode,blocked,box,False,0.222,0.484,Attempt blocked. Kevin Schade (Brentford) header from the centre of the box is blocked. Assisted by Michael Kayode with a cross.
740700,Crystal Palace,1,239.0,,Jean-Philippe Mateta,,Ismaïla Sarr,off_target,box,False,0.254,0.666,Attempt missed. Jean-Philippe Mateta (Crystal Palace) right footed shot from the right side of the box is high and wide to the right. Assisted by Ismaïla Sarr following a fast break.
740700,Brighton & Hove Albion,1,450.0,,Diego Gómez,,,saved,box,False,0.208,0.399,Attempt saved. Diego Gómez (Brighton and Hove Albion) right footed shot from the centre of the box is saved in the bottom left corner by Dean Henderson (Crystal Palace).
740700,Crystal Palace,1,507.0,,Ismaïla Sarr,,Jean-Philippe Mateta,saved,outside_box,False,0.37,0.481,Attempt saved. Ismaïla Sarr (Crystal Palace) right footed shot from outside the box is saved in the bottom right corner by Bart Verbruggen (Brighton and Hove Albion). Assisted by Jean-Philippe Mateta.
740700,Brighton & Hove Albion,1,764.0,,Jan Paul van Hecke,,Diego Gómez,saved,outside_box,False,0.642,0.57,Attempt saved. Jan Paul van Hecke (Brighton and Hove Albion) right footed shot from outside the box is saved in the centre of the goal by Dean Henderson (Crystal Palace). Assisted by Diego Gómez.
740700,Crystal Palace,1,1876.0,,Jaydee Canvot,,Ismaïla Sarr,off_target,box,True,0.266,0.54,Attempt missed. Jaydee Canvot (Crystal Palace) right footed shot from the centre of the box misses to the left. Assisted by Ismaïla Sarr following a corner.
740700,Brighton & Hove Albion,1,2081.0,,Yankuba Minteh,,Diego Gómez,blocked,box,False,0.308,0.693,Attempt blocked. Yankuba Minteh (Brighton and Hove Albion) left footed shot from the right side of the box is blocked. Assisted by Diego Gómez.
740700,Crystal Palace,1,2341.0,,Adam Wharton,,,off_target,outside_box,False,0.45,0.587,Attempt missed. Adam Wharton (Crystal Palace) left footed shot from outside the box misses to the right.
740700,Brighton & Hove Albion,1,2700.0,,Yankuba Minteh,,Diego Gómez,off_target,box,False,0.248,0.679,"Attempt missed. Yankuba Minteh (Brighton and Hove Albion) left footed shot from the right side of the box is close, but misses to the right. Assisted by Diego Gómez following a fast break."
740700,Crystal Palace,1,2700.0,,Ismaïla Sarr,,Jean-Philippe Mateta,off_target,box,False,0.138,0.403,Attempt missed. Ismaïla Sarr (Crystal Palace) right footed shot from the centre of the box misses to the right. Assisted by Jean-Philippe Mateta with a cross.
740700,Brighton & Hove Albion,2,2731.0,,Diego Gómez,,Yankuba Minteh,saved,six_yard_box,False,0.104,0.405,Attempt saved. Diego Gómez (Brighton and Hove Albion) header from the left side of the six yard box is saved in the bottom right corner by Dean Henderson (Crystal Palace). Assisted by Yankuba Minteh with a cross.
740700,Crystal Palace,2,3280.0,,Daichi Kamada,,,off_target,box,False,0.164,0.432,"Attempt missed. Daichi Kamada (Crystal Palace) left footed shot from the centre of the box is close, but misses to the left."
740700,Crystal Palace,2,4283.0,,Daichi Kamada,,Jefferson Lerma,off_target,box,False,0.134,0.358,"Attempt missed. Daichi Kamada (Crystal Palace) left footed shot from the left side of the box is close, but misses to the left. Assisted by Jefferson Lerma."
740700,Brighton & Hove Albion,2,4547.0,,Jan Paul van Hecke,,Diego Gómez,blocked,box,False,0.166,0.557,Attempt blocked. Jan Paul van Hecke (Brighton and Hove Albion) header from the centre of the box is blocked. Assisted by Diego Gómez.
740700,Brighton & Hove Albion,2,4762.0,,Yasin Ayari,,Mats Wieffer,blocked,outside_box,False,0.45,0.568,Attempt blocked. Yasin Ayari (Brighton and Hove Albion) left footed shot from outside the box is blocked. Assisted by Mats Wieffer.
740700,Crystal Palace,2,4863.0,,Yéremy Pino,,Tyrick Mitchell,blocked,box,False,0.19,0.464,Attempt blocked. Yéremy Pino (Crystal Palace) right footed shot from the centre of the box is blocked. Assisted by Tyrick Mitchell.
740700,Crystal Palace,2,5400.0,,Yéremy Pino,,Jefferson Lerma,saved,box,False,0.196,0.303,Attempt saved. Yéremy Pino (Crystal Palace) right footed shot from the left side of the box is saved in the bottom left corner by Bart Verbruggen (Brighton and Hove Albion). Assisted by Jefferson Lerma with a headed pass.
740700,Crystal Palace,2,5400.0,,Maxence Lacroix,,Yéremy Pino,off_target,box,True,0.13,0.484,Attempt missed. Maxence Lacroix (Crystal Palace) header from the centre of the box is too high. Assisted by Yéremy Pino with a cross following a corner.
740703,Nottingham Forest,1,105.0,,Morgan Gibbs-White,,Ibrahim Sangaré,saved,outside_box,False,0.382,0.348,Attempt saved. Morgan Gibbs-White (Nottingham Forest) right footed shot from outside the box is saved in the bottom right corner by Lucas Perri (Leeds United). Assisted by Ibrahim Sangaré.
740703,Nottingham Forest,1,143.0,,Ibrahim Sangaré,,,blocked,outside_box,False,0.44,0.581,Attempt blocked. Ibrahim Sangaré (Nottingham Forest) right footed shot from outside the box is blocked.
740703,Nottingham Forest,1,651.0,,Igor Jesus,,Neco Williams,blocked,box,False,0.148,0.488,Attempt blocked. Igor Jesus (Nottingham Forest) header from the centre of the box is blocked. Assisted by Neco Williams with a cross.
740703,Nottingham Forest,1,688.0,,Igor Jesus,,Nicolás Domínguez,blocked,box,False,0.264,0.505,Attempt blocked. Igor Jesus (Nottingham Forest) header from the centre of the box is blocked. Assisted by Nicolás Domínguez with a cross.
740703,Nottingham Forest,1,688.0,,Igor Jesus,,,blocked,box,False,0.264,0.508,Attempt blocked. Igor Jesus (Nottingham Forest) right footed shot from the centre of the box is blocked.
740703,Leeds United,1,752.0,,Lukas Nmecha,,Brenden Aaronson,goal,box,False,0.302,0.632,"Goal! Nottingham Forest 0, Leeds United 1. Lukas Nmecha (Leeds United) right footed shot from the right side of the box to the bottom left corner. Assisted by Brenden Aaronson."
740703,Nottingham Forest,1,888.0,,Ibrahim Sangaré,,,goal,box,False,0.188,0.498,"Goal! Nottingham Forest 1, Leeds United 1. Ibrahim Sangaré (Nottingham Forest) right footed shot from the centre of the box to the centre of the goal."
740703,Nottingham Forest,1,1004.0,,Dan Ndoye,,Nicolò Savona,off_target,outside_box,False,0.402,0.703,"Attempt missed. Dan Ndoye (Nottingham Forest) left footed shot from outside the box is close, but misses to the right. Assisted by Nicolò Savona."
740703,Nottingham Forest,1,1110.0,,Dan Ndoye,,Nicolás Domínguez,saved,box,False,0.224,0.37,Attempt saved. Dan Ndoye (Nottingham Forest) left footed shot from the centre of the box is saved in the bottom left corner by Lucas Perri (Leeds United). Assisted by Nicolás Domínguez.
740703,Nottingham Forest,1,2157.0,,Igor Jesus,,Nicolò Savona,off_target,box,False,0.184,0.505,Attempt missed. Igor Jesus (Nottingham Forest) header from the centre of the box misses to the left. Assisted by Nicolò Savona with a cross.
740703,Nottingham Forest,1,2700.0,,Morgan Gibbs-White,,Neco Williams,saved,outside_box,False,0.542,0.414,Attempt saved. Morgan Gibbs-White (Nottingham Forest) right footed shot from outside the box is saved in the centre of the goal by Lucas Perri (Leeds United). Assisted by Neco Williams.
740703,Nottingham Forest,2,2878.0,,Igor Jesus,,Dan Ndoye,blocked,box,False,0.124,0.512,Attempt blocked. Igor Jesus (Nottingham Forest) right footed shot from the centre of the box is blocked. Assisted by Dan Ndoye.
740703,Leeds United,2,3166.0,,Brenden Aaronson,,,off_target,outside_box,False,0.428,0.55,Attempt missed. Brenden Aaronson (Leeds United) right footed shot from outside the box misses to the right following a set piece situation.
740703,Leeds United,2,3857.0,,Lukas Nmecha,,,off_target,box,True,0.14,0.491,Attempt missed. Lukas Nmecha (Leeds United) header from the centre of the box misses to the right following a corner.
740703,Nottingham Forest,2,4021.0,,Morgan Gibbs-White,,Omari Hutchinson,goal,box,False,0.096,0.507,"Goal! Nottingham Forest 2, Leeds United 1. Morgan Gibbs-White (Nottingham Forest) header from very close range to the bottom left corner. Assisted by Omari Hutchinson with a cross."
740703,Leeds United,2,4693.0,,Ethan Ampadu,,Daniel James,blocked,outside_box,False,0.406,0.595,Attempt blocked. Ethan Ampadu (Leeds United) left footed shot from outside the box is blocked. Assisted by Daniel James.
740703,Leeds United,2,4699.0,,Daniel James,,,saved,outside_box,False,0.412,0.599,Attempt saved. Daniel James (Leeds United) left footed shot from outside the box is saved in the bottom left corner by Matz Sels (Nottingham Forest).
740703,Leeds United,2,4700.0,,Gabriel Gudmundsson,,,off_target,box,False,0.0,0.0,Attempt missed. Gabriel Gudmundsson (Leeds United) left footed shot from the left side of the box misses to the right.
740703,Leeds United,2,4797.0,,Daniel James,,Anton Stach,off_target,outside_box,False,0.412,0.63,Attempt missed. Daniel James (Leeds United) right footed shot from outside the box misses to the left. Assisted by Anton Stach with a headed pass.
740703,Leeds United,2,5071.0,,Dominic Calvert-Lewin,,Anton Stach,off_target,box,True,0.146,0.556,"Attempt missed. Dominic Calvert-Lewin (Leeds United) header from the centre of the box is close, but misses to the right. Assisted by Anton Stach with a cross following a corner."
740703,Nottingham Forest,2,5400.0,,Omari Hutchinson,,,blocked,box,False,0.284,0.675,Attempt blocked. Omari Hutchinson (Nottingham Forest) right footed shot from the right side of the box is blocked.
740703,Leeds United,2,5400.0,,Dominic Calvert-Lewin,,Noah Okafor,saved,box,False,0.186,0.493,Attempt saved. Dominic Calvert-Lewin (Leeds United) header from the centre of the box is saved in the centre of the goal by Matz Sels (Nottingham Forest). Assisted by Noah Okafor with a cross.
740702,Liverpool,1,438.0,,Mohamed Salah,,,blocked,box,False,0.2,0.662,Attempt blocked. Mohamed Salah (Liverpool) right footed shot from the right side of the box is blocked.
740702,Manchester City,1,1021.0,,Rayan Cherki,,Jérémy Doku,blocked,box,False,0.27,0.484,Attempt blocked. Rayan Cherki (Manchester City) left footed shot from the centre of the box is blocked. Assisted by Jérémy Doku.
740702,Manchester City,1,1551.0,,Jérémy Doku,,,saved,box,False,0.158,0.333,Attempt saved. Jérémy Doku (Manchester City) left footed shot from the left side of the box is saved in the bottom left corner by Giorgi Mamardashvili (Liverpool).
740702,Manchester City,1,1709.0,,Erling Haaland,,Matheus Nunes,goal,box,False,0.158,0.43,"Goal! Manchester City 1, Liverpool 0. Erling Haaland (Manchester City) header from the centre of the box to the bottom right corner. Assisted by Matheus Nunes with a cross."
740702,Liverpool,1,1857.0,,Florian Wirtz,,Mohamed Salah,blocked,outside_box,False,0.474,0.427,Attempt blocked. Florian Wirtz (Liverpool) right footed shot from outside the box is blocked. Assisted by Mohamed Salah.
740702,Liverpool,1,2486.0,,Florian Wirtz,,Mohamed Salah,blocked,box,False,0.294,0.467,Attempt blocked. Florian Wirtz (Liverpool) left footed shot from the centre of the box is blocked. Assisted by Mohamed Salah.
740702,Manchester City,1,2533.0,,Nico González,,Jérémy Doku,blocked,outside_box,False,0.534,0.284,Attempt blocked. Nico González (Manchester City) right footed shot from outside the box is blocked. Assisted by Jérémy Doku.
740702,Manchester City,1,2700.0,,Nico González,,Bernardo Silva,goal,outside_box,True,0.494,0.413,"Goal! Manchester City 2, Liverpool 0. Nico González (Manchester City) right footed shot from outside the box to the centre of the goal. Assisted by Bernardo Silva following a corner."
740702,Liverpool,2,2754.0,,Mohamed Salah,,Hugo Ekitike,blocked,box,False,0.234,0.658,Attempt blocked. Mohamed Salah (Liverpool) left footed shot from the right side of the box is blocked. Assisted by Hugo Ekitiké.
740702,Manchester City,2,3065.0,,Rayan Cherki,,Jérémy Doku,blocked,box,False,0.272,0.595,Attempt blocked. Rayan Cherki (Manchester City) left footed shot from the centre of the box is blocked. Assisted by Jérémy Doku.
740702,Manchester City,2,3182.0,,Phil Foden,,,blocked,outside_box,False,0.486,0.637,Attempt blocked. Phil Foden (Manchester City) left footed shot from outside the box is blocked.
740702,Manchester City,2,3274.0,,Jérémy Doku,,Bernardo Silva,saved,box,False,0.28,0.32,Attempt saved. Jérémy Doku (Manchester City) right footed shot from the left side of the box is saved in the centre of the goal by Giorgi Mamardashvili (Liverpool). Assisted by Bernardo Silva.
740702,Liverpool,2,3486.0,,Cody Gakpo,,Conor Bradley,off_target,six_yard_box,False,0.08,0.398,Attempt missed. Cody Gakpo (Liverpool) left footed shot from the left side of the six yard box is too high. Assisted by Conor Bradley.
740702,Manchester City,2,3724.0,,Jérémy Doku,,Nico O'Reilly,goal,outside_box,False,0.412,0.364,"Goal! Manchester City 3, Liverpool 0. Jérémy Doku (Manchester City) right footed shot from outside the box to the bottom right corner. Assisted by Nico O'Reilly."
740702,Manchester City,2,4441.0,,Omar Marmoush,,Erling Haaland,blocked,outside_box,False,0.382,0.503,Attempt blocked. Omar Marmoush (Manchester City) right footed shot from outside the box is blocked. Assisted by Erling Haaland.
740702,Liverpool,2,4539.0,,Dominik Szoboszlai,,Mohamed Salah,saved,outside_box,False,0.438,0.664,Attempt saved. Dominik Szoboszlai (Liverpool) right footed shot from outside the box is saved in the top centre of the goal by Gianluigi Donnarumma (Manchester City). Assisted by Mohamed Salah.
740702,Liverpool,2,4725.0,,Mohamed Salah,,Milos Kerkez,off_target,box,False,0.196,0.601,"Attempt missed. Mohamed Salah (Liverpool) left footed shot from the centre of the box is close, but misses to the left. Assisted by Milos Kerkez with a headed pass following a fast break."
740702,Manchester City,2,4905.0,,Nico O'Reilly,,Phil Foden,off_target,box,False,0.268,0.34,Attempt missed. Nico O'Reilly (Manchester City) left footed shot from the left side of the box is too high. Assisted by Phil Foden.
740702,Manchester City,2,5169.0,,Nico O'Reilly,,Omar Marmoush,off_target,box,False,0.206,0.301,Attempt missed. Nico O'Reilly (Manchester City) left footed shot from the left side of the box is high and wide to the left. Assisted by Omar Marmoush.
740702,Manchester City,2,5400.0,,Phil Foden,,Matheus Nunes,off_target,outside_box,False,0.412,0.727,Attempt missed. Phil Foden (Manchester City) left footed shot from outside the box misses to the right. Assisted by Matheus Nunes.
740707,Burnley,1,386.0,,Loum Tchaouna,,Jaidon Anthony,blocked,box,False,0.298,0.653,Attempt blocked. Loum Tchaouna (Burnley) left footed shot from the right side of the box is blocked. Assisted by Jaidon Anthony.
740707,Chelsea,1,504.0,,Liam Delap,,,off_target,outside_box,False,0.47,0.64,Attempt missed. Liam Delap (Chelsea) right footed shot from outside the box is high and wide to the right.
740707,Burnley,1,605.0,,Jaidon Anthony,,Zian Flemming,blocked,box,False,0.32,0.672,Attempt blocked. Jaidon Anthony (Burnley) right footed shot from the right side of the box is blocked. Assisted by Zian Flemming.
740707,Burnley,1,622.0,,Quilindschy Hartman,,Kyle Walker,off_target,box,False,0.188,0.368,Attempt missed. Quilindschy Hartman (Burnley) header from the left side of the box is high and wide to the left. Assisted by Kyle Walker with a cross.
740707,Burnley,1,705.0,,Jaidon Anthony,,Loum Tchaouna,blocked,box,False,0.19,0.354,Attempt blocked. Jaidon Anthony (Burnley) left footed shot from the left side of the box is blocked. Assisted by Loum Tchaouna.
740707,Chelsea,1,975.0,,Pedro Neto,,Enzo Fernández,blocked,outside_box,False,0.35,0.652,Attempt blocked. Pedro Neto (Chelsea) left footed shot from outside the box is blocked. Assisted by Enzo Fernández.
740707,Burnley,1,1185.0,,Loum Tchaouna,,Quilindschy Hartman,saved,outside_box,False,0.494,0.46,Attempt saved. Loum Tchaouna (Burnley) left footed shot from outside the box is saved in the centre of the goal by Robert Sánchez (Chelsea). Assisted by Quilindschy Hartman.
740707,Chelsea,1,1809.0,,Trevoh Chalobah,,,saved,outside_box,False,0.462,0.395,Attempt saved. Trevoh Chalobah (Chelsea) right footed shot from outside the box is saved in the bottom right corner by Martin Dúbravka (Burnley).
740707,Chelsea,1,2114.0,,Marc Cucurella,,,off_target,box,True,0.158,0.432,Attempt missed. Marc Cucurella (Chelsea) left footed shot from the centre of the box misses to the left following a corner.
740707,Chelsea,1,2181.0,,Pedro Neto,,Jamie Gittens,goal,six_yard_box,False,0.092,0.587,"Goal! Burnley 0, Chelsea 1. Pedro Neto (Chelsea) header from the right side of the six yard box to the bottom left corner. Assisted by Jamie Gittens with a through ball."
740707,Burnley,1,2282.0,,Zian Flemming,,Jaidon Anthony,off_target,outside_box,False,0.498,0.606,Attempt missed. Zian Flemming (Burnley) left footed shot from outside the box misses to the right. Assisted by Jaidon Anthony with a headed pass.
740707,Chelsea,1,2700.0,,Liam Delap,,Marc Cucurella,blocked,box,False,0.256,0.667,Attempt blocked. Liam Delap (Chelsea) right footed shot from the right side of the box is blocked. Assisted by Marc Cucurella.
740707,Chelsea,1,2700.0,,João Pedro,,Pedro Neto,off_target,box,True,0.154,0.465,Attempt missed. João Pedro (Chelsea) header from the centre of the box misses to the left. Assisted by Pedro Neto with a cross following a corner.
740707,Chelsea,2,2810.0,,João Pedro,,Enzo Fernández,off_target,outside_box,False,0.36,0.471,Attempt missed. João Pedro (Chelsea) left footed shot from outside the box is high and wide to the left. Assisted by Enzo Fernández following a fast break.
740707,Chelsea,2,3198.0,,Marc Cucurella,,Jamie Gittens,blocked,box,False,0.14,0.33,Attempt blocked. Marc Cucurella (Chelsea) left footed shot from the left side of the box is blocked. Assisted by Jamie Gittens.
740707,Chelsea,2,3453.0,,Jamie Gittens,,Andrey Santos,blocked,box,False,0.338,0.266,Attempt blocked. Jamie Gittens (Chelsea) right footed shot from the left side of the box is blocked. Assisted by Andrey Santos.
740707,Chelsea,2,3495.0,,Enzo Fernández,,,blocked,box,False,0.306,0.567,Attempt blocked. Enzo Fernández (Chelsea) left footed shot from the centre of the box is blocked.
740707,Burnley,2,4129.0,,Zian Flemming,,Quilindschy Hartman,off_target,box,False,0.0,0.0,Attempt missed. Zian Flemming (Burnley) left footed shot from the centre of the box is high and wide to the right. Assisted by Quilindschy Hartman following a set piece situation.
740707,Chelsea,2,4476.0,,Andrey Santos,,João Pedro,off_target,outside_box,False,0.452,0.577,Attempt missed. Andrey Santos (Chelsea) right footed shot from outside the box misses to the left. Assisted by João Pedro.
740707,Chelsea,2,4583.0,,Malo Gusto,,Pedro Neto,saved,box,False,0.306,0.532,Attempt saved. Malo Gusto (Chelsea) right footed shot from the centre of the box is saved in the top centre of the goal by Martin Dúbravka (Burnley). Assisted by Pedro Neto.
740707,Chelsea,2,5275.0,,Enzo Fernández,,Marc Guiu,goal,box,False,0.178,0.511,"Goal! Burnley 0, Chelsea 2. Enzo Fernández (Chelsea) right footed shot from the centre of the box to the bottom left corner. Assisted by Marc Guiu following a fast break."
740707,Burnley,2,5400.0,,Armando Broja,,Hannibal Mejbri,saved,box,False,0.234,0.642,Attempt saved. Armando Broja (Burnley) right footed shot from the right side of the box is saved in the centre of the goal by Robert Sánchez (Chelsea). Assisted by Hannibal Mejbri.
740715,West Ham United,1,660.0,,Callum Wilson,,Alphonse Areola,goal,outside_box,False,0.478,0.451,"Goal! Bournemouth 0, West Ham United 1. Callum Wilson (West Ham United) right footed shot from outside the box to the bottom left corner. Assisted by Alphonse Areola following a set piece situation."
740715,AFC Bournemouth,1,1257.0,,Junior Kroupi,,David Brooks,off_target,box,False,0.116,0.642,Attempt missed. Junior Kroupi (Bournemouth) right footed shot from the right side of the box is too high. Assisted by David Brooks with a through ball.
740715,AFC Bournemouth,1,1544.0,,Junior Kroupi,,David Brooks,saved,box,False,0.226,0.46,Attempt saved. Junior Kroupi (Bournemouth) header from the centre of the box is saved in the bottom right corner by Alphonse Areola (West Ham United). Assisted by David Brooks with a cross.
740715,AFC Bournemouth,1,1581.0,,David Brooks,,Junior Kroupi,off_target,box,False,0.21,0.491,"Attempt missed. David Brooks (Bournemouth) left footed shot from the centre of the box is close, but misses to the right. Assisted by Junior Kroupi."
740715,West Ham United,1,1764.0,,Jarrod Bowen,,Luis Guilherme,blocked,box,False,0.266,0.709,Attempt blocked. Jarrod Bowen (West Ham United) left footed shot from the right side of the box is blocked. Assisted by Luis Guilherme.
740715,West Ham United,1,1765.0,,Callum Wilson,,,off_target,box,False,0.152,0.492,Attempt missed. Callum Wilson (West Ham United) right footed shot from the centre of the box misses to the left.
740715,West Ham United,1,2063.0,,Callum Wilson,,Jean-Clair Todibo,goal,box,False,0.132,0.566,"Goal! Bournemouth 0, West Ham United 2. Callum Wilson (West Ham United) left footed shot from the centre of the box to the top left corner. Assisted by Jean-Clair Todibo with a headed pass following a set piece situation."
740715,AFC Bournemouth,1,2700.0,,David Brooks,,Lewis Cook,off_target,box,False,0.278,0.538,Attempt missed. David Brooks (Bournemouth) header from the centre of the box misses to the left. Assisted by Lewis Cook with a cross.
740715,AFC Bournemouth,1,2700.0,,Alex Scott,,Adrien Truffert,saved,box,False,0.188,0.32,Attempt saved. Alex Scott (Bournemouth) right footed shot from the left side of the box is saved in the bottom left corner by Alphonse Areola (West Ham United). Assisted by Adrien Truffert.
740715,AFC Bournemouth,1,2700.0,,Junior Kroupi,,,blocked,outside_box,False,0.474,0.644,Attempt blocked. Junior Kroupi (Bournemouth) right footed shot from outside the box is blocked.
740715,AFC Bournemouth,1,2700.0,,David Brooks,,Adrien Truffert,off_target,box,False,0.128,0.585,Attempt missed. David Brooks (Bournemouth) header from the centre of the box misses to the left. Assisted by Adrien Truffert with a cross.
740715,West Ham United,2,3045.0,,Jarrod Bowen,,Aaron Wan-Bissaka,off_target,box,False,0.152,0.558,Attempt missed. Jarrod Bowen (West Ham United) header from the centre of the box is just a bit too high. Assisted by Aaron Wan-Bissaka with a cross following a fast break.
740715,AFC Bournemouth,2,3572.0,,Ryan Christie,,Junior Kroupi,saved,box,False,0.264,0.363,Attempt saved. Ryan Christie (Bournemouth) left footed shot from the left side of the box is saved in the bottom left corner by Alphonse Areola (West Ham United). Assisted by Junior Kroupi.
740715,AFC Bournemouth,2,3616.0,,Evanilson,,Ryan Christie,off_target,box,False,0.308,0.519,Attempt missed. Evanilson (Bournemouth) left footed shot from the centre of the box is high and wide to the left. Assisted by Ryan Christie with a cross.
740715,AFC Bournemouth,2,3746.0,,Amine Adli,,,blocked,box,False,0.262,0.51,Attempt blocked. Amine Adli (Bournemouth) left footed shot from the centre of the box is blocked.
740715,AFC Bournemouth,2,3747.0,,Ryan Christie,,,blocked,box,False,0.282,0.446,Attempt blocked. Ryan Christie (Bournemouth) left footed shot from the centre of the box is blocked.
740715,AFC Bournemouth,2,3756.0,,Amine Adli,,,blocked,box,False,0.292,0.502,Attempt blocked. Amine Adli (Bournemouth) header from the centre of the box is blocked.
740715,AFC Bournemouth,2,4258.0,,Evanilson,,Lewis Cook,off_target,box,False,0.278,0.512,Attempt missed. Evanilson (Bournemouth) header from the centre of the box misses to the left. Assisted by Lewis Cook with a cross.
740715,AFC Bournemouth,2,4530.0,,Evanilson,,Marcos Senesi,off_target,box,False,0.244,0.515,Attempt missed. Evanilson (Bournemouth) header from the centre of the box misses to the right. Assisted by Marcos Senesi with a cross.
740715,AFC Bournemouth,2,4608.0,,Junior Kroupi,,,saved,box,False,0.19,0.501,Attempt saved. Junior Kroupi (Bournemouth) right footed shot from the centre of the box is saved in the bottom left corner by Alphonse Areola (West Ham United).
740715,AFC Bournemouth,2,4756.0,,Evanilson,,Adrien Truffert,off_target,box,False,0.17,0.481,Attempt missed. Evanilson (Bournemouth) header from the centre of the box misses to the left. Assisted by Adrien Truffert with a cross.
740715,AFC Bournemouth,2,4825.0,,Enes Ünal,,Marcos Senesi,goal,box,False,0.198,0.468,"Goal! Bournemouth 2, West Ham United 2. Enes Ünal (Bournemouth) left footed shot from the centre of the box to the top left corner. Assisted by Marcos Senesi."
740715,AFC Bournemouth,2,5007.0,,Evanilson,,,saved,box,False,0.142,0.407,Attempt saved. Evanilson (Bournemouth) left footed shot from the centre of the box is saved in the bottom left corner by Alphonse Areola (West Ham United).
740715,AFC Bournemouth,2,5009.0,,Marcus Tavernier,,,off_target,box,False,0.0,0.0,Attempt missed. Marcus Tavernier (Bournemouth) left footed shot from the centre of the box is too high following a set piece situation.
740715,AFC Bournemouth,2,5176.0,,Amine Adli,,Marcos Senesi,saved,box,False,0.256,0.392,Attempt saved. Amine Adli (Bournemouth) right footed shot from the centre of the box is saved in the bottom right corner by Alphonse Areola (West Ham United). Assisted by Marcos Senesi.
740715,AFC Bournemouth,2,5206.0,,Ryan Christie,,Lewis Cook,blocked,outside_box,False,0.542,0.37,Attempt blocked. Ryan Christie (Bournemouth) left footed shot from outside the box is blocked. Assisted by Lewis Cook.
740715,AFC Bournemouth,2,5210.0,,Enes Ünal,,,saved,box,False,0.246,0.477,Attempt saved. Enes Ünal (Bournemouth) left footed shot from the centre of the box is saved in the bottom left corner by Alphonse Areola (West Ham United).
740715,AFC Bournemouth,2,5245.0,,Ryan Christie,,Marcus Tavernier,off_target,outside_box,False,0.384,0.54,Attempt missed. Ryan Christie (Bournemouth) left footed shot from outside the box misses to the right. Assisted by Marcus Tavernier.
740715,AFC Bournemouth,2,5387.0,,Marcus Tavernier,,Lewis Cook,blocked,outside_box,False,0.49,0.558,Attempt blocked. Marcus Tavernier (Bournemouth) left footed shot from outside the box is blocked. Assisted by Lewis Cook.
740715,AFC Bournemouth,2,5400.0,,Marcos Senesi,,Lewis Cook,blocked,outside_box,False,0.568,0.511,Attempt blocked. Marcos Senesi (Bournemouth) left footed shot from outside the box is blocked. Assisted by Lewis Cook.
740715,AFC Bournemouth,2,5400.0,,Evanilson,,Adrien Truffert,saved,box,False,0.238,0.522,Attempt saved. Evanilson (Bournemouth) header from the centre of the box is saved in the top centre of the goal by Alphonse Areola (West Ham United). Assisted by Adrien Truffert with a cross.
740715,AFC Bournemouth,2,5400.0,,Lewis Cook,,,off_target,outside_box,False,0.494,0.718,Attempt missed. Lewis Cook (Bournemouth) right footed shot from outside the box is too high.
740706,Brentford,1,165.0,,Yehor Yarmoliuk,,,off_target,outside_box,False,0.0,0.0,Attempt missed. Yehor Yarmoliuk (Brentford) right footed shot from outside the box is high and wide to the right following a set piece situation.
740706,Brighton & Hove Albion,1,482.0,,Mats Wieffer,,Yankuba Minteh,saved,box,False,0.25,0.703,Attempt saved. Mats Wieffer (Brighton and Hove Albion) right footed shot from the right side of the box is saved in the bottom right corner by Caoimhín Kelleher (Brentford). Assisted by Yankuba Minteh.
