league,season,team,match_index,date,home_away,xg_for,xg_against,npxg_for,npxg_against,ppda,ppda_allowed,deep_entries,deep_entries_allowed,goals_for,goals_against,expected_points,points,result
serie_a,2025,Juventus,9,2025-11-01 19:45:00,a,2.614,0.6114,2.614,0.6114,21.1333,11.8571,9.0,3.0,2.0,1.0,2.6799,3.0,w
serie_a,2025,Juventus,10,2025-11-08 17:00:00,h,1.9371,0.4056,1.9371,0.4056,6.0714,42.8,4.0,2.0,0.0,0.0,2.5072,1.0,d
serie_a,2025,Juventus,11,2025-11-22 17:00:00,a,1.6505,0.6593,1.6505,0.6593,11.2105,21.0714,7.0,3.0,1.0,1.0,2.1427,1.0,d
serie_a,2025,Juventus,12,2025-11-29 17:00:00,h,1.5343,0.8911,1.5343,0.8911,10.129,18.8421,10.0,2.0,2.0,1.0,1.8613,3.0,w
serie_a,2025,Juventus,13,2025-12-07 19:45:00,a,0.2434,2.1655,0.2434,2.1655,15.4118,12.6,5.0,1.0,1.0,2.0,0.1273,0.0,l
serie_a,2025,Juventus,14,2025-12-14 19:45:00,a,2.0715,0.9739,2.0715,0.9739,18.25,13.6842,14.0,3.0,1.0,0.0,2.1916,3.0,w
serie_a,2025,Juventus,15,2025-12-20 19:45:00,h,3.0959,1.2842,3.0959,1.2842,17.0,8.2917,9.0,13.0,2.0,1.0,2.5178,3.0,w
serie_a,2025,Juventus,16,2025-12-27 19:45:00,a,1.2875,0.6416,1.2875,0.6416,9.1053,13.2778,19.0,5.0,2.0,0.0,1.9498,3.0,w
serie_a,2025,Juventus,17,2026-01-03 17:00:00,h,3.5939,0.1763,2.8327,0.1763,6.3043,19.75,20.0,0.0,1.0,1.0,2.9657,1.0,d
serie_a,2025,Juventus,18,2026-01-06 19:45:00,a,2.9078,0.2037,2.9078,0.2037,9.0,46.1667,11.0,3.0,3.0,0.0,2.9235,3.0,w
serie_a,2025,Juventus,19,2026-01-12 19:45:00,h,3.2309,1.1134,2.3346,1.1134,9.7692,41.75,13.0,3.0,5.0,0.0,2.6647,3.0,w
serie_a,2025,Juventus,20,2026-01-17 19:45:00,a,0.8727,0.1761,0.8727,0.1761,4.3182,20.4667,8.0,1.0,0.0,1.0,1.9818,0.0,l
serie_a,2025,Juventus,21,2026-01-25 17:00:00,h,1.5468,0.4217,1.5468,0.4217,12.0606,11.9412,11.0,10.0,3.0,0.0,2.311,3.0,w
serie_a,2025,Juventus,22,2026-02-01 19:45:00,a,3.5194,0.5984,3.5194,0.5984,10.1905,13.4545,15.0,5.0,4.0,1.0,2.9371,3.0,w
serie_a,2025,Juventus,23,2026-02-08 19:45:00,h,2.8561,0.8088,2.8561,0.8088,12.9474,22.625,17.0,6.0,2.0,2.0,2.5765,1.0,d
serie_a,2025,Juventus,24,2026-02-14 19:45:00,a,1.295,2.4811,1.295,2.4811,23.1818,8.1481,4.0,15.0,2.0,3.0,0.6396,0.0,l
serie_a,2025,Juventus,25,2026-02-21 14:00:00,h,1.0143,1.4318,1.0143,1.4318,18.7333,14.7619,6.0,5.0,0.0,2.0,0.9978,0.0,l
serie_a,2025,Juventus,26,2026-03-01 19:45:00,a,1.8583,2.3306,1.8583,2.3306,13.4706,10.5172,4.0,9.0,3.0,3.0,1.0328,1.0,d
serie_a,2025,Juventus,27,2026-03-07 19:45:00,h,3.1681,0.32,3.1681,0.32,11.5294,20.2,14.0,5.0,4.0,0.0,2.8799,3.0,w
serie_a,2025,Juventus,28,2026-03-14 19:45:00,a,3.1873,0.742,3.1873,0.742,9.9615,17.5,17.0,5.0,1.0,0.0,2.785,3.0,w
serie_a,2025,Juventus,29,2026-03-21 19:45:00,h,2.2546,0.8455,1.4933,0.8455,7.7368,19.8571,23.0,5.0,1.0,1.0,2.3873,1.0,d
serie_a,2025,Juventus,30,2026-04-06 16:00:00,h,2.6028,1.4881,2.6028,0.7268,16.5714,19.0526,16.0,3.0,2.0,0.0,2.2707,3.0,w
serie_a,2025,Juventus,31,2026-04-11 18:45:00,a,1.1868,1.8886,1.1868,1.8886,24.0833,12.2857,8.0,15.0,1.0,0.0,0.8854,3.0,w
serie_a,2025,Juventus,32,2026-04-19 18:45:00,h,1.5765,0.8524,1.5765,0.8524,10.75,18.2143,7.0,3.0,2.0,0.0,1.9311,3.0,w
serie_a,2025,Juventus,33,2026-04-26 18:45:00,a,0.4497,0.6163,0.4497,0.6163,15.3158,19.9231,2.0,7.0,0.0,0.0,1.0731,1.0,d
serie_a,2025,Juventus,34,2026-05-03 16:00:00,h,2.6862,0.1972,2.6862,0.1972,7.7333,16.0,17.0,0.0,1.0,1.0,2.8458,1.0,d
serie_a,2025,Juventus,35,2026-05-09 18:45:00,a,1.957,0.608,1.957,0.608,4.7857,12.6667,11.0,3.0,1.0,0.0,2.364,3.0,w
serie_a,2025,Juventus,36,2026-05-17 10:30:00,h,1.9629,0.5137,1.9629,0.5137,9.3,11.75,17.0,5.0,0.0,2.0,2.4012,0.0,l
serie_a,2025,Juventus,37,2026-05-24 18:45:00,a,2.5343,0.9501,2.5343,0.9501,7.9524,18.6923,7.0,2.0,2.0,2.0,2.4225,1.0,d
serie_a,2025,Udinese,0,2025-08-25 16:30:00,h,1.0506,0.7992,1.0506,0.7992,7.7143,19.0,6.0,1.0,1.0,1.0,1.5413,1.0,d
serie_a,2025,Udinese,1,2025-08-31 18:45:00,a,1.2001,1.6717,0.4388,1.6717,20.3333,6.6111,4.0,8.0,2.0,1.0,0.8886,3.0,w
serie_a,2025,Udinese,2,2025-09-14 13:00:00,a,1.729,1.2759,1.729,1.2759,11.25,10.6316,6.0,4.0,1.0,0.0,1.7053,3.0,w
serie_a,2025,Udinese,3,2025-09-20 18:45:00,h,0.2984,1.7025,0.2984,1.7025,18.8636,15.3077,5.0,10.0,0.0,3.0,0.3222,0.0,l
serie_a,2025,Udinese,4,2025-09-28 10:30:00,a,1.1934,2.3133,1.1934,2.3133,5.4667,20.0833,2.0,5.0,1.0,3.0,0.5539,0.0,l
serie_a,2025,Udinese,5,2025-10-05 10:30:00,h,2.9855,0.7891,2.9855,0.7891,7.5238,13.5,9.0,2.0,1.0,1.0,2.7058,1.0,d
serie_a,2025,Udinese,6,2025-10-20 18:45:00,a,0.9626,1.2288,0.9626,1.2288,9.2273,7.7826,7.0,1.0,1.0,1.0,1.0841,1.0,d
serie_a,2025,Udinese,7,2025-10-25 13:00:00,h,1.5158,0.3736,1.5158,0.3736,9.037,5.9375,7.0,0.0,3.0,2.0,2.3688,3.0,w
serie_a,2025,Udinese,8,2025-10-29 16:30:00,a,0.6041,3.3064,0.6041,1.7838,20.3077,9.4091,1.0,7.0,1.0,3.0,0.0944,0.0,l
serie_a,2025,Udinese,9,2025-11-01 14:00:00,h,0.7073,0.2702,0.7073,0.2702,11.5667,11.1875,3.0,5.0,1.0,0.0,1.7619,3.0,w
serie_a,2025,Udinese,10,2025-11-09 17:00:00,a,0.9287,1.7573,0.9287,0.996,10.4583,8.96,5.0,8.0,0.0,2.0,0.7035,0.0,l
serie_a,2025,Udinese,11,2025-11-22 14:00:00,h,1.8876,2.8829,1.8876,2.1216,5.6875,6.04,9.0,3.0,0.0,3.0,0.7008,0.0,l
serie_a,2025,Udinese,12,2025-11-29 14:00:00,a,1.8735,1.0365,1.1122,1.0365,7.6,17.4167,4.0,3.0,2.0,0.0,2.0421,3.0,w
serie_a,2025,Udinese,13,2025-12-08 17:00:00,h,1.492,1.5362,1.492,0.7749,5.4,11.7222,7.0,1.0,1.0,2.0,1.2893,0.0,l
serie_a,2025,Udinese,14,2025-12-14 14:00:00,h,1.8415,0.9314,1.8415,0.9314,10.1724,9.2667,4.0,5.0,1.0,0.0,2.082,3.0,w
serie_a,2025,Udinese,15,2025-12-21 17:00:00,a,0.795,3.2481,0.795,3.2481,37.7778,11.1765,2.0,9.0,1.0,5.0,0.1688,0.0,l
serie_a,2025,Udinese,16,2025-12-27 17:00:00,h,0.8066,0.848,0.8066,0.848,11.7826,12.625,5.0,4.0,1.0,1.0,1.2584,1.0,d
serie_a,2025,Udinese,17,2026-01-03 11:30:00,a,0.245,2.3835,0.245,1.6222,14.9524,5.575,3.0,10.0,0.0,1.0,0.1025,0.0,l
serie_a,2025,Udinese,18,2026-01-07 19:45:00,a,2.3179,1.6739,2.3179,1.6739,12.9444,5.5,7.0,5.0,2.0,1.0,1.8641,3.0,w
serie_a,2025,Udinese,19,2026-01-10 14:00:00,h,2.1802,1.4267,1.4189,1.4267,9.4667,6.9259,8.0,3.0,2.0,2.0,2.0416,1.0,d
serie_a,2025,Udinese,20,2026-01-17 14:00:00,h,0.1308,2.1747,0.1308,2.1747,15.5833,9.12,3.0,10.0,0.0,1.0,0.113,0.0,l
serie_a,2025,Udinese,21,2026-01-26 19:45:00,a,1.9365,0.5738,1.9365,0.5738,12.7059,10.7,8.0,3.0,3.0,1.0,2.3732,3.0,w
serie_a,2025,Udinese,22,2026-02-02 19:45:00,h,0.6426,0.6688,0.6426,0.6688,13.7083,5.1515,1.0,7.0,1.0,0.0,1.3411,3.0,w
serie_a,2025,Udinese,23,2026-02-08 14:00:00,a,0.895,2.1862,0.1337,2.1862,6.1852,7.0,4.0,7.0,1.0,2.0,0.4185,0.0,l
serie_a,2025,Udinese,24,2026-02-15 11:30:00,h,0.4912,1.2471,0.4912,1.2471,8.3448,11.25,7.0,4.0,1.0,2.0,0.6217,0.0,l
serie_a,2025,Udinese,25,2026-02-23 19:45:00,a,0.5306,1.4471,0.5306,0.6858,6.8846,7.1471,7.0,4.0,0.0,1.0,0.5302,0.0,l
serie_a,2025,Udinese,26,2026-03-02 19:45:00,h,2.0239,0.5854,1.2626,0.5854,12.3793,7.8,2.0,2.0,3.0,0.0,2.513,3.0,w
serie_a,2025,Udinese,27,2026-03-07 17:00:00,a,0.8601,1.9985,0.8601,1.9985,23.8,6.5714,4.0,10.0,2.0,2.0,0.585,1.0,d
serie_a,2025,Udinese,28,2026-03-14 19:45:00,h,0.742,3.1873,0.742,3.1873,17.5,9.9615,5.0,17.0,0.0,1.0,0.1387,0.0,l
serie_a,2025,Udinese,29,2026-03-20 19:45:00,a,0.8658,1.3033,0.8658,1.3033,11.6087,6.75,4.0,4.0,2.0,0.0,0.9674,3.0,w
serie_a,2025,Udinese,30,2026-04-06 10:30:00,h,1.0667,0.7864,1.0667,0.7864,12.7368,7.5833,7.0,4.0,0.0,0.0,1.5879,1.0,d
serie_a,2025,Udinese,31,2026-04-11 16:00:00,a,1.566,1.6274,1.566,1.6274,11.4483,6.3913,7.0,6.0,3.0,0.0,1.3083,3.0,w
serie_a,2025,Udinese,32,2026-04-18 13:00:00,h,1.3511,1.396,1.3511,1.396,7.963,11.3125,9.0,4.0,0.0,1.0,1.3125,0.0,l
serie_a,2025,Udinese,33,2026-04-27 18:45:00,a,2.3071,1.7748,2.3071,1.7748,14.85,14.9167,7.0,2.0,3.0,3.0,1.7854,1.0,d
serie_a,2025,Udinese,34,2026-05-02 13:00:00,h,2.169,0.8129,2.169,0.8129,7.0,8.3235,5.0,6.0,2.0,0.0,2.4073,3.0,w
serie_a,2025,Udinese,35,2026-05-09 13:00:00,a,2.3059,1.5652,2.3059,1.5652,20.3529,9.0,6.0,13.0,2.0,0.0,1.9557,3.0,w
serie_a,2025,Udinese,36,2026-05-17 18:45:00,h,0.2706,0.6712,0.2706,0.6712,9.8824,20.1176,3.0,0.0,0.0,1.0,0.7542,0.0,l
serie_a,2025,Udinese,37,2026-05-24 16:00:00,a,0.5174,1.5585,0.5174,1.5585,25.1667,34.0,3.0,5.0,0.0,1.0,0.5335,0.0,l
serie_a,2025,Genoa,0,2025-08-23 16:30:00,h,0.5656,0.5509,0.5656,0.5509,5.4348,8.0588,3.0,4.0,0.0,0.0,1.3175,1.0,d
serie_a,2025,Genoa,1,2025-08-31 16:30:00,h,0.593,1.5513,0.593,1.5513,9.963,5.7353,2.0,2.0,0.0,1.0,0.5363,0.0,l
serie_a,2025,Genoa,2,2025-09-15 18:45:00,a,2.5429,1.5647,2.5429,1.5647,7.8919,8.1724,6.0,4.0,1.0,1.0,2.1372,1.0,d
serie_a,2025,Genoa,3,2025-09-20 13:00:00,a,0.7947,1.7879,0.7947,1.0266,10.5,7.0,2.0,4.0,1.0,2.0,0.5695,0.0,l
serie_a,2025,Genoa,4,2025-09-29 18:45:00,h,1.4766,3.5406,1.4766,3.5406,5.6296,15.75,3.0,4.0,0.0,3.0,0.2567,0.0,l
serie_a,2025,Genoa,5,2025-10-05 16:00:00,a,0.6916,1.8792,0.6916,1.8792,13.7917,6.0952,2.0,6.0,1.0,2.0,0.4545,0.0,l
serie_a,2025,Genoa,6,2025-10-19 13:00:00,h,2.2169,0.0545,1.4556,0.0545,5.8571,14.0,6.0,0.0,0.0,0.0,2.8872,1.0,d
serie_a,2025,Genoa,7,2025-10-26 10:30:00,a,1.9796,1.8196,1.9796,1.8196,21.5,7.7727,7.0,6.0,1.0,2.0,1.4917,0.0,l
serie_a,2025,Genoa,8,2025-10-29 18:45:00,h,1.3491,1.5797,1.3491,1.5797,4.4375,7.3077,6.0,3.0,0.0,2.0,1.1775,0.0,l
serie_a,2025,Genoa,9,2025-11-03 17:30:00,a,1.8327,1.3164,1.8327,1.3164,15.9,9.2105,3.0,6.0,2.0,1.0,1.7583,3.0,w
serie_a,2025,Genoa,10,2025-11-09 14:00:00,h,1.5888,1.3302,0.8275,0.5689,9.1724,11.1429,2.0,4.0,2.0,2.0,1.5367,1.0,d
serie_a,2025,Genoa,11,2025-11-22 14:00:00,a,1.6156,1.3733,1.6156,1.3733,7.4,7.8214,3.0,3.0,3.0,3.0,1.5727,1.0,d
serie_a,2025,Genoa,12,2025-11-29 14:00:00,h,1.649,2.6066,1.649,2.6066,7.65,9.5185,3.0,4.0,2.0,1.0,0.6555,3.0,w
serie_a,2025,Genoa,13,2025-12-08 17:00:00,a,1.5362,1.492,0.7749,1.492,11.7222,5.4,1.0,7.0,2.0,1.0,1.4309,3.0,w
serie_a,2025,Genoa,14,2025-12-14 17:00:00,h,0.8953,2.0441,0.8953,2.0441,16.8824,5.7333,3.0,7.0,1.0,2.0,0.5086,0.0,l
serie_a,2025,Genoa,15,2025-12-21 19:45:00,h,0.9677,1.7656,0.9677,1.7656,14.4286,3.6207,4.0,4.0,0.0,1.0,0.7737,0.0,l
serie_a,2025,Genoa,16,2025-12-29 19:45:00,a,0.5109,1.8612,0.5109,1.8612,9.9032,9.8571,3.0,13.0,1.0,3.0,0.3911,0.0,l
serie_a,2025,Genoa,17,2026-01-03 14:00:00,h,0.5695,1.5538,0.5695,1.5538,8.8462,7.8621,4.0,5.0,1.0,1.0,0.5311,1.0,d
serie_a,2025,Genoa,18,2026-01-08 19:45:00,a,1.4374,2.1162,0.6762,2.1162,38.5714,8.88,0.0,18.0,1.0,1.0,0.9028,1.0,d
serie_a,2025,Genoa,19,2026-01-12 17:30:00,h,1.2615,1.0068,1.2615,1.0068,13.8636,9.5769,1.0,4.0,3.0,0.0,1.5891,3.0,w
serie_a,2025,Genoa,20,2026-01-18 11:30:00,a,1.0747,0.4639,1.0747,0.4639,6.5455,12.7059,3.0,5.0,0.0,0.0,1.8876,1.0,d
serie_a,2025,Genoa,21,2026-01-25 14:00:00,h,0.7069,0.592,0.7069,0.592,11.3125,9.25,4.0,11.0,3.0,2.0,1.4313,3.0,w
serie_a,2025,Genoa,22,2026-01-30 19:45:00,a,1.8331,2.0665,1.0718,0.5439,15.4118,19.25,1.0,7.0,2.0,3.0,1.1543,0.0,l
serie_a,2025,Genoa,23,2026-02-07 17:00:00,h,1.3246,1.8978,0.5633,1.1365,11.9643,9.9375,4.0,5.0,2.0,3.0,0.8836,0.0,l
serie_a,2025,Genoa,24,2026-02-15 14:00:00,a,1.3351,1.3472,1.3351,1.3472,6.2778,18.8889,9.0,6.0,0.0,0.0,1.352,1.0,d
serie_a,2025,Genoa,25,2026-02-22 11:30:00,h,2.0631,0.5307,2.0631,0.5307,8.5417,18.9565,3.0,4.0,3.0,0.0,2.5338,3.0,w
serie_a,2025,Genoa,26,2026-02-28 19:45:00,a,0.1708,2.1923,0.1708,1.431,10.24,9.4828,6.0,15.0,0.0,2.0,0.1081,0.0,l
serie_a,2025,Genoa,27,2026-03-08 17:00:00,h,2.5591,0.2826,1.7978,0.2826,8.5556,5.2778,7.0,7.0,2.0,1.0,2.8915,3.0,w
serie_a,2025,Genoa,28,2026-03-15 11:30:00,a,0.5341,0.3708,0.5341,0.3708,12.1429,10.44,6.0,0.0,2.0,0.0,1.4472,3.0,w
serie_a,2025,Genoa,29,2026-03-20 19:45:00,h,1.3033,0.8658,1.3033,0.8658,6.75,11.6087,4.0,4.0,0.0,2.0,1.7207,0.0,l
serie_a,2025,Genoa,30,2026-04-06 16:00:00,a,1.4881,2.6028,0.7268,2.6028,19.0526,16.5714,3.0,16.0,0.0,2.0,0.5202,0.0,l
serie_a,2025,Genoa,31,2026-04-12 10:30:00,h,1.3927,1.3964,1.3927,1.3964,11.9545,27.9,6.0,7.0,2.0,1.0,1.3467,3.0,w
serie_a,2025,Genoa,32,2026-04-19 16:00:00,a,2.1853,1.0069,1.424,1.0069,8.4348,13.3158,5.0,2.0,2.0,1.0,2.2889,3.0,w
serie_a,2025,Genoa,33,2026-04-26 13:00:00,h,0.6672,1.19,0.6672,1.19,8.7812,10.5,5.0,4.0,0.0,2.0,0.8513,0.0,l
serie_a,2025,Genoa,34,2026-05-02 18:45:00,a,0.4388,1.6608,0.4388,1.6608,9.6,5.6774,3.0,15.0,0.0,0.0,0.4266,1.0,d
serie_a,2025,Genoa,35,2026-05-10 13:00:00,a,0.5287,0.6752,0.5287,0.6752,8.1071,7.1429,5.0,11.0,0.0,0.0,1.1593,1.0,d
serie_a,2025,Genoa,36,2026-05-17 10:30:00,h,1.6688,1.5542,1.6688,0.7929,9.3125,11.6818,6.0,7.0,1.0,2.0,1.4334,0.0,l
serie_a,2025,Genoa,37,2026-05-24 18:45:00,a,0.7823,2.2139,0.7823,2.2139,8.2,24.3571,4.0,3.0,0.0,1.0,0.3785,0.0,l
serie_a,2025,Sassuolo,0,2025-08-23 16:30:00,h,0.2985,1.5546,0.2985,1.5546,15.4074,7.6429,2.0,4.0,0.0,2.0,0.3127,0.0,l
serie_a,2025,Sassuolo,1,2025-08-29 16:30:00,a,1.3298,3.5295,0.5685,2.7682,9.7,13.8182,6.0,2.0,2.0,3.0,0.1365,0.0,l
serie_a,2025,Sassuolo,2,2025-09-14 16:00:00,h,1.2156,0.8582,1.2156,0.8582,17.8421,13.4762,5.0,5.0,1.0,0.0,1.7244,3.0,w
serie_a,2025,Sassuolo,3,2025-09-21 18:45:00,a,0.8508,3.1219,0.8508,3.1219,16.5333,7.6538,2.0,18.0,1.0,2.0,0.222,0.0,l
serie_a,2025,Sassuolo,4,2025-09-28 10:30:00,h,2.3133,1.1934,2.3133,1.1934,20.0833,5.4667,5.0,2.0,3.0,1.0,2.2354,3.0,w
serie_a,2025,Sassuolo,5,2025-10-03 18:45:00,a,1.5058,0.811,0.562,0.811,11.2,8.0435,2.0,8.0,1.0,0.0,2.0519,3.0,w
serie_a,2025,Sassuolo,6,2025-10-18 13:00:00,a,0.7715,0.67,0.7715,0.67,10.4286,11.0952,2.0,3.0,0.0,0.0,1.45,1.0,d
serie_a,2025,Sassuolo,7,2025-10-26 13:00:00,h,0.9494,2.2597,0.9494,2.2597,12.0455,9.7222,9.0,9.0,0.0,1.0,0.519,0.0,l
serie_a,2025,Sassuolo,8,2025-10-30 16:30:00,a,0.9377,0.8452,0.9377,0.8452,12.1176,12.9412,8.0,3.0,2.0,1.0,1.4021,3.0,w
serie_a,2025,Sassuolo,9,2025-11-03 17:30:00,h,1.3164,1.8327,1.3164,1.8327,9.2105,15.9,6.0,3.0,1.0,2.0,0.9843,0.0,l
serie_a,2025,Sassuolo,10,2025-11-09 11:30:00,a,2.2013,0.7079,1.44,0.7079,20.2105,9.2857,4.0,8.0,3.0,0.0,2.5232,3.0,w
serie_a,2025,Sassuolo,11,2025-11-24 19:45:00,h,2.2134,1.386,2.2134,0.6247,9.7368,13.3889,15.0,2.0,2.0,2.0,2.0079,1.0,d
serie_a,2025,Sassuolo,12,2025-11-28 19:45:00,a,1.129,1.7343,1.129,1.7343,48.5556,15.3571,1.0,6.0,0.0,2.0,0.9283,0.0,l
serie_a,2025,Sassuolo,13,2025-12-06 14:00:00,h,1.6405,1.2066,1.6405,0.4453,17.9375,7.7826,8.0,3.0,3.0,1.0,1.7138,3.0,w
serie_a,2025,Sassuolo,14,2025-12-14 11:30:00,a,1.0284,1.8335,1.0284,1.8335,14.3182,10.4783,4.0,8.0,2.0,2.0,0.7725,1.0,d
serie_a,2025,Sassuolo,15,2025-12-21 14:00:00,h,0.5808,2.0,0.5808,1.2387,13.1667,8.2424,9.0,2.0,0.0,1.0,0.3279,0.0,l
serie_a,2025,Sassuolo,16,2025-12-28 17:00:00,a,1.5231,0.937,1.5231,0.937,10.5909,5.9429,4.0,5.0,1.0,1.0,1.8836,1.0,d
serie_a,2025,Sassuolo,17,2026-01-03 14:00:00,h,1.0095,1.1827,1.0095,1.1827,14.4444,11.6111,9.0,6.0,1.0,1.0,1.2336,1.0,d
serie_a,2025,Sassuolo,18,2026-01-06 19:45:00,h,0.2037,2.9078,0.2037,2.9078,46.1667,9.0,3.0,11.0,0.0,3.0,0.0429,0.0,l
serie_a,2025,Sassuolo,19,2026-01-10 17:00:00,a,0.8585,2.9584,0.8585,2.9584,12.32,5.4167,4.0,21.0,0.0,2.0,0.2407,0.0,l
serie_a,2025,Sassuolo,20,2026-01-17 17:00:00,a,1.1235,0.6052,1.1235,0.6052,15.5238,15.2222,5.0,4.0,0.0,1.0,1.7846,0.0,l
serie_a,2025,Sassuolo,21,2026-01-25 11:30:00,h,1.3787,0.8455,1.3787,0.8455,13.5294,9.1739,2.0,7.0,1.0,0.0,1.8267,3.0,w
serie_a,2025,Sassuolo,22,2026-01-31 14:00:00,a,2.2033,0.7736,2.2033,0.7736,14.0,10.0526,11.0,8.0,3.0,1.0,2.3496,3.0,w
serie_a,2025,Sassuolo,23,2026-02-08 17:00:00,h,0.7216,2.7511,0.7216,2.7511,38.6667,13.375,2.0,10.0,0.0,5.0,0.258,0.0,l
serie_a,2025,Sassuolo,24,2026-02-15 11:30:00,a,1.2471,0.4912,1.2471,0.4912,11.25,8.3448,4.0,7.0,2.0,1.0,2.0944,3.0,w
serie_a,2025,Sassuolo,25,2026-02-20 19:45:00,h,1.5871,0.6157,0.6801,0.6157,18.3125,11.7083,3.0,2.0,3.0,0.0,2.282,3.0,w
serie_a,2025,Sassuolo,26,2026-03-01 14:00:00,h,1.8113,3.7472,1.8113,3.7472,34.0,3.1724,5.0,27.0,2.0,1.0,0.3935,3.0,w
serie_a,2025,Sassuolo,27,2026-03-09 19:45:00,a,0.4532,2.4868,0.4532,2.4868,22.5714,41.75,5.0,6.0,1.0,2.0,0.1483,0.0,l
serie_a,2025,Sassuolo,28,2026-03-15 14:00:00,h,0.4271,0.731,0.4271,0.731,9.1111,14.0588,4.0,6.0,0.0,1.0,0.987,0.0,l
serie_a,2025,Sassuolo,29,2026-03-21 19:45:00,a,0.8455,2.2546,0.8455,1.4933,19.8571,7.7368,5.0,23.0,1.0,1.0,0.4313,1.0,d
serie_a,2025,Sassuolo,30,2026-04-04 13:00:00,h,0.4834,1.9012,0.4834,1.1399,16.7059,14.9412,6.0,5.0,2.0,1.0,0.3338,3.0,w
serie_a,2025,Sassuolo,31,2026-04-12 10:30:00,a,1.3964,1.3927,1.3964,1.3927,27.9,11.9545,7.0,6.0,1.0,2.0,1.332,0.0,l
serie_a,2025,Sassuolo,32,2026-04-17 16:30:00,h,1.3509,0.589,1.3509,0.589,15.9444,5.16,2.0,3.0,2.0,1.0,2.0253,3.0,w
serie_a,2025,Sassuolo,33,2026-04-26 10:30:00,a,0.5976,2.1901,0.5976,2.1901,12.2778,15.05,3.0,12.0,0.0,0.0,0.3535,1.0,d
serie_a,2025,Sassuolo,34,2026-05-03 13:00:00,h,2.235,0.2886,2.235,0.2886,12.1765,15.6522,10.0,3.0,2.0,0.0,2.8181,3.0,w
serie_a,2025,Sassuolo,35,2026-05-08 18:45:00,a,2.1704,3.0671,2.1704,3.0671,14.4211,17.1667,13.0,8.0,1.0,2.0,0.8366,0.0,l
serie_a,2025,Sassuolo,36,2026-05-17 18:45:00,h,3.0472,1.2955,3.0472,1.2955,4.4737,16.95,11.0,4.0,2.0,3.0,2.4719,0.0,l
serie_a,2025,Sassuolo,37,2026-05-24 13:00:00,a,1.0678,1.5129,1.0678,1.5129,10.1739,11.0526,3.0,4.0,0.0,1.0,1.0029,0.0,l
serie_a,2025,Napoli,0,2025-08-23 16:30:00,a,1.5546,0.2985,1.5546,0.2985,7.6429,15.4074,4.0,2.0,2.0,0.0,2.5018,3.0,w
serie_a,2025,Napoli,1,2025-08-30 18:45:00,h,1.7316,0.6441,1.7316,0.6441,9.2381,32.0,8.0,0.0,1.0,0.0,2.196,3.0,w
serie_a,2025,Napoli,2,2025-09-13 18:45:00,a,3.5538,1.391,2.7925,1.391,12.1304,9.92,8.0,6.0,3.0,1.0,2.6682,3.0,w
serie_a,2025,Napoli,3,2025-09-22 18:45:00,h,1.1861,2.5198,1.1861,1.7586,7.76,14.44,7.0,2.0,3.0,2.0,0.5029,3.0,w
serie_a,2025,Napoli,4,2025-09-28 18:45:00,a,2.2389,0.9526,1.4776,0.9526,13.4444,21.2857,4.0,4.0,1.0,2.0,2.3693,0.0,l
serie_a,2025,Napoli,5,2025-10-05 16:00:00,h,1.8792,0.6916,1.8792,0.6916,6.0952,13.7917,6.0,2.0,2.0,1.0,2.3226,3.0,w
serie_a,2025,Napoli,6,2025-10-18 16:00:00,a,1.7191,1.9082,1.7191,1.9082,8.8824,25.3846,9.0,2.0,0.0,1.0,1.1518,0.0,l
serie_a,2025,Napoli,7,2025-10-25 16:00:00,h,1.1863,2.0708,0.425,1.3095,22.7857,18.6364,9.0,7.0,3.0,1.0,0.656,3.0,w
serie_a,2025,Napoli,8,2025-10-28 16:30:00,a,0.9245,1.0293,0.9245,0.268,7.6296,11.9643,7.0,1.0,1.0,0.0,1.1777,3.0,w
serie_a,2025,Napoli,9,2025-11-01 17:00:00,h,0.7623,1.1701,0.7623,0.4019,10.6154,8.25,6.0,3.0,0.0,0.0,0.8885,1.0,d
serie_a,2025,Napoli,10,2025-11-09 14:00:00,a,0.195,1.6449,0.195,1.6449,10.2222,16.0,5.0,2.0,0.0,2.0,0.2444,0.0,l
serie_a,2025,Napoli,11,2025-11-22 19:45:00,h,2.0276,0.8258,2.0276,0.8258,17.4706,14.0526,3.0,7.0,3.0,1.0,2.3277,3.0,w
serie_a,2025,Napoli,12,2025-11-30 19:45:00,a,1.3311,0.6118,1.3311,0.6118,18.2941,9.56,2.0,5.0,1.0,0.0,2.0039,3.0,w
serie_a,2025,Napoli,13,2025-12-07 19:45:00,h,2.1655,0.2434,2.1655,0.2434,12.6,15.4118,1.0,5.0,2.0,1.0,2.7874,3.0,w
serie_a,2025,Napoli,14,2025-12-14 14:00:00,a,0.9314,1.8415,0.9314,1.8415,9.2667,10.1724,5.0,4.0,0.0,1.0,0.6705,0.0,l
serie_a,2025,Napoli,15,2025-12-28 14:00:00,a,2.854,0.2762,2.854,0.2762,20.25,12.5714,11.0,2.0,2.0,0.0,2.8703,3.0,w
serie_a,2025,Napoli,16,2026-01-04 11:30:00,a,2.425,0.4058,2.425,0.4058,9.9048,30.7333,4.0,3.0,2.0,0.0,2.7042,3.0,w
serie_a,2025,Napoli,17,2026-01-07 17:30:00,h,1.5729,1.2918,1.5729,0.5305,10.5714,16.913,5.0,2.0,2.0,2.0,1.5708,1.0,d
