player_id,player_name,origin_team_id,destination_team_id,transfer_date,season,position,eligibility,source_system,source_snapshot_date
4431549,Nyland Green,2509,9,2025-01-13,2025,CB,Immediate,cfbd,2026-07-13
4709389,Mahamane Moussa,2509,97,2024-12-10,2025,IOL,Immediate,cfbd,2026-07-13
5219476,Isaiah Myers,2509,98,2025-05-10,2025,WR,Immediate,cfbd,2026-07-13
5083142,Jay'Vion Cole,251,12,2024-12-16,2025,CB,Immediate,cfbd,2026-07-13
4431541,Tiaoalii Savea,251,12,2025-01-15,2025,DL,Immediate,cfbd,2026-07-13
4685331,Justice Finkley,251,2305,2025-01-13,2025,EDGE,Immediate,cfbd,2026-07-13
4801729,Aaron Bryant,251,238,2024-12-18,2025,DL,Immediate,cfbd,2026-07-13
4880347,Bert Auburn,251,2390,2025-04-26,2025,K,Immediate,cfbd,2026-07-13
4869534,Amari Niblack,251,245,2025-01-17,2025,TE,Immediate,cfbd,2026-07-13
5089328,Michael Kern,251,25,2025-04-24,2025,P,Immediate,cfbd,2026-07-13
4870593,Tausili Akana,251,252,2024-12-23,2025,EDGE,Immediate,cfbd,2026-07-13
4685240,Malik Agbo,251,277,2025-04-27,2025,OT,Immediate,cfbd,2026-07-13
4899478,Derion Gullette,251,344,2024-12-19,2025,LB,Immediate,cfbd,2026-07-13
4717429,Jaray Bledsoe,251,344,2024-12-22,2025,DL,Immediate,cfbd,2026-07-13
4870908,Sydir Mitchell,251,99,2024-12-20,2025,DL,Immediate,cfbd,2026-07-13
4896290,Aisea Moa,252,127,2025-01-06,2025,LB,Immediate,cfbd,2026-07-13
5212245,Cale Breslin,252,147,2025-05-14,2025,RB,Immediate,cfbd,2026-07-13
4431120,Micah Harper,252,149,2025-01-09,2025,S,Immediate,cfbd,2026-07-13
5296210,Carson Su'esu'e,252,197,2025-04-26,2025,TE,Immediate,cfbd,2026-07-13
4610570,Cade Fennegan,252,2000,2025-05-23,2025,QB,Immediate,cfbd,2026-07-13
4870629,Jackson Bowers,252,204,2024-12-19,2025,TE,Immediate,cfbd,2026-07-13
5080698,Dalton Riggs,252,2116,2025-02-24,2025,LS,Immediate,cfbd,2026-07-13
4880008,Joshua Singh,252,238,2025-04-23,2025,DL,Immediate,cfbd,2026-07-13
4604004,Keelan Marion,252,2390,2025-04-26,2025,WR,Immediate,cfbd,2026-07-13
5150627,Nason Coleman,252,2464,2025-05-06,2025,WR,Immediate,cfbd,2026-07-13
4897443,Harrison Taggart,252,25,2025-04-19,2025,LB,Immediate,cfbd,2026-07-13
4613201,Crew Wakley,252,2509,2025-01-09,2025,S,Immediate,cfbd,2026-07-13
5303214,Saimone Davis,252,2617,2025-04-21,2025,TE,Immediate,cfbd,2026-07-13
5146666,Noah Lugo,252,2636,2025-01-10,2025,QB,Immediate,cfbd,2026-07-13
5304097,Porter Small,252,2692,2025-04-25,2025,EDGE,Immediate,cfbd,2026-07-13
5219689,Sione Moa,252,2692,2025-08-20,2025,RB,Withdrawn,cfbd,2026-07-13
5219647,Dallin Havea,252,3101,2025-03-01,2025,ATH,Immediate,cfbd,2026-07-13
5079469,Dallin Johnson,252,3101,2024-12-24,2025,DL,Immediate,cfbd,2026-07-13
5219649,Carson Tujague,252,328,2025-05-08,2025,DL,Immediate,cfbd,2026-07-13
4876384,Jake Eichorn,252,328,2025-01-06,2025,IOL,Immediate,cfbd,2026-07-13
5150622,Landon Rehkow,252,328,2025-04-30,2025,P,Immediate,cfbd,2026-07-13
4613105,Miles Davis,252,328,2024-12-21,2025,RB,Immediate,cfbd,2026-07-13
5150635,Koa Eldredge,252,62,2025-06-15,2025,WR,Immediate,cfbd,2026-07-13
5160965,David Latu,252,68,2025-01-20,2025,DL,Immediate,cfbd,2026-07-13
5153286,Landen Lucas,2523,202,2025-01-12,2025,TE,Immediate,cfbd,2026-07-13
4775291,Anthony Chiccitt,2523,218,2025-01-16,2025,QB,Immediate,cfbd,2026-07-13
5227191,Turner Schmidt,2523,256,2025-04-22,2025,EDGE,Immediate,cfbd,2026-07-13
4686555,Noah Robinson,2523,2635,2025-01-01,2025,WR,Immediate,cfbd,2026-07-13
4569188,Parker Jacobs,2523,2754,2025-04-20,2025,DL,Immediate,cfbd,2026-07-13
4893718,Xavier Leigh,2529,155,2025-04-26,2025,RB,Immediate,cfbd,2026-07-13
5093733,Joshua Acord,253,2026,2025-05-05,2025,TE,Immediate,cfbd,2026-07-13
5160021,Walker Harris,253,204,2024-12-19,2025,EDGE,Immediate,cfbd,2026-07-13
5093757,Anisi Purcell,253,252,2024-12-22,2025,EDGE,Immediate,cfbd,2026-07-13
4876346,Kyle Sfarcioc,253,252,2024-12-20,2025,IOL,Immediate,cfbd,2026-07-13
4917317,Zion Allen,253,62,2025-05-03,2025,CB,Immediate,cfbd,2026-07-13
5093756,Rylen Su'a-Filo,253,98,2025-01-10,2025,DL,Immediate,cfbd,2026-07-13
5083711,Caleb Weaver,2534,150,2024-12-21,2025,S,Immediate,cfbd,2026-07-13
5095838,Kendrick DuJour,2534,151,2025-01-06,2025,EDGE,Immediate,cfbd,2026-07-13
4707184,DJ McKinney,2534,167,2025-01-18,2025,RB,Immediate,cfbd,2026-07-13
5151209,Chris Murray,2534,2,2025-01-06,2025,EDGE,Immediate,cfbd,2026-07-13
5141382,Jax Brown,2534,2032,2025-04-25,2025,QB,Immediate,cfbd,2026-07-13
4431074,Jay Ducker,2534,218,2025-01-17,2025,RB,Immediate,cfbd,2026-07-13
5083717,Orion Irving,2534,238,2025-05-01,2025,OT,Immediate,cfbd,2026-07-13
4879520,Matthew Aribisala,2534,242,2025-05-16,2025,DL,Immediate,cfbd,2026-07-13
4574686,Briceon Hayes,2534,249,2024-12-23,2025,EDGE,Immediate,cfbd,2026-07-13
4705513,Da'Veawn Armstead,2534,249,2024-12-22,2025,CB,Immediate,cfbd,2026-07-13
4879505,David Fisher,2534,249,2024-12-22,2025,CB,Immediate,cfbd,2026-07-13
4695983,Richard Outland Jr.,2534,249,2024-12-23,2025,DL,Immediate,cfbd,2026-07-13
4918101,S'Maje Burrell,2534,249,2024-12-23,2025,LB,Immediate,cfbd,2026-07-13
4879931,Simeon Evans,2534,249,2024-12-24,2025,WR,Immediate,cfbd,2026-07-13
4695965,Trey Fields,2534,249,2024-12-15,2025,LB,Immediate,cfbd,2026-07-13
5081147,Jalen O'Neal,2534,2504,2025-04-25,2025,S,Immediate,cfbd,2026-07-13
4689118,Jyzaiah Rockwell,2534,2504,2025-04-26,2025,WR,Immediate,cfbd,2026-07-13
4688759,Isaiah Cash,2534,259,2024-12-26,2025,S,Immediate,cfbd,2026-07-13
4709012,Jase Bauer,2534,2630,2025-01-01,2025,QB,Immediate,cfbd,2026-07-13
4879507,Zach Hrbacek,2534,2692,2025-04-25,2025,RB,Immediate,cfbd,2026-07-13
4875398,Denver Warren,2534,5,2025-01-10,2025,DL,Immediate,cfbd,2026-07-13
4880142,Dontae Pollard,2535,218,2025-04-29,2025,CB,Immediate,cfbd,2026-07-13
5083935,Makhi Gilbert,2535,2199,2024-12-22,2025,DL,Immediate,cfbd,2026-07-13
5156176,Darrian King,2535,2382,2025-04-29,2025,IOL,Immediate,cfbd,2026-07-13
5156162,E. Jai Mason,2535,2429,2025-01-06,2025,WR,Immediate,cfbd,2026-07-13
5156173,C.J. Douglas,2535,248,2025-01-06,2025,S,Immediate,cfbd,2026-07-13
4695838,Cooper Frazier,2535,2572,2024-12-23,2025,IOL,Immediate,cfbd,2026-07-13
5156183,Brendan Jenkins,2535,6,2024-12-25,2025,WR,Immediate,cfbd,2026-07-13
4804885,Brandon Rose,254,113,2025-01-09,2025,QB,Immediate,cfbd,2026-07-13
5154802,Mike Mitchell,254,12,2024-12-28,2025,RB,Immediate,cfbd,2026-07-13
5152899,Bobby Piland Jr.,254,13,2024-12-29,2025,DL,Immediate,cfbd,2026-07-13
5145120,Jeilani Davis,254,149,2025-04-23,2025,S,Immediate,cfbd,2026-07-13
4602192,Landen King,254,150,2025-04-24,2025,TE,Immediate,cfbd,2026-07-13
5141712,Bear Tenney,254,16,2025-04-21,2025,TE,Immediate,cfbd,2026-07-13
4922995,Dijon Stanley,254,166,2024-12-20,2025,RB,Immediate,cfbd,2026-07-13
5193813,Vili Taufatofua,254,23,2024-12-13,2025,DL,Immediate,cfbd,2026-07-13
4808744,Jaylon Glover,254,2439,2024-12-17,2025,RB,Immediate,cfbd,2026-07-13
4940235,Taeshaun Lyons,254,2439,2025-01-13,2025,WR,Immediate,cfbd,2026-07-13
4429771,Sione Fotu,254,248,2024-12-20,2025,LB,Immediate,cfbd,2026-07-13
5178385,Quimari Shemwell,254,25,2025-04-25,2025,CB,Immediate,cfbd,2026-07-13
5079756,David Washington,254,2509,2025-04-23,2025,WR,Immediate,cfbd,2026-07-13
4426752,Jack Bouwmeester,254,251,2024-12-13,2025,P,Immediate,cfbd,2026-07-13
4685540,Carsen Ryan,254,252,2024-12-17,2025,TE,Immediate,cfbd,2026-07-13
4912270,Keanu Tanuvasa,254,252,2024-12-30,2025,DL,Immediate,cfbd,2026-07-13
4568271,Kenan Johnson,254,258,2025-05-19,2025,CB,Immediate,cfbd,2026-07-13
5083175,Anthony Woods,254,26,2025-01-10,2025,RB,Immediate,cfbd,2026-07-13
4710803,Simote Pepa,254,264,2024-12-16,2025,DL,Immediate,cfbd,2026-07-13
5149483,Sammie Hunter,254,278,2025-04-26,2025,CB,Immediate,cfbd,2026-07-13
4567748,Sam Huard,254,30,2025-01-06,2025,QB,Immediate,cfbd,2026-07-13
5146757,Zacharyus Williams,254,30,2025-04-23,2025,WR,Immediate,cfbd,2026-07-13
5084841,Helaman Ofahengaue,254,3101,2025-07-28,2025,LB,Immediate,cfbd,2026-07-13
5078214,CJ Blocker,254,36,2025-01-01,2025,CB,Immediate,cfbd,2026-07-13
4819249,Ka'eo Akana,254,62,2025-01-14,2025,EDGE,Immediate,cfbd,2026-07-13
5225740,Tristan Smith,2546,228,2024-12-17,2025,WR,Immediate,cfbd,2026-07-13
5153504,Jaylon Stone,2546,238,2025-04-22,2025,DL,Immediate,cfbd,2026-07-13
4694685,Sam Cook,2546,2440,2025-04-26,2025,EDGE,Immediate,cfbd,2026-07-13
4896022,Tyler McMillan,2546,356,2025-04-19,2025,OT,Immediate,cfbd,2026-07-13
5225765,Carter Guillaume,2546,97,2024-12-19,2025,IOL,Immediate,cfbd,2026-07-13
5295752,Noah Gibson,2551,324,2025-04-21,2025,CB,Immediate,cfbd,2026-07-13
5295501,Josh Waite,2559,195,2025-01-18,2025,IOL,Immediate,cfbd,2026-07-13
4923224,Darold DeNgohe,256,164,2024-12-12,2025,DL,Immediate,cfbd,2026-07-13
4892218,Eric O'Neill,256,164,2025-01-01,2025,EDGE,Immediate,cfbd,2026-07-13
5151422,Jamari Somerville,256,2006,2025-01-13,2025,S,Immediate,cfbd,2026-07-13
5189540,Tyjai Hopper,256,204,2025-04-20,2025,CB,Immediate,cfbd,2026-07-13
5080304,Evan Spivey,256,2097,2025-05-24,2025,WR,Immediate,cfbd,2026-07-13
4711410,Brett Griffis,256,2115,2025-06-04,2025,QB,Immediate,cfbd,2026-07-13
4685066,Noe Ruelas,256,2116,2025-04-20,2025,K,Immediate,cfbd,2026-07-13
5121607,Ke'Marion Baldwin,256,2127,2025-02-05,2025,RB,Immediate,cfbd,2026-07-13
5092352,Chris Lofton,256,2241,2024-12-18,2025,WR,Immediate,cfbd,2026-07-13
5146885,Marcellus Nash,256,2261,2025-05-06,2025,EDGE,Immediate,cfbd,2026-07-13
4685493,Trevell Mullen,256,2287,2025-07-28,2025,CB,Immediate,cfbd,2026-07-13
5166467,Lexington Matthews,256,2348,2025-04-25,2025,P,Immediate,cfbd,2026-07-13
4917485,Chauncey Logan Jr.,256,235,2025-04-24,2025,CB,Immediate,cfbd,2026-07-13
4683056,Antoine Booth,256,2449,2025-05-15,2025,CB,Immediate,cfbd,2026-07-13
4695066,Jeremiah Mawali,256,2504,2025-05-06,2025,IOL,Immediate,cfbd,2026-07-13
5121750,Yamir Knight,256,2567,2025-05-02,2025,WR,Immediate,cfbd,2026-07-13
4569001,Cam Ross,256,258,2025-01-13,2025,WR,Immediate,cfbd,2026-07-13
4696058,Tyshawn Wyatt,256,258,2025-01-05,2025,OT,Immediate,cfbd,2026-07-13
5092252,Jack Mowrey,256,62,2025-04-26,2025,LS,Immediate,cfbd,2026-07-13
4700105,Cameron Jones,256,96,2025-05-07,2025,OT,Immediate,cfbd,2026-07-13
4691849,Quincy Jenkins,256,98,2025-04-22,2025,IOL,Immediate,cfbd,2026-07-13
5112634,Jaylin Marshall,2560,2247,2025-01-10,2025,WR,Immediate,cfbd,2026-07-13
4685543,Qae'Shon Sapp,2567,2226,2025-04-26,2025,IOL,Immediate,cfbd,2026-07-13
5075461,Reagan Gill,2567,2377,2025-05-12,2025,IOL,Immediate,cfbd,2026-07-13
4432718,LJ Johnson Jr.,2567,25,2025-04-24,2025,RB,Immediate,cfbd,2026-07-13
5300151,AJ Davis,2567,265,2025-04-24,2025,CB,Immediate,cfbd,2026-07-13
5084110,Mike Sandjo,2567,265,2025-04-28,2025,DL,Immediate,cfbd,2026-07-13
4429043,Jaylan Knighton,2567,277,2025-04-28,2025,RB,Immediate,cfbd,2026-07-13
5153765,Eric Taylor,2567,324,2025-04-25,2025,DL,Immediate,cfbd,2026-07-13
5075392,Keldric Luster,2567,326,2025-04-24,2025,QB,Immediate,cfbd,2026-07-13
4430855,Jahari Rogers,2567,36,2024-12-23,2025,CB,Immediate,cfbd,2026-07-13
4432767,Preston Stone,2567,77,2024-12-21,2025,QB,Immediate,cfbd,2026-07-13
5158460,Ashton Cozart,2567,96,2025-05-06,2025,WR,Immediate,cfbd,2026-07-13
5147488,Zach Smith,2567,98,2025-05-12,2025,LB,Immediate,cfbd,2026-07-13
5231354,Caden High,2569,24,2025-01-05,2025,WR,Immediate,cfbd,2026-07-13
5095263,Ashaad Hall,2569,2638,2025-05-15,2025,EDGE,Immediate,cfbd,2026-07-13
4749271,Justin Smith-Brown,2569,277,2025-04-27,2025,WR,Immediate,cfbd,2026-07-13
5095256,Tray Franklin,2569,324,2024-12-30,2025,OT,Immediate,cfbd,2026-07-13
4696215,Chance Graves,257,151,2025-07-01,2025,CB,Immediate,cfbd,2026-07-13
4877904,Keith Gouveia,257,221,2025-01-05,2025,IOL,Immediate,cfbd,2026-07-13
5083380,Parker Mitchell,257,235,2025-01-01,2025,OT,Immediate,cfbd,2026-07-13
5097058,Zach Palmer-Smith,257,2433,2025-01-08,2025,RB,Immediate,cfbd,2026-07-13
5302437,Camden Coleman,257,256,2025-01-14,2025,QB,Immediate,cfbd,2026-07-13
5153994,Landon Ellis,257,256,2024-12-14,2025,WR,Immediate,cfbd,2026-07-13
4692796,Nick DeGennaro,257,256,2025-01-14,2025,WR,Immediate,cfbd,2026-07-13
4877891,Bryson Parker,257,2619,2025-04-22,2025,S,Immediate,cfbd,2026-07-13
5153979,Matthew Traynor,257,275,2024-12-17,2025,S,Immediate,cfbd,2026-07-13
5083374,Trae Tomlinson,257,309,2025-01-07,2025,CB,Immediate,cfbd,2026-07-13
5154717,Bryce Hawthorne,2571,2294,2024-12-30,2025,DL,Immediate,cfbd,2026-07-13
4695400,Mark Gronowski,2571,2294,2025-01-08,2025,QB,Immediate,cfbd,2026-07-13
4878889,Angel Johnson,2571,265,2025-01-03,2025,RB,Immediate,cfbd,2026-07-13
5227820,Anthony Palano,2571,265,2025-01-08,2025,LB,Immediate,cfbd,2026-07-13
5227824,Beau Baker,2571,265,2025-01-24,2025,TE,Immediate,cfbd,2026-07-13
4695405,Cale Reeder,2571,265,2025-01-03,2025,S,Immediate,cfbd,2026-07-13
4695413,Caleb Francl,2571,265,2025-01-06,2025,S,Immediate,cfbd,2026-07-13
5227816,Carsten Reynolds,2571,265,2025-01-06,2025,LB,Immediate,cfbd,2026-07-13
4697596,Colby Humphrey,2571,265,2025-01-07,2025,CB,Immediate,cfbd,2026-07-13
5227827,Fernando Lecuona,2571,265,2025-01-06,2025,EDGE,Immediate,cfbd,2026-07-13
5227843,Jack Stevens,2571,265,2025-01-06,2025,K,Immediate,cfbd,2026-07-13
5154732,Kirby Vorhees,2571,265,2024-12-31,2025,RB,Immediate,cfbd,2026-07-13
4878890,Matt Durrance,2571,265,2025-01-05,2025,S,Immediate,cfbd,2026-07-13
4695426,Max Baloun,2571,265,2025-01-05,2025,DL,Immediate,cfbd,2026-07-13
5227814,Maxwell Woods,2571,265,2025-01-07,2025,RB,Immediate,cfbd,2026-07-13
5227832,Nick Bakken,2571,265,2025-01-08,2025,OT,Immediate,cfbd,2026-07-13
5227813,Trey Ridley,2571,265,2025-01-07,2025,S,Immediate,cfbd,2026-07-13
4878896,Tucker Large,2571,265,2025-01-10,2025,S,Immediate,cfbd,2026-07-13
5154729,Davin Stoffel,2571,356,2025-01-09,2025,TE,Immediate,cfbd,2026-07-13
4572675,Evan Beerntsen,2571,77,2024-12-31,2025,IOL,Immediate,cfbd,2026-07-13
5154734,Griffin Wilde,2571,77,2025-01-04,2025,WR,Immediate,cfbd,2026-07-13
5122102,Connor Gibbs,2572,2,2024-12-20,2025,K,Immediate,cfbd,2026-07-13
4920193,Ethan Crawford,2572,2032,2025-02-05,2025,QB,Immediate,cfbd,2026-07-13
4888886,Kenyon Clay,2572,2032,2025-01-01,2025,RB,Immediate,cfbd,2026-07-13
4868928,Wil Saxton,2572,2032,2025-01-02,2025,IOL,Immediate,cfbd,2026-07-13
5147204,Jalen Washington,2572,2110,2025-04-23,2025,RB,Immediate,cfbd,2026-07-13
5076107,Dante Kelly,2572,2400,2025-05-15,2025,LB,Immediate,cfbd,2026-07-13
4430903,Dakota Thomas,2572,2440,2025-01-21,2025,WR,Immediate,cfbd,2026-07-13
4714420,Drew Lawson,2572,2453,2025-05-01,2025,IOL,Immediate,cfbd,2026-07-13
4683232,Kolbe Cage,2572,2466,2025-04-30,2025,S,Immediate,cfbd,2026-07-13
4966464,Will James,2572,248,2024-12-14,2025,S,Immediate,cfbd,2026-07-13
4431658,Jack Tannehill,2572,2535,2025-01-08,2025,K,Immediate,cfbd,2026-07-13
4685704,Larry Simmons,2572,254,2025-04-23,2025,WR,Immediate,cfbd,2026-07-13
4683544,Zay Franks,2572,2582,2025-01-09,2025,CB,Immediate,cfbd,2026-07-13
5152919,Ques McNeal,2572,2617,2025-04-17,2025,CB,Immediate,cfbd,2026-07-13
5163569,Jordan Johnson,2572,2630,2025-06-14,2025,S,Immediate,cfbd,2026-07-13
5172403,Alec Clark,2572,2655,2025-04-21,2025,P,Immediate,cfbd,2026-07-13
4429446,Armondous Cooley,2572,2655,2025-04-29,2025,DL,Immediate,cfbd,2026-07-13
5077877,Justyn Reid,2572,2655,2025-01-06,2025,TE,Immediate,cfbd,2026-07-13
5146884,Caleb Moore,2572,290,2025-05-23,2025,DL,Immediate,cfbd,2026-07-13
5092470,Ty Mims,2572,326,2025-04-22,2025,WR,Immediate,cfbd,2026-07-13
5082504,Micheal Caraway Jr.,2572,57,2025-01-17,2025,S,Immediate,cfbd,2026-07-13
4870769,Tre'Mon Henry,2572,6,2025-01-04,2025,EDGE,Immediate,cfbd,2026-07-13
4870863,Braxton Myers,2572,98,2025-01-08,2025,CB,Immediate,cfbd,2026-07-13
4692826,Payton Mangrum,2579,151,2025-01-19,2025,WR,Immediate,cfbd,2026-07-13
4923057,Connor Cox,2579,153,2024-12-18,2025,TE,Immediate,cfbd,2026-07-13
4428046,Jakai Moore,2579,153,2025-04-25,2025,IOL,Immediate,cfbd,2026-07-13
4697512,Robby Ashford,2579,154,2025-01-05,2025,QB,Immediate,cfbd,2026-07-13
5079677,Kam Pringle,2579,183,2025-04-21,2025,IOL,Immediate,cfbd,2026-07-13
5121471,Tyshawn Russell,2579,183,2024-12-22,2025,WR,Immediate,cfbd,2026-07-13
5079426,Wendell Gregory,2579,197,2025-04-17,2025,EDGE,Immediate,cfbd,2026-07-13
4837464,Emory Floyd,2579,2026,2025-04-27,2025,S,Immediate,cfbd,2026-07-13
5218732,Rondo Porter,2579,2026,2025-04-25,2025,DL,Immediate,cfbd,2026-07-13
4880617,Ronnie Porter,2579,2026,2025-04-26,2025,LB,Immediate,cfbd,2026-07-13
4918107,Reid Mikeska,2579,2226,2024-12-18,2025,TE,Immediate,cfbd,2026-07-13
5154338,Djay Braswell,2579,2247,2024-12-19,2025,RB,Immediate,cfbd,2026-07-13
4432325,Bangally Kamara,2579,2305,2024-10-08,2025,LB,Immediate,cfbd,2026-07-13
4563007,Nick Elksnis,2579,2439,2024-12-18,2025,TE,Immediate,cfbd,2026-07-13
4692531,Aaryn Parks,2579,2572,2025-01-13,2025,OT,Immediate,cfbd,2026-07-13
5079548,Air Noland,2579,2579,2024-12-23,2025,QB,Immediate,cfbd,2026-07-13
4808747,Jamaal Whyce Jr.,2579,276,2025-01-21,2025,DL,Immediate,cfbd,2026-07-13
5079683,Dante Reno,2579,43,2025-04-24,2025,QB,Immediate,cfbd,2026-07-13
5079441,Debron Gatling,2579,59,2024-12-16,2025,WR,Immediate,cfbd,2026-07-13
4692068,Ni Mansell,2579,6,2025-01-11,2025,IOL,Immediate,cfbd,2026-07-13
4431111,Malcolm Greene,258,113,2024-12-23,2025,CB,Immediate,cfbd,2026-07-13
4703023,Michael Diatta,258,197,2024-12-27,2025,DL,Immediate,cfbd,2026-07-13
5044387,Anthony Colandrea,258,2439,2024-12-22,2025,QB,Immediate,cfbd,2026-07-13
4567900,Ugonna Nnanna,258,249,2024-12-24,2025,IOL,Immediate,cfbd,2026-07-13
5092348,Jaden Gibson,258,2535,2025-01-01,2025,WR,Immediate,cfbd,2026-07-13
5081210,Bryce Purnell,258,311,2025-05-22,2025,DL,Immediate,cfbd,2026-07-13
4432676,Bryce Carter,258,326,2025-03-29,2025,DL,Immediate,cfbd,2026-07-13
4917051,Blake Steen,258,344,2025-04-24,2025,IOL,Immediate,cfbd,2026-07-13
5225365,DJ Jones,258,50,2025-01-01,2025,EDGE,Immediate,cfbd,2026-07-13
4914368,Gavin Frakes,258,77,2025-04-22,2025,QB,Immediate,cfbd,2026-07-13
4682648,Malachi Fields,258,87,2024-12-23,2025,WR,Immediate,cfbd,2026-07-13
5083983,Jelani Davis,2582,2309,2025-05-26,2025,DL,Immediate,cfbd,2026-07-13
4728801,Tyler Kirkwood,2582,239,2025-05-01,2025,WR,Immediate,cfbd,2026-07-13
4770032,Kobe Dillon,2582,2916,2025-07-08,2025,RB,Immediate,cfbd,2026-07-13
4838272,Malachi Madison,259,113,2024-12-19,2025,DL,Immediate,cfbd,2026-07-13
5121895,Mose Phillips III,259,142,2024-12-19,2025,S,Immediate,cfbd,2026-07-13
4921302,Braylon Johnson,259,154,2025-04-28,2025,S,Immediate,cfbd,2026-07-13
4880285,Bob Schick,259,197,2025-04-23,2025,IOL,Immediate,cfbd,2026-07-13
4870517,Xavier Chaplin,259,2,2024-12-15,2025,OT,Immediate,cfbd,2026-07-13
4981325,Cam Fleming,259,2026,2025-04-22,2025,S,Immediate,cfbd,2026-07-13
4921234,Lance Williams,259,2026,2025-01-05,2025,IOL,Immediate,cfbd,2026-07-13
5083371,Davi Belfort,259,2116,2025-04-24,2025,QB,Immediate,cfbd,2026-07-13
4708164,Jayden McDonald,259,2116,2025-05-01,2025,LB,Immediate,cfbd,2026-07-13
4684084,Keli Lawson,259,2116,2024-12-25,2025,LB,Immediate,cfbd,2026-07-13
4874349,CJ McCray,259,2132,2025-01-06,2025,EDGE,Immediate,cfbd,2026-07-13
5151008,Sam Brumfield,259,235,2025-01-06,2025,LB,Immediate,cfbd,2026-07-13
5114310,Chance Fitzgerald,259,238,2024-12-19,2025,WR,Immediate,cfbd,2026-07-13
4685352,Gunner Givens,259,238,2024-12-17,2025,IOL,Immediate,cfbd,2026-07-13
5197034,Malachi Thomas,259,2509,2025-01-05,2025,RB,Immediate,cfbd,2026-07-13
5079395,Web Davidson,259,2535,2025-04-29,2025,OT,Immediate,cfbd,2026-07-13
4921512,Jonathan Pennix,259,2572,2025-01-13,2025,CB,Immediate,cfbd,2026-07-13
4708163,Jorden McDonald,259,2729,2025-05-13,2025,EDGE,Immediate,cfbd,2026-07-13
5081172,Xayvion Turner-Bradshaw,259,276,2025-04-16,2025,WR,Immediate,cfbd,2026-07-13
4880270,Griffin Duggan,259,295,2025-01-27,2025,OT,Immediate,cfbd,2026-07-13
4685505,Khurtiss Perry,259,55,2025-01-03,2025,DL,Immediate,cfbd,2026-07-13
4683155,Jalen Stroman,259,87,2025-01-12,2025,S,Immediate,cfbd,2026-07-13
5150882,Caleb Nitta,259,98,2025-04-21,2025,IOL,Immediate,cfbd,2026-07-13
4735845,Braelin Moore,259,99,2024-12-21,2025,IOL,Immediate,cfbd,2026-07-13
4880124,Mansoor Delane,259,99,2024-12-16,2025,CB,Immediate,cfbd,2026-07-13
4685435,Justyn Martin,26,120,2024-12-22,2025,QB,Immediate,cfbd,2026-07-13
5174185,Brody Richter,26,135,2025-04-24,2025,P,Immediate,cfbd,2026-07-13
4431234,Logan Loya,26,135,2024-12-23,2025,WR,Immediate,cfbd,2026-07-13
5079416,Khristian Dunbar-Hawkins,26,153,2025-05-03,2025,CB,Immediate,cfbd,2026-07-13
4685532,Clint Stephens,26,167,2025-01-13,2025,S,Immediate,cfbd,2026-07-13
4966288,Collins Acheampong,26,189,2024-12-20,2025,EDGE,Immediate,cfbd,2026-07-13
5220739,David Dellenbach,26,195,2025-01-11,2025,K,Immediate,cfbd,2026-07-13
5086030,Chase Barry,26,197,2025-06-22,2025,P,Immediate,cfbd,2026-07-13
4432689,Jaylin Davies,26,197,2025-01-06,2025,CB,Immediate,cfbd,2026-07-13
4571676,Joquarri Price,26,2046,2025-04-05,2025,EDGE,Immediate,cfbd,2026-07-13
5205684,Robert McDaniel,26,23,2025-04-26,2025,QB,Immediate,cfbd,2026-07-13
5121418,Tavake Tuikolovatu,26,2305,2024-12-25,2025,OT,Immediate,cfbd,2026-07-13
5086031,Niki Prongos,26,24,2024-12-21,2025,OT,Immediate,cfbd,2026-07-13
4606180,Alani Makihele,26,2439,2025-04-26,2025,IOL,Immediate,cfbd,2026-07-13
5145739,Isaiah Patterson,26,2439,2025-04-29,2025,LB,Immediate,cfbd,2026-07-13
5151948,Joey Aguilar,26,2633,2025-04-21,2025,QB,Immediate,cfbd,2026-07-13
5145556,Marquise Thorpe-Taylor,26,278,2025-05-09,2025,OT,Immediate,cfbd,2026-07-13
4869422,Braden Pegan,26,328,2025-01-01,2025,WR,Immediate,cfbd,2026-07-13
5220745,Walker Andersen,26,38,2025-05-24,2025,OT,Immediate,cfbd,2026-07-13
4635009,J.Michael Sturdivant,26,57,2024-12-20,2025,WR,Immediate,cfbd,2026-07-13
5148935,Dermaricus Davis,26,62,2025-04-26,2025,QB,Immediate,cfbd,2026-07-13
5231749,Azariah Levells,2617,167,2025-01-13,2025,CB,Immediate,cfbd,2026-07-13
5299909,MJ Moultrie II,2617,2261,2025-04-29,2025,S,Immediate,cfbd,2026-07-13
5169058,Jaymon Lamb,2617,249,2025-01-06,2025,OT,Immediate,cfbd,2026-07-13
5169056,Nate Adams,2617,2571,2025-04-07,2025,OT,Immediate,cfbd,2026-07-13
4693928,Rushawn Lawrence,2619,135,2024-12-16,2025,DL,Immediate,cfbd,2026-07-13
5081241,Johnny Martin,2619,218,2025-01-18,2025,RB,Immediate,cfbd,2026-07-13
5164594,Watson Hafer,2623,155,2025-05-05,2025,TE,Immediate,cfbd,2026-07-13
5164597,Avery Powell,2623,218,2025-01-16,2025,CB,Immediate,cfbd,2026-07-13
5154278,Jayden Becks,2623,249,2024-12-17,2025,RB,Immediate,cfbd,2026-07-13
