date,team_tri,player_id,player_id,player_name,stat,line,line_n_books,sim_mu,expected_min,game_id,actual_min,actual,pace_proj_final,sim_vs_line,actual_vs_line,pace_vs_line
2026-04-17,CHA,4432816,4432816,LaMelo Ball,ast,7.5,7,4.182,32.7,,,,,-3.3179999999999996,,
2026-04-17,CHA,4432816,4432816,LaMelo Ball,pra,36.5,8,30.29,32.7,,,,,-6.210000000000001,,
2026-04-17,CHA,4432816,4432816,LaMelo Ball,pts,23.5,11,20.548,32.7,,,,,-2.9520000000000017,,
2026-04-17,CHA,4432816,4432816,LaMelo Ball,reb,5.5,7,5.56,32.7,,,,,0.05999999999999961,,
2026-04-17,CHA,4432816,4432816,LaMelo Ball,threes,4.5,6,3.304,32.7,,,,,-1.1960000000000002,,
2026-04-17,CHA,4066383,4066383,Miles Bridges,pra,23.0,2,24.504,29.7,,,,,1.5040000000000013,,
2026-04-17,CHA,4066383,4066383,Miles Bridges,pts,16.0,6,15.6,29.7,,,,,-0.40000000000000036,,
2026-04-17,CHA,4066383,4066383,Miles Bridges,reb,6.5,6,6.398,29.7,,,,,-0.10200000000000031,,
2026-04-17,CHA,4066383,4066383,Miles Bridges,threes,1.5,5,2.244,29.7,,,,,0.7440000000000002,,
2026-04-17,CHA,4433249,4433249,Moussa Diabate,ast,2.0,4,2.662,27.5,,,,,0.6619999999999999,,
2026-04-17,CHA,4433249,4433249,Moussa Diabate,pra,19.5,8,17.384,27.5,,,,,-2.1159999999999997,,
2026-04-17,CHA,4433249,4433249,Moussa Diabate,pts,8.5,3,7.44,27.5,,,,,-1.0599999999999996,,
2026-04-17,CHA,4433249,4433249,Moussa Diabate,reb,10.5,8,7.282,27.5,,,,,-3.218,,
2026-04-17,CHA,4576060,4576060,Ryan Kalkbrenner,pra,8.5,1,10.046,18.0,,,,,1.5459999999999994,,
2026-04-17,CHA,4576060,4576060,Ryan Kalkbrenner,reb,3.5,1,3.904,18.0,,,,,0.4039999999999999,,
2026-04-17,GSW,3213,3213,Al Horford,ast,2.5,4,0.96,12.8,,,,,-1.54,,
2026-04-17,GSW,3213,3213,Al Horford,pra,15.5,8,11.506666666666666,12.8,,,,,-3.993333333333334,,
2026-04-17,GSW,3213,3213,Al Horford,pts,9.0,4,8.36,12.8,,,,,-0.6400000000000006,,
2026-04-17,GSW,3213,3213,Al Horford,reb,4.5,7,2.1866666666666665,12.8,,,,,-2.3133333333333335,,
2026-04-17,GSW,3213,3213,Al Horford,threes,1.5,5,1.586666666666667,12.8,,,,,0.08666666666666689,,
2026-04-17,GSW,4709138,4709138,Brandin Podziemski,ast,3.5,8,2.0933333333333333,30.2,,,,,-1.4066666666666667,,
2026-04-17,GSW,4709138,4709138,Brandin Podziemski,pra,22.5,3,22.9,30.2,,,,,0.3999999999999986,,
2026-04-17,GSW,4709138,4709138,Brandin Podziemski,pts,14.5,10,15.86,30.2,,,,,1.3599999999999994,,
2026-04-17,GSW,4709138,4709138,Brandin Podziemski,reb,5.5,8,4.946666666666666,30.2,,,,,-0.5533333333333337,,
2026-04-17,GSW,4709138,4709138,Brandin Podziemski,threes,1.5,7,2.4466666666666668,30.2,,,,,0.9466666666666668,,
2026-04-17,GSW,4066436,4066436,De'Anthony Melton,ast,2.5,5,1.9866666666666664,21.6,,,,,-0.5133333333333336,,
2026-04-17,GSW,4066436,4066436,De'Anthony Melton,pra,14.5,7,13.353333333333332,21.6,,,,,-1.1466666666666683,,
2026-04-17,GSW,4066436,4066436,De'Anthony Melton,pts,9.5,9,7.546666666666667,21.6,,,,,-1.9533333333333331,,
2026-04-17,GSW,4066436,4066436,De'Anthony Melton,reb,2.5,5,3.82,21.6,,,,,1.3199999999999998,,
2026-04-17,GSW,4066436,4066436,De'Anthony Melton,threes,1.5,3,1.2133333333333334,21.6,,,,,-0.2866666666666666,,
2026-04-17,GSW,6589,6589,Draymond Green,ast,6.5,8,3.4066666666666667,26.0,,,,,-3.0933333333333333,,
2026-04-17,GSW,6589,6589,Draymond Green,pra,20.5,11,15.293333333333331,26.0,,,,,-5.206666666666669,,
2026-04-17,GSW,6589,6589,Draymond Green,pts,8.5,7,7.1066666666666665,26.0,,,,,-1.3933333333333335,,
2026-04-17,GSW,6589,6589,Draymond Green,reb,6.5,8,4.78,26.0,,,,,-1.7199999999999998,,
2026-04-17,GSW,6589,6589,Draymond Green,threes,1.5,5,1.0733333333333333,26.0,,,,,-0.42666666666666675,,
2026-04-17,GSW,4997536,4997536,Gui Santos,ast,2.5,6,2.1466666666666665,20.5,,,,,-0.3533333333333335,,
2026-04-17,GSW,4997536,4997536,Gui Santos,pra,21.5,11,15.026666666666667,20.5,,,,,-6.473333333333333,,
2026-04-17,GSW,4997536,4997536,Gui Santos,pts,12.5,12,8.58,20.5,,,,,-3.92,,
2026-04-17,GSW,4997536,4997536,Gui Santos,reb,5.5,8,4.3,20.5,,,,,-1.2000000000000002,,
2026-04-17,GSW,4997536,4997536,Gui Santos,threes,1.5,4,1.1466666666666667,20.5,,,,,-0.3533333333333333,,
2026-04-17,GSW,3102531,3102531,Kristaps Porzingis,ast,2.5,5,1.92,24.3,,,,,-0.5800000000000001,,
2026-04-17,GSW,3102531,3102531,Kristaps Porzingis,pra,25.5,11,17.42,24.3,,,,,-8.079999999999998,,
2026-04-17,GSW,3102531,3102531,Kristaps Porzingis,pts,17.5,14,10.32,24.3,,,,,-7.18,,
2026-04-17,GSW,3102531,3102531,Kristaps Porzingis,reb,5.5,8,5.18,24.3,,,,,-0.3200000000000003,,
2026-04-17,GSW,3102531,3102531,Kristaps Porzingis,threes,1.5,7,1.4066666666666667,24.3,,,,,-0.09333333333333327,,
2026-04-17,GSW,3975,3975,Stephen Curry,ast,4.5,7,2.273333333333333,28.6,,,,,-2.226666666666667,,
2026-04-17,GSW,3975,3975,Stephen Curry,pra,36.5,12,24.89333333333333,28.6,,,,,-11.60666666666667,,
2026-04-17,GSW,3975,3975,Stephen Curry,pts,27.5,16,18.22,28.6,,,,,-9.280000000000001,,
2026-04-17,GSW,3975,3975,Stephen Curry,reb,3.5,7,4.4,28.6,,,,,0.9000000000000004,,
2026-04-17,GSW,3975,3975,Stephen Curry,threes,4.5,8,3.2333333333333334,28.6,,,,,-1.2666666666666666,,
2026-04-17,ORL,4712849,4712849,Anthony Black,ast,2.5,3,1.794,18.2,,,,,-0.706,,
2026-04-17,ORL,4712849,4712849,Anthony Black,pra,15.0,4,15.066,18.2,,,,,0.06600000000000072,,
2026-04-17,ORL,4712849,4712849,Anthony Black,pts,10.5,8,8.886,18.2,,,,,-1.6140000000000008,,
2026-04-17,ORL,4712849,4712849,Anthony Black,reb,2.5,5,4.386,18.2,,,,,1.8860000000000001,,
2026-04-17,ORL,4712849,4712849,Anthony Black,threes,1.5,5,0.924,18.2,,,,,-0.576,,
2026-04-17,ORL,4066320,4066320,Desmond Bane,ast,3.5,6,2.506,29.6,,,,,-0.9940000000000002,,
2026-04-17,ORL,4066320,4066320,Desmond Bane,pra,27.5,8,23.018,29.6,,,,,-4.481999999999999,,
2026-04-17,ORL,4066320,4066320,Desmond Bane,pts,19.5,11,16.172,29.6,,,,,-3.3279999999999994,,
2026-04-17,ORL,4066320,4066320,Desmond Bane,reb,3.5,6,4.34,29.6,,,,,0.8399999999999999,,
2026-04-17,ORL,4066320,4066320,Desmond Bane,threes,1.5,6,2.198,29.6,,,,,0.698,,
2026-04-17,ORL,4566434,4566434,Franz Wagner,ast,2.5,5,2.048,22.428571428571427,,,,,-0.45199999999999996,,
2026-04-17,ORL,4566434,4566434,Franz Wagner,pra,24.5,9,18.356,22.428571428571427,,,,,-6.143999999999998,,
2026-04-17,ORL,4566434,4566434,Franz Wagner,pts,17.5,10,12.09,22.428571428571427,,,,,-5.41,,
2026-04-17,ORL,4566434,4566434,Franz Wagner,threes,1.5,5,0.928,22.428571428571427,,,,,-0.572,,
2026-04-17,ORL,4432165,4432165,Jalen Suggs,ast,5.5,7,3.838,30.5,,,,,-1.662,,
2026-04-17,ORL,4432165,4432165,Jalen Suggs,pra,23.5,2,24.878,30.5,,,,,1.3780000000000001,,
2026-04-17,ORL,4432165,4432165,Jalen Suggs,pts,14.5,9,15.746,30.5,,,,,1.2460000000000004,,
2026-04-17,ORL,4432165,4432165,Jalen Suggs,reb,3.5,6,5.294,30.5,,,,,1.7939999999999996,,
2026-04-17,ORL,4432165,4432165,Jalen Suggs,threes,2.5,6,2.386,30.5,,,,,-0.11399999999999988,,
2026-04-17,ORL,4278572,4278572,Jamal Cain,pts,3.5,6,8.36,18.9,,,,,4.859999999999999,,
2026-04-17,ORL,4278572,4278572,Jamal Cain,reb,2.5,1,3.798,18.9,,,,,1.298,,
2026-04-17,ORL,4278572,4278572,Jamal Cain,threes,0.5,1,0.964,18.9,,,,,0.46399999999999997,,
2026-04-17,ORL,4432573,4432573,Paolo Banchero,ast,4.5,7,3.926,33.1,,,,,-0.5739999999999998,,
2026-04-17,ORL,4432573,4432573,Paolo Banchero,pra,36.5,8,24.262,33.1,,,,,-12.238,,
2026-04-17,ORL,4432573,4432573,Paolo Banchero,pts,22.5,12,12.202,33.1,,,,,-10.298,,
2026-04-17,ORL,4432573,4432573,Paolo Banchero,reb,9.5,1,8.134,33.1,,,,,-1.3659999999999997,,
2026-04-17,ORL,4432573,4432573,Paolo Banchero,threes,1.5,5,0.854,33.1,,,,,-0.646,,
2026-04-17,ORL,4702382,4702382,Tristan da Silva,pra,6.5,1,15.066,23.9,,,,,8.566,,
2026-04-17,ORL,4702382,4702382,Tristan da Silva,reb,2.5,1,3.952,23.9,,,,,1.452,,
2026-04-17,ORL,4702382,4702382,Tristan da Silva,threes,0.5,1,0.912,23.9,,,,,0.41200000000000003,,
2026-04-17,ORL,4277847,4277847,Wendell Carter Jr.,pra,19.5,7,16.47,28.0,,,,,-3.030000000000001,,
2026-04-17,ORL,4277847,4277847,Wendell Carter Jr.,pts,9.5,8,8.116,28.0,,,,,-1.3840000000000003,,
2026-04-17,ORL,4277847,4277847,Wendell Carter Jr.,reb,7.5,7,6.664,28.0,,,,,-0.8360000000000003,,
2026-04-17,ORL,4277847,4277847,Wendell Carter Jr.,threes,0.5,3,0.508,28.0,,,,,0.008000000000000007,,
