league,player_id,player_name,team,position,is_goalkeeper,appearances,starts,minutes_played,shots_per90,xg_per90,xa_per90,shot_on_target_rate,expected_minutes_share,source
eredivisie,277854,Lance Duijvestijn,Fortuna Sittard,Substitute,False,28,21,1948.0,2.1252,0.1386,0.0924,0.3478,0.6366,espn_true_per90
eredivisie,69579,Jonathan de Guzmán,Sparta Rotterdam,Substitute,False,6,1,98.1,0.0,0.0,0.0,,0.032,espn_true_per90
eredivisie,306433,Walid Ould-Chikh,Heracles Almelo,Substitute,False,24,17,1493.8,0.9037,0.0602,0.241,0.2667,0.4882,espn_true_per90
eredivisie,352629,Neville Nwankwo,Telstar,Substitute,False,28,26,2160.7,0.4582,0.0,0.0417,0.1818,0.7061,espn_true_per90
eredivisie,250529,Kaj Sierhuis,Fortuna Sittard,,False,30,25,1993.2,3.522,0.5418,0.0452,0.3974,0.6514,espn_true_per90
eredivisie,408556,Moussa Gbemou,Fortuna Sittard,,False,3,0,33.0,0.0,0.0,0.0,,0.0108,espn_true_per90
eredivisie,386880,Jan Plug,Feyenoord Rotterdam,Substitute,False,5,1,118.5,0.0,0.0,0.0,,0.0387,espn_true_per90
eredivisie,334064,Lewis Schouten,Excelsior,Substitute,False,24,14,1358.0,0.7953,0.0663,0.0,0.4167,0.4438,espn_true_per90
eredivisie,408545,Rojendro Oudsten,Telstar,Substitute,False,8,0,114.6,1.5703,0.0,0.0,0.5,0.0375,espn_true_per90
eredivisie,325549,Zidane Iqbal,FC Utrecht,Left Midfielder,False,5,3,255.1,0.0,0.0,0.0,,0.0787,espn_true_per90
eredivisie,221227,Fredrik Jensen,NAC Breda,Substitute,False,11,9,753.0,0.8367,0.0,0.1195,0.5714,0.2461,espn_true_per90
eredivisie,289363,Alec Van Hoorenbeeck,Heracles Almelo,Center Left Defender,False,24,24,2155.5,0.7098,0.0835,0.0,0.2353,0.7044,espn_true_per90
eredivisie,367664,Mats Egbring,Heerenveen,Substitute,False,8,1,165.2,0.545,0.0,0.545,0.0,0.0524,espn_true_per90
eredivisie,223312,Thomas Ouwejan,NEC Nijmegen,Center Left Defender,False,6,6,442.6,1.0168,0.2034,0.4067,0.2,0.1446,espn_true_per90
eredivisie,219284,Kasper Dolberg,Ajax Amsterdam,Forward,False,24,13,1193.1,2.0366,0.2263,0.2263,0.4444,0.3683,espn_true_per90
eredivisie,336542,Tristan Gooijer,PEC Zwolle,Substitute,False,23,17,1370.5,0.9194,0.197,0.0,0.5,0.4479,espn_true_per90
eredivisie,350346,David Voute,PEC Zwolle,Substitute,False,3,0,94.4,0.9533,0.0,0.0,0.0,0.0309,espn_true_per90
eredivisie,386841,Don-Angelo Konadu,Ajax Amsterdam,Forward,False,9,2,179.3,3.5127,0.0,0.0,0.2857,0.0554,espn_true_per90
eredivisie,346269,Dave Kwakman,FC Volendam,Substitute,False,16,9,829.2,1.1939,0.0,0.4342,0.1818,0.271,espn_true_per90
eredivisie,324448,Rui Mendes,FC Groningen,Substitute,False,6,0,61.6,1.4606,0.0,0.0,1.0,0.0196,espn_true_per90
eredivisie,205024,Cyle Larin,Feyenoord Rotterdam,Substitute,False,8,1,155.3,5.216,0.0,0.5796,0.3333,0.0507,espn_true_per90
eredivisie,319262,Niklas Vesterlund,FC Utrecht,Attacking Midfielder Right,False,20,17,1432.0,0.6285,0.0628,0.1257,0.4,0.442,espn_true_per90
eredivisie,386885,Noah Fernandez,PSV Eindhoven,Substitute,False,10,4,370.4,0.486,0.243,0.0,0.5,0.121,espn_true_per90
eredivisie,399213,Ruud Nijstad,FC Twente,Substitute,False,21,18,1673.4,0.5916,0.0538,0.0538,0.4545,0.5469,espn_true_per90
eredivisie,318531,Maxim Dekker,AZ Alkmaar,Substitute,False,6,2,191.7,0.4695,0.0,0.0,0.0,0.0626,espn_true_per90
eredivisie,343924,Elijah Dijkstra,AZ Alkmaar,Substitute,False,20,13,1270.5,0.4959,0.0,0.0,0.1429,0.4152,espn_true_per90
eredivisie,205654,Mohamed Hamdaoui,Telstar,Substitute,False,7,0,71.9,7.5094,0.0,0.0,0.0,0.0235,espn_true_per90
eredivisie,218237,Eli Dasa,NEC Nijmegen,Substitute,False,22,21,1814.3,1.0417,0.0496,0.0,0.1905,0.5929,espn_true_per90
eredivisie,224042,Sam Lammers,FC Twente,Substitute,False,25,17,1544.9,3.2041,0.3495,0.4078,0.4545,0.5049,espn_true_per90
eredivisie,317400,Silvinho Esajas,FC Volendam,Substitute,False,3,1,72.4,2.4869,0.0,0.0,0.5,0.0237,espn_true_per90
eredivisie,368817,Gerald Alders,Telstar,Substitute,False,10,7,551.8,0.1631,0.0,0.0,0.0,0.1803,espn_true_per90
eredivisie,405673,Ayoni Santos,Sparta Rotterdam,Substitute,False,26,18,1564.7,1.2079,0.0575,0.0575,0.3333,0.5113,espn_true_per90
eredivisie,336781,Timo Jansink,Heracles Almelo,Goalkeeper,True,15,15,1350.0,0.0,0.0,0.0,,0.4412,espn_true_per90
eredivisie,83802,Remko Pasveer,Heracles Almelo,Goalkeeper,True,15,15,1350.0,0.0,0.0,0.0,,0.4412,espn_true_per90
eredivisie,397194,Jelani Seedorf,Telstar,Substitute,False,13,0,175.3,4.1068,0.5133,0.0,0.625,0.0573,espn_true_per90
eredivisie,357000,Moussa Soumano,NAC Breda,Substitute,False,16,9,793.4,4.764,0.5671,0.0,0.381,0.2593,espn_true_per90
eredivisie,380174,Kasper Boogaard,AZ Alkmaar,Right Midfielder,False,11,8,710.6,0.7599,0.0,0.2533,0.1667,0.2322,espn_true_per90
eredivisie,398766,Wassim Bouziane,AZ Alkmaar,Substitute,False,4,0,72.1,1.2479,0.0,1.2479,1.0,0.0236,espn_true_per90
eredivisie,321080,Lennard Hartjes,Excelsior,Left Midfielder,False,21,21,1557.7,0.6356,0.0578,0.0,0.1818,0.509,espn_true_per90
eredivisie,297295,Syb van Ottele,Fortuna Sittard,Substitute,False,15,9,899.2,0.6006,0.0,0.0,0.3333,0.2938,espn_true_per90
eredivisie,138171,Denis Odoi,NAC Breda,Center Defender,False,19,17,1512.6,0.595,0.0,0.0,0.0,0.4943,espn_true_per90
eredivisie,154521,Jetro Willems,NEC Nijmegen,Substitute,False,6,2,165.0,0.5456,0.0,0.0,0.0,0.0539,espn_true_per90
eredivisie,318573,Giovanni van Zwam,Go Ahead Eagles,Center Right Defender,False,12,6,686.1,0.6559,0.0,0.0,0.2,0.2242,espn_true_per90
eredivisie,415052,Shaqueel Van Persie,Feyenoord Rotterdam,Substitute,False,3,0,37.8,4.7606,4.7606,0.0,1.0,0.0124,espn_true_per90
eredivisie,384372,Sean Steur,Ajax Amsterdam,Substitute,False,21,15,1229.3,1.3179,0.0732,0.0732,0.5,0.3794,espn_true_per90
eredivisie,378250,Nils Eggens,FC Groningen,Substitute,False,3,0,15.9,5.6533,0.0,0.0,0.0,0.0051,espn_true_per90
eredivisie,339952,Brahim Ghalidi,NAC Breda,Substitute,False,10,1,270.2,1.6657,0.0,0.0,0.0,0.0883,espn_true_per90
eredivisie,210810,Samuel Bastien,Fortuna Sittard,Substitute,False,6,0,42.2,0.0,0.0,0.0,,0.0138,espn_true_per90
eredivisie,415046,Lushendry Martes,Sparta Rotterdam,Substitute,False,13,12,937.7,0.5759,0.0,0.0,0.3333,0.3064,espn_true_per90
eredivisie,333892,Seiya Maikuma,AZ Alkmaar,Substitute,False,7,1,145.0,0.0,0.0,0.0,,0.0474,espn_true_per90
eredivisie,215159,Younes Namli,PEC Zwolle,Substitute,False,13,12,1054.3,2.4756,0.1707,0.3415,0.3448,0.3445,espn_true_per90
eredivisie,372317,Nicolas Verkooijen,PSV Eindhoven,Substitute,False,3,0,11.4,0.0,0.0,0.0,,0.0037,espn_true_per90
eredivisie,214178,Emil Hansson,Excelsior,Substitute,False,12,8,578.3,1.2451,0.1556,0.1556,0.625,0.189,espn_true_per90
eredivisie,104030,André Ayew,NAC Breda,Substitute,False,17,8,883.8,2.5459,0.1018,0.0,0.32,0.2888,espn_true_per90
eredivisie,303548,Luca Oyen,Heerenveen,Substitute,False,15,6,536.0,3.0221,0.1679,0.0,0.2778,0.1702,espn_true_per90
eredivisie,319226,Lasse Nordas,Heerenveen,Substitute,False,17,10,879.3,4.2988,0.6141,0.1024,0.381,0.2791,espn_true_per90
eredivisie,292393,Neraysho Kasanwirjo,Fortuna Sittard,Center Right Midfielder,False,16,14,1320.1,0.4772,0.0,0.1364,0.1429,0.4314,espn_true_per90
eredivisie,179195,Alen Halilovic,Fortuna Sittard,Substitute,False,5,0,32.8,2.7414,0.0,2.7414,0.0,0.0107,espn_true_per90
eredivisie,379191,Cedric Hatenboer,Telstar,Center Left Midfielder,False,15,15,1143.2,1.2596,0.0,0.2362,0.1875,0.3736,espn_true_per90
eredivisie,312866,Erik Ahlstrand,Heracles Almelo,Right Midfielder,False,14,7,750.1,0.9599,0.0,0.12,0.25,0.2451,espn_true_per90
eredivisie,355506,Oualid Agougil,FC Utrecht,Substitute,False,6,0,102.0,0.0,0.0,0.0,,0.0315,espn_true_per90
eredivisie,399714,Tobias van den Elshout,Feyenoord Rotterdam,Substitute,False,11,4,363.2,2.478,0.0,0.2478,0.2,0.1187,espn_true_per90
eredivisie,125136,Przemyslaw Tyton,FC Twente,Goalkeeper,True,3,3,270.0,0.0,0.0,0.0,,0.0882,espn_true_per90
eredivisie,349089,Travis Hearnes,FC Groningen,Substitute,False,11,3,340.9,1.5842,0.0,0.0,0.3333,0.1082,espn_true_per90
eredivisie,235503,Jesper Karlsson,FC Utrecht,Attacking Midfielder Left,False,18,7,682.7,2.9001,0.5273,0.1318,0.4091,0.2107,espn_true_per90
eredivisie,364725,Alwande Roaldsöy,Sparta Rotterdam,Substitute,False,4,0,51.1,0.0,0.0,0.0,,0.0167,espn_true_per90
eredivisie,239353,Odysseus Velanas,PEC Zwolle,Substitute,False,13,7,632.3,1.1388,0.2847,0.1423,0.75,0.2066,espn_true_per90
eredivisie,325219,Sem van Duijn,Telstar,Substitute,False,14,12,1009.6,2.0503,0.4457,0.1783,0.3913,0.3299,espn_true_per90
eredivisie,238004,Takehiro Tomiyasu,Ajax Amsterdam,Substitute,False,9,2,212.7,0.4232,0.0,0.4232,0.0,0.0656,espn_true_per90
eredivisie,215524,Jerry St. Juste,Feyenoord Rotterdam,Center Right Defender,False,6,1,150.3,0.0,0.0,0.0,,0.0491,espn_true_per90
eredivisie,287461,Jakub Moder,Feyenoord Rotterdam,Substitute,False,10,9,803.8,2.3514,0.112,0.112,0.3333,0.2627,espn_true_per90
eredivisie,357698,Ángel Alarcón,FC Utrecht,Attacking Midfielder Right,False,14,13,965.7,3.0756,0.2796,0.2796,0.4545,0.298,espn_true_per90
eredivisie,390471,Artem Stepanov,FC Utrecht,Substitute,False,15,13,937.4,2.9763,0.4801,0.096,0.3226,0.2893,espn_true_per90
eredivisie,202224,Bilal Ould-Chikh,FC Volendam,Substitute,False,12,11,891.2,1.3128,0.0,0.101,0.3077,0.2913,espn_true_per90
eredivisie,237839,Alfons Sampsted,Go Ahead Eagles,Right Back,False,12,12,873.9,0.206,0.0,0.206,0.5,0.2856,espn_true_per90
eredivisie,334795,Salama,NAC Breda,Substitute,False,8,4,329.5,1.9119,0.0,0.2731,0.2857,0.1077,espn_true_per90
eredivisie,308227,Isak Hansen-Aarøen,NEC Nijmegen,Substitute,False,3,0,16.0,0.0,0.0,0.0,,0.0052,espn_true_per90
eredivisie,285471,Willum Thór Willumsson,NEC Nijmegen,Substitute,False,4,1,98.6,0.9124,0.0,0.0,1.0,0.0322,espn_true_per90
eredivisie,140350,Bram Nuytinck,NEC Nijmegen,Substitute,False,7,3,253.5,0.3551,0.0,0.0,1.0,0.0828,espn_true_per90
eredivisie,307371,Sava-Arangel Cestic,Heracles Almelo,Center Defender,False,7,3,358.3,1.256,0.0,0.0,0.4,0.1171,espn_true_per90
eredivisie,385189,Benjamin Pauwels,FC Volendam,Substitute,False,8,5,396.1,3.8629,0.2272,0.0,0.3529,0.1294,espn_true_per90
eredivisie,216287,Juninho Bacuna,FC Volendam,Substitute,False,13,8,709.0,2.2848,0.0,0.2539,0.1111,0.2317,espn_true_per90
eredivisie,151900,Luuk Koopmans,Fortuna Sittard,Goalkeeper,True,10,10,900.0,0.0,0.0,0.0,,0.2941,espn_true_per90
eredivisie,300592,Yassin Oukili,Fortuna Sittard,Substitute,False,13,3,472.4,1.7145,0.381,0.0,0.4444,0.1544,espn_true_per90
eredivisie,320298,Casper Terho,Sparta Rotterdam,Substitute,False,9,0,231.9,3.4926,0.3881,0.3881,0.1111,0.0758,espn_true_per90
eredivisie,293395,Stefan Ingi Sigurdarson,Go Ahead Eagles,Substitute,False,14,8,633.9,3.4076,0.426,0.0,0.5,0.2071,espn_true_per90
eredivisie,289301,Sören Tengstedt,Go Ahead Eagles,Substitute,False,13,9,687.2,2.4882,0.5238,0.0,0.3684,0.2246,espn_true_per90
eredivisie,417934,Ryan Metu,FC Groningen,Substitute,False,8,0,118.7,1.5163,0.0,0.0,0.5,0.0377,espn_true_per90
eredivisie,361534,Eus Waayers,Go Ahead Eagles,Substitute,False,4,1,67.5,1.3339,0.0,1.3339,1.0,0.022,espn_true_per90
eredivisie,272224,Danilo,NEC Nijmegen,Substitute,False,11,1,276.6,4.2307,0.3254,0.3254,0.3846,0.0904,espn_true_per90
eredivisie,328547,Rhys Bozinovski,Heracles Almelo,Substitute,False,8,6,412.1,0.4368,0.0,0.0,0.0,0.1347,espn_true_per90
eredivisie,407207,Nolhan Courtens,Heerenveen,Substitute,False,5,0,52.3,0.0,0.0,0.0,,0.0166,espn_true_per90
eredivisie,238919,Maarten Paes,Ajax Amsterdam,Goalkeeper,True,13,13,1170.0,0.0,0.0,0.0,,0.3611,espn_true_per90
eredivisie,340532,Billy Van Duijl,AZ Alkmaar,Center Left Defender,False,7,6,585.0,0.4615,0.1538,0.0,0.3333,0.1912,espn_true_per90
eredivisie,156366,Raheem Sterling,Feyenoord Rotterdam,Substitute,False,8,5,419.8,1.7151,0.0,0.2144,0.375,0.1372,espn_true_per90
eredivisie,376476,Maher Carrizo,Ajax Amsterdam,Substitute,False,6,0,66.3,8.1485,0.0,0.0,0.3333,0.0205,espn_true_per90
eredivisie,137783,Jasper Cillessen,NEC Nijmegen,Goalkeeper,True,3,3,185.6,0.0,0.0,0.0,,0.0606,espn_true_per90
eredivisie,376042,Owen Johnson,Fortuna Sittard,Substitute,False,4,0,15.1,0.0,0.0,0.0,,0.0049,espn_true_per90
eredivisie,408790,Giannino Vianello,Sparta Rotterdam,Substitute,False,5,3,312.2,0.8648,0.0,0.0,0.0,0.102,espn_true_per90
eredivisie,149904,Gernot Trauner,Feyenoord Rotterdam,Substitute,False,5,4,279.2,0.6446,0.0,0.0,0.5,0.0913,espn_true_per90
eredivisie,408528,Bendegúz Kovács,AZ Alkmaar,Substitute,False,3,0,26.8,6.729,0.0,0.0,0.0,0.0087,espn_true_per90
eredivisie,356490,Roy Steur,FC Volendam,Substitute,False,3,2,209.4,0.0,0.0,0.0,,0.0684,espn_true_per90
