date,snapshot_ts,player_id,player_name,team,stat,side,line,price,implied_prob,model_prob,model_prob_raw,edge,ev,bookmaker,bookmaker_title,commence_time,home_team,away_team,expected_value,edge_pct,model_probability,market_probability,open_line,open_price,open_snapshot_ts,open_implied_prob,line_move,implied_move,movement_significant,movement_tier
2026-07-08,2026-07-08T16:02:56.421928+00:00,3904576,Marina Mabrey,TOR,pa,OVER,24.5,-108,0.5192307692307693,0.6022932523306337,0.8967875105937894,0.0830624830998644,0.159972189673813,fanduel,FanDuel,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.159972189673813,8.306248309986442,0.6022932523306337,0.5192307692307693,24.5,-108,2026-07-08T16:02:56.421928+00:00,0.5192307692307693,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2491214,Erica Wheeler,LAS,pa,UNDER,14.5,-131,0.5670995670995671,0.654387144362291,0.96386128193013,0.0872875772627238,0.1539193156312153,draftkings,DraftKings,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.1539193156312153,8.728757726272384,0.654387144362291,0.5670995670995671,14.5,-131,2026-07-08T16:02:56.421928+00:00,0.5670995670995671,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2491214,Erica Wheeler,LAS,pa,UNDER,13.5,-118,0.5412844036697247,0.6202739686041875,0.9003278806445554,0.0789895649344627,0.1459298742009565,fanduel,FanDuel,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.1459298742009565,7.898956493446274,0.6202739686041875,0.5412844036697247,13.5,-118,2026-07-08T16:02:56.421928+00:00,0.5412844036697247,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3904576,Marina Mabrey,TOR,pa,OVER,24.5,-127,0.5594713656387665,0.6336809175288716,0.8967875105937894,0.074209551890105,0.1326422699138098,draftkings,DraftKings,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.1326422699138098,7.4209551890105026,0.6336809175288716,0.5594713656387665,24.5,-127,2026-07-08T16:02:56.421928+00:00,0.5594713656387665,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4433403,Caitlin Clark,IND,pa,OVER,23.5,-102,0.504950495049505,0.567973011546907,0.7914164791286052,0.063022516497402,0.124809297377208,fanduel,FanDuel,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.124809297377208,6.302251649740209,0.567973011546907,0.504950495049505,23.5,-102,2026-07-08T16:02:56.421928+00:00,0.504950495049505,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4433403,Caitlin Clark,IND,pa,OVER,23.5,-122,0.5495495495495496,0.6027602740569419,0.7914164791286052,0.0532107245073922,0.0968260724642713,draftkings,DraftKings,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0968260724642713,5.321072450739228,0.6027602740569419,0.5495495495495496,23.5,-122,2026-07-08T16:02:56.421928+00:00,0.5495495495495496,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2987891,Courtney Williams,MIN,pa,UNDER,24.5,-108,0.5192307692307693,0.556150183530301,0.6870462887740953,0.0369194142995317,0.0711040571694685,fanduel,FanDuel,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0711040571694685,3.691941429953172,0.556150183530301,0.5192307692307693,24.5,-108,2026-07-08T16:02:56.421928+00:00,0.5192307692307693,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2987891,Courtney Williams,MIN,pa,UNDER,24.5,-113,0.5305164319248826,0.5649530004317094,0.6870462887740953,0.0344365685068267,0.0649114078933991,draftkings,DraftKings,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0649114078933991,3.443656850682675,0.5649530004317094,0.5305164319248826,24.5,-113,2026-07-08T16:02:56.421928+00:00,0.5305164319248826,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,5208981,Leïla Lacan,CON,pa,OVER,16.5,-118,0.5412844036697247,0.5727520755798222,0.6843192759883499,0.0314676719100974,0.0581351904779766,fanduel,FanDuel,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0581351904779766,3.1467671910097472,0.5727520755798222,0.5412844036697247,16.5,-118,2026-07-08T16:02:56.421928+00:00,0.5412844036697247,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,5208981,Leïla Lacan,CON,pa,OVER,17.5,-107,0.5169082125603864,0.5318281481521228,0.5847261016137333,0.0149199355917363,0.0288638006307421,draftkings,DraftKings,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0288638006307421,1.4919935591736322,0.5318281481521228,0.5169082125603864,17.5,-107,2026-07-08T16:02:56.421928+00:00,0.5169082125603864,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2529205,Kayla McBride,MIN,pa,OVER,21.5,-124,0.5535714285714286,0.5681856462988126,0.6199996909686285,0.014614217727384,0.0263998771849517,draftkings,DraftKings,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0263998771849517,1.461421772738403,0.5681856462988126,0.5535714285714286,21.5,-124,2026-07-08T16:02:56.421928+00:00,0.5535714285714286,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,1068,Nneka Ogwumike,LAS,pa,UNDER,19.5,-119,0.54337899543379,0.5504921541832188,0.5757115352039213,0.0071131587494288,0.01309060307668,draftkings,DraftKings,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.01309060307668,0.7113158749428861,0.5504921541832188,0.54337899543379,19.5,-119,2026-07-08T16:02:56.421928+00:00,0.54337899543379,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3054590,Nia Coffey,MIN,pr,UNDER,15.5,-113,0.5305164319248826,0.6316028169014084,0.9961036925966278,0.1010863849765257,0.1905433628318583,draftkings,DraftKings,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.1905433628318583,10.108638497652578,0.6316028169014084,0.5305164319248826,15.5,-113,2026-07-08T16:02:56.421928+00:00,0.5305164319248826,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3146151,Ariel Atkins,LAS,pr,UNDER,13.5,-115,0.5348837209302325,0.6350093023255814,0.9928842416781932,0.1001255813953488,0.187191304347826,draftkings,DraftKings,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.187191304347826,10.012558139534889,0.6350093023255814,0.5348837209302325,13.5,-115,2026-07-08T16:02:56.421928+00:00,0.5348837209302325,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2490553,Brittney Griner,CON,pr,OVER,20.5,-105,0.5121951219512195,0.6051932584698886,0.9349139243088064,0.092998136518669,0.1815677903459729,draftkings,DraftKings,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.1815677903459729,9.299813651866906,0.6051932584698886,0.5121951219512195,20.5,-105,2026-07-08T16:02:56.421928+00:00,0.5121951219512195,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2529622,Kayla Thornton,GSV,pr,UNDER,12.5,-120,0.5454545454545454,0.6432545454545454,0.9999864206654162,0.0978,0.1792999999999999,fanduel,FanDuel,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.1792999999999999,9.78,0.6432545454545454,0.5454545454545454,12.5,-120,2026-07-08T16:02:56.421928+00:00,0.5454545454545454,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3142328,Gabby Williams,GSV,pr,UNDER,18.5,-120,0.5454545454545454,0.6420309186315001,0.9844380598952482,0.0965763731769546,0.1770566841577502,draftkings,DraftKings,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.1770566841577502,9.657637317695468,0.6420309186315001,0.5454545454545454,18.5,-120,2026-07-08T16:02:56.421928+00:00,0.5454545454545454,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2529622,Kayla Thornton,GSV,pr,UNDER,12.5,-123,0.5515695067264574,0.6480242152466368,0.9999864206654162,0.0964547085201793,0.1748731707317072,draftkings,DraftKings,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.1748731707317072,9.645470852017937,0.6480242152466368,0.5515695067264574,12.5,-123,2026-07-08T16:02:56.421928+00:00,0.5515695067264574,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3142328,Gabby Williams,GSV,pr,UNDER,18.5,-125,0.5555555555555556,0.649909706510288,0.9844380598952482,0.0943541509547324,0.1698374717185184,fanduel,FanDuel,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.1698374717185184,9.435415095473244,0.649909706510288,0.5555555555555556,18.5,-125,2026-07-08T16:02:56.421928+00:00,0.5555555555555556,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3054590,Nia Coffey,MIN,pr,UNDER,15.5,-128,0.5614035087719298,0.6556947368421052,0.9961036925966278,0.0942912280701754,0.1679562499999999,fanduel,FanDuel,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.1679562499999999,9.429122807017542,0.6556947368421052,0.5614035087719298,15.5,-128,2026-07-08T16:02:56.421928+00:00,0.5614035087719298,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3146151,Ariel Atkins,LAS,pr,UNDER,13.5,-132,0.5689655172413793,0.6615931034482758,0.9928842416781932,0.0926275862068964,0.1627999999999999,fanduel,FanDuel,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.1627999999999999,9.262758620689649,0.6615931034482758,0.5689655172413793,13.5,-132,2026-07-08T16:02:56.421928+00:00,0.5689655172413793,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3904576,Marina Mabrey,TOR,pr,OVER,24.5,-114,0.5327102803738317,0.617008087221811,0.9158821296828284,0.0842978068479792,0.1582432514514697,fanduel,FanDuel,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.1582432514514697,8.429780684797928,0.617008087221811,0.5327102803738317,24.5,-114,2026-07-08T16:02:56.421928+00:00,0.5327102803738317,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3904576,Marina Mabrey,TOR,pr,OVER,24.5,-126,0.5575221238938053,0.6363613251673903,0.9158821296828284,0.078839201273585,0.1414099959351603,draftkings,DraftKings,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.1414099959351603,7.883920127358501,0.6363613251673903,0.5575221238938053,24.5,-126,2026-07-08T16:02:56.421928+00:00,0.5575221238938053,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4398935,Veronica Burton,GSV,pr,UNDER,14.5,-130,0.5652173913043478,0.6180436442174339,0.8053367227274664,0.052826252913086,0.0934618320769983,draftkings,DraftKings,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.0934618320769983,5.282625291308607,0.6180436442174339,0.5652173913043478,14.5,-130,2026-07-08T16:02:56.421928+00:00,0.5652173913043478,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4398935,Veronica Burton,GSV,pr,UNDER,14.5,-132,0.5689655172413793,0.6209671824483185,0.8053367227274664,0.0520016652069391,0.091396866121287,fanduel,FanDuel,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.091396866121287,5.200166520693916,0.6209671824483185,0.5689655172413793,14.5,-132,2026-07-08T16:02:56.421928+00:00,0.5689655172413793,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4398966,Olivia Nelson-Ododa,CON,pr,OVER,17.5,-129,0.5633187772925764,0.5976090716353027,0.719183751577696,0.0342902943427263,0.0608719178642196,draftkings,DraftKings,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0608719178642196,3.429029434272634,0.5976090716353027,0.5633187772925764,17.5,-129,2026-07-08T16:02:56.421928+00:00,0.5633187772925764,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4398966,Olivia Nelson-Ododa,CON,pr,OVER,17.5,-132,0.5689655172413793,0.602013528795369,0.719183751577696,0.0330480115539896,0.0580843839433757,fanduel,FanDuel,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0580843839433757,3.304801155398962,0.602013528795369,0.5689655172413793,17.5,-132,2026-07-08T16:02:56.421928+00:00,0.5689655172413793,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2529205,Kayla McBride,MIN,pr,OVER,21.5,-120,0.5454545454545454,0.5757189164590681,0.683019868202376,0.0302643710045227,0.0554846801749582,fanduel,FanDuel,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0554846801749582,3.0264371004522728,0.5757189164590681,0.5454545454545454,21.5,-120,2026-07-08T16:02:56.421928+00:00,0.5454545454545454,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4398768,Nyara Sabally,TOR,pr,OVER,16.5,-121,0.5475113122171946,0.5776013466958572,0.684284196211115,0.0300900344786625,0.0549578315684664,draftkings,DraftKings,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.0549578315684664,3.009003447866254,0.5776013466958572,0.5475113122171946,16.5,-121,2026-07-08T16:02:56.421928+00:00,0.5475113122171946,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4433403,Caitlin Clark,IND,pr,OVER,19.5,-122,0.5495495495495496,0.5790892094394736,0.6838207308673863,0.029539659889924,0.0537524958652717,fanduel,FanDuel,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0537524958652717,2.953965988992402,0.5790892094394736,0.5495495495495496,19.5,-122,2026-07-08T16:02:56.421928+00:00,0.5495495495495496,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2529205,Kayla McBride,MIN,pr,OVER,21.5,-126,0.5575221238938053,0.5851316276416908,0.683019868202376,0.0276095037478855,0.0495218083096993,draftkings,DraftKings,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0495218083096993,2.760950374788551,0.5851316276416908,0.5575221238938053,21.5,-126,2026-07-08T16:02:56.421928+00:00,0.5575221238938053,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2566106,Dearica Hamby,LAS,pr,UNDER,23.5,-121,0.5475113122171946,0.5691278124510144,0.6457681314618302,0.0216165002338197,0.0394813764601172,draftkings,DraftKings,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0394813764601172,2.161650023381978,0.5691278124510144,0.5475113122171946,23.5,-121,2026-07-08T16:02:56.421928+00:00,0.5475113122171946,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2566106,Dearica Hamby,LAS,pr,UNDER,23.5,-122,0.5495495495495496,0.5707176375702513,0.6457681314618302,0.0211680880207016,0.0385189798409491,fanduel,FanDuel,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0385189798409491,2.116808802070169,0.5707176375702513,0.5495495495495496,23.5,-122,2026-07-08T16:02:56.421928+00:00,0.5495495495495496,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4433403,Caitlin Clark,IND,pr,OVER,20.5,-115,0.5348837209302325,0.552154640610689,0.6133879012959436,0.0172709196804564,0.0322891107069402,draftkings,DraftKings,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0322891107069402,1.7270919680456465,0.552154640610689,0.5348837209302325,20.5,-115,2026-07-08T16:02:56.421928+00:00,0.5348837209302325,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4398768,Nyara Sabally,TOR,pr,OVER,17.5,-106,0.5145631067961165,0.5277299913148153,0.5744125818811114,0.0131668845186988,0.0255884736872826,fanduel,FanDuel,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.0255884736872826,1.3166884518698851,0.5277299913148153,0.5145631067961165,17.5,-106,2026-07-08T16:02:56.421928+00:00,0.5145631067961165,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2987891,Courtney Williams,MIN,pr,UNDER,25.5,-123,0.5515695067264574,0.5653474003478635,0.6141962959146665,0.013777893621406,0.0249794331510044,draftkings,DraftKings,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0249794331510044,1.3777893621406023,0.5653474003478635,0.5515695067264574,25.5,-123,2026-07-08T16:02:56.421928+00:00,0.5515695067264574,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2987891,Courtney Williams,MIN,pr,UNDER,25.5,-128,0.5614035087719298,0.5730179219433319,0.6141962959146665,0.0116144131714021,0.0206881734615599,fanduel,FanDuel,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0206881734615599,1.1614413171402105,0.5730179219433319,0.5614035087719298,25.5,-128,2026-07-08T16:02:56.421928+00:00,0.5614035087719298,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2529130,Natasha Howard,MIN,pr,UNDER,23.5,-102,0.504950495049505,0.5150210262484866,0.5507256368630578,0.0100705311989816,0.0199436010019047,fanduel,FanDuel,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0199436010019047,1.0070531198981605,0.5150210262484866,0.504950495049505,23.5,-102,2026-07-08T16:02:56.421928+00:00,0.504950495049505,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2529130,Natasha Howard,MIN,pr,UNDER,23.5,-107,0.5169082125603864,0.5243480459069741,0.5507256368630578,0.0074398333465877,0.0143929486237724,draftkings,DraftKings,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0143929486237724,0.743983334658771,0.5243480459069741,0.5169082125603864,23.5,-107,2026-07-08T16:02:56.421928+00:00,0.5169082125603864,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,1068,Nneka Ogwumike,LAS,pr,UNDER,25.5,-127,0.5594713656387665,0.5651090769984722,0.5850973263647014,0.0056377113597056,0.0100768541626236,draftkings,DraftKings,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0100768541626236,0.5637711359705699,0.5651090769984722,0.5594713656387665,25.5,-127,2026-07-08T16:02:56.421928+00:00,0.5594713656387665,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4432831,Aliyah Boston,IND,pr,OVER,25.5,-128,0.5614035087719298,0.565178649836046,0.5785632408815492,0.0037751410641162,0.006724470020457,fanduel,FanDuel,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.006724470020457,0.377514106411625,0.565178649836046,0.5614035087719298,25.5,-128,2026-07-08T16:02:56.421928+00:00,0.5614035087719298,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3146151,Ariel Atkins,LAS,pra,UNDER,15.5,-103,0.5073891625615764,0.5865624788793289,0.9671972755103102,0.0791733163177524,0.1560406137136287,betonlineag,BetOnline.ag,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.1560406137136287,7.917331631775248,0.5865624788793289,0.5073891625615764,15.5,-103,2026-07-08T16:02:56.421928+00:00,0.5073891625615764,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3142328,Gabby Williams,GSV,pra,UNDER,20.5,-108,0.5192307692307693,0.5950173538421399,0.9715277362407996,0.0757865846113706,0.1459593481404176,fanduel,FanDuel,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.1459593481404176,7.578658461137067,0.5950173538421399,0.5192307692307693,20.5,-108,2026-07-08T16:02:56.421928+00:00,0.5192307692307693,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3142328,Gabby Williams,GSV,pra,UNDER,20.5,-108,0.5192307692307693,0.5950173538421399,0.9715277362407996,0.0757865846113706,0.1459593481404176,betonlineag,BetOnline.ag,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.1459593481404176,7.578658461137067,0.5950173538421399,0.5192307692307693,20.5,-108,2026-07-08T16:02:56.421928+00:00,0.5192307692307693,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3142328,Gabby Williams,GSV,pra,UNDER,20.5,-109,0.5215311004784688,0.5965125691531447,0.9715277362407996,0.0749814686746758,0.1437718069083232,draftkings,DraftKings,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.1437718069083232,7.498146867467581,0.5965125691531447,0.5215311004784688,20.5,-109,2026-07-08T16:02:56.421928+00:00,0.5215311004784688,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4398764,Rae Burrell,LAS,pra,UNDER,21.5,-119,0.54337899543379,0.6119257662898235,0.9784538243306286,0.0685467708560335,0.126149099306482,betonlineag,BetOnline.ag,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.126149099306482,6.854677085603356,0.6119257662898235,0.54337899543379,21.5,-119,2026-07-08T16:02:56.421928+00:00,0.54337899543379,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2490553,Brittney Griner,CON,pra,OVER,22.5,-103,0.5073891625615764,0.5690535815028736,0.8671464333591363,0.0616644189412971,0.1215327868454692,betonlineag,BetOnline.ag,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.1215327868454692,6.166441894129715,0.5690535815028736,0.5073891625615764,22.5,-103,2026-07-08T16:02:56.421928+00:00,0.5073891625615764,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3054590,Nia Coffey,MIN,pra,UNDER,18.5,-118,0.5412844036697247,0.6047648981226823,0.9453144899277784,0.0634804944529575,0.1172775236503791,betonlineag,BetOnline.ag,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.1172775236503791,6.348049445295755,0.6047648981226823,0.5412844036697247,18.5,-118,2026-07-08T16:02:56.421928+00:00,0.5412844036697247,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3904576,Marina Mabrey,TOR,pra,OVER,29.5,100,0.5,0.5585547262637331,0.8345984357927612,0.0585547262637331,0.1171094525274663,betrivers,BetRivers,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.1171094525274663,5.855472626373315,0.5585547262637331,0.5,29.5,100,2026-07-08T16:02:56.421928+00:00,0.5,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2490553,Brittney Griner,CON,pra,OVER,22.5,-106,0.5145631067961165,0.5737166452553246,0.8671464333591363,0.0591535384592081,0.1149587634207252,fanduel,FanDuel,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.1149587634207252,5.915353845920812,0.5737166452553246,0.5145631067961165,22.5,-106,2026-07-08T16:02:56.421928+00:00,0.5145631067961165,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2491214,Erica Wheeler,LAS,pra,UNDER,15.5,-111,0.5260663507109005,0.5843263363847543,0.8850469052723942,0.0582599856738538,0.1107464592539022,betonlineag,BetOnline.ag,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.1107464592539022,5.825998567385382,0.5843263363847543,0.5260663507109005,15.5,-111,2026-07-08T16:02:56.421928+00:00,0.5260663507109005,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3904576,Marina Mabrey,TOR,pra,OVER,28.5,-108,0.5192307692307693,0.5752970940802759,0.8588405376015759,0.0560663248495065,0.1079795885990497,fanduel,FanDuel,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.1079795885990497,5.606632484950658,0.5752970940802759,0.5192307692307693,28.5,-108,2026-07-08T16:02:56.421928+00:00,0.5192307692307693,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3904576,Marina Mabrey,TOR,pra,OVER,28.5,-109,0.5215311004784688,0.5767923093912806,0.8588405376015759,0.0552612089128117,0.1059595657135563,betonlineag,BetOnline.ag,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.1059595657135563,5.526120891281172,0.5767923093912806,0.5215311004784688,28.5,-109,2026-07-08T16:02:56.421928+00:00,0.5215311004784688,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,3904576,Marina Mabrey,TOR,pra,OVER,28.5,-125,0.5555555555555556,0.5989082051913869,0.8588405376015759,0.0433526496358313,0.0780347693444963,draftkings,DraftKings,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.0780347693444963,4.33526496358313,0.5989082051913869,0.5555555555555556,28.5,-125,2026-07-08T16:02:56.421928+00:00,0.5555555555555556,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4398935,Veronica Burton,GSV,pra,UNDER,20.5,-128,0.5614035087719298,0.6013670554773664,0.8511701415749257,0.0399635467054365,0.0711850675690587,betonlineag,BetOnline.ag,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.0711850675690587,3.996354670543656,0.6013670554773664,0.5614035087719298,20.5,-128,2026-07-08T16:02:56.421928+00:00,0.5614035087719298,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4398935,Veronica Burton,GSV,pra,UNDER,20.5,-129,0.5633187772925764,0.6026119800157866,0.8511701415749257,0.0392932027232102,0.0697530497954662,draftkings,DraftKings,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.0697530497954662,3.929320272321024,0.6026119800157866,0.5633187772925764,20.5,-129,2026-07-08T16:02:56.421928+00:00,0.5633187772925764,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4398935,Veronica Burton,GSV,pra,UNDER,20.5,-132,0.5689655172413793,0.6062823609825085,0.8511701415749257,0.0373168437411292,0.0655871799086513,fanduel,FanDuel,2026-07-08T23:00:00Z,Toronto Tempo,Golden State Valkyries,0.0655871799086513,3.73168437411292,0.6062823609825085,0.5689655172413793,20.5,-132,2026-07-08T16:02:56.421928+00:00,0.5689655172413793,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2987891,Courtney Williams,MIN,pra,UNDER,30.5,-104,0.5098039215686274,0.5221540607417422,0.5901800669836252,0.0123501391731147,0.0242252729934173,fanduel,FanDuel,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0242252729934173,1.2350139173114782,0.5221540607417422,0.5098039215686274,30.5,-104,2026-07-08T16:02:56.421928+00:00,0.5098039215686274,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,4433403,Caitlin Clark,IND,pra,OVER,26.5,-122,0.5495495495495496,0.5583743615063286,0.649526595994979,0.0088248119567789,0.0160582643803683,fanduel,FanDuel,2026-07-09T02:00:00Z,Los Angeles Sparks,Indiana Fever,0.0160582643803683,0.8824811956778977,0.5583743615063286,0.5495495495495496,26.5,-122,2026-07-08T16:02:56.421928+00:00,0.5495495495495496,0.0,0.0,False,
2026-07-08,2026-07-08T16:02:56.421928+00:00,2987891,Courtney Williams,MIN,pra,UNDER,30.5,-110,0.5238095238095238,0.5312577021983249,0.5901800669836252,0.007448178388801,0.0142192496513475,betonlineag,BetOnline.ag,2026-07-08T23:30:00Z,Connecticut Sun,Minnesota Lynx,0.0142192496513475,0.7448178388801074,0.5312577021983249,0.5238095238095238,30.5,-110,2026-07-08T16:02:56.421928+00:00,0.5238095238095238,0.0,0.0,False,
