team,player_id,player,market,value,sim_idx,game_home,game_away,date,period 
Carolina Hurricanes,0,TEAM,GOALS,0.0,102,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,7.0,102,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,102,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,102,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,3.0,102,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,103,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,103,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,3.0,103,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,103,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,6.0,103,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,103,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,103,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,3.0,103,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,104,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,104,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,104,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,104,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,7.0,104,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,104,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,104,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,4.0,104,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,105,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,105,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,105,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,105,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,8.0,105,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,3.0,105,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,105,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,3.0,105,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,6.0,106,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,2.0,106,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,106,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,106,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,8.0,106,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,4.0,106,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,106,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,2.0,106,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,3.0,107,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,107,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,107,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,107,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,6.0,107,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,3.0,107,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,107,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,107,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,6.0,108,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,108,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,4.0,108,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,108,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,8.0,108,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,108,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,3.0,108,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,4.0,108,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,3.0,109,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,109,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,109,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,109,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,9.0,109,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,109,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,1.0,109,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,6.0,109,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,6.0,110,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,110,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,110,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,4.0,110,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,7.0,110,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,110,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,3.0,110,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,2.0,110,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,7.0,111,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,5.0,111,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,111,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,111,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,8.0,111,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,111,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,4.0,111,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,2.0,111,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,6.0,112,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,112,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,112,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,4.0,112,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,7.0,112,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,0.0,112,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,112,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,4.0,112,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,6.0,113,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,4.0,113,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,0.0,113,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,113,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,7.0,113,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,113,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,113,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,4.0,113,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,7.0,114,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,114,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,114,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,5.0,114,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,8.0,114,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,3.0,114,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,114,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,3.0,114,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,7.0,115,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,115,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,4.0,115,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,3.0,115,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,7.0,115,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,115,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,115,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,3.0,115,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,7.0,116,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,2.0,116,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,116,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,4.0,116,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,2.0,116,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,116,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,1.0,116,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,0.0,116,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,8.0,117,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,117,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,3.0,117,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,3.0,117,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,7.0,117,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,3.0,117,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,3.0,117,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,117,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,7.0,118,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,4.0,118,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,0.0,118,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,3.0,118,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,4.0,118,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,118,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,1.0,118,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,118,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,5.0,119,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,119,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,3.0,119,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,119,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,3.0,119,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,119,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,1.0,119,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,119,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,8.0,120,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,3.0,120,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,120,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,4.0,120,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,10.0,120,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,6.0,120,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,1.0,120,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,120,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,3.0,121,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,2.0,121,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,0.0,121,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,121,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,6.0,121,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,121,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,1.0,121,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,3.0,121,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,122,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,122,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,122,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,122,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,5.0,122,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,3.0,122,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,122,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,0.0,122,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,5.0,123,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,3.0,123,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,123,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,0.0,123,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,8.0,123,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,4.0,123,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,123,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,2.0,123,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,6.0,124,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,124,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,124,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,4.0,124,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,3.0,124,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,124,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,0.0,124,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,2.0,124,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,9.0,125,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,2.0,125,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,3.0,125,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,3.0,125,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,8.0,125,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,125,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,3.0,125,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,3.0,125,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,7.0,126,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,126,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,5.0,126,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,126,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,9.0,126,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,4.0,126,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,3.0,126,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,2.0,126,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,9.0,127,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,127,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,4.0,127,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,5.0,127,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,7.0,127,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,3.0,127,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,127,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,2.0,127,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,3.0,128,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,128,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,128,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,128,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,2.0,128,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,128,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,0.0,128,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,128,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,3.0,129,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,129,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,129,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,129,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,7.0,129,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,3.0,129,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,3.0,129,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,129,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,7.0,130,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,3.0,130,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,130,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,130,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Vegas Golden Knights,0,TEAM,GOALS,7.0,130,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,130,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Vegas Golden Knights,0,TEAM,GOALS,4.0,130,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
Vegas Golden Knights,0,TEAM,GOALS,2.0,130,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,3
Carolina Hurricanes,0,TEAM,GOALS,8.0,131,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,0
Carolina Hurricanes,0,TEAM,GOALS,4.0,131,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,1
Carolina Hurricanes,0,TEAM,GOALS,3.0,131,Carolina Hurricanes,Vegas Golden Knights,2026-06-02,2
