team,player_id,player,market,value,sim_idx,game_home,game_away,date,period 
Vegas Golden Knights,0,TEAM,GOALS,7.0,94,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,4.0,94,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,94,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,94,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,1.0,94,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,94,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,0.0,94,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,0.0,94,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,8.0,95,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,3.0,95,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,95,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,3.0,95,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,95,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,95,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,95,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,95,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,3.0,96,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,3.0,96,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,0.0,96,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,0.0,96,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,7.0,96,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,6.0,96,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,96,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,0.0,96,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,5.0,97,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,97,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,1.0,97,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,2.0,97,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,3.0,97,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,97,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,97,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,97,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,5.0,98,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,98,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,1.0,98,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,3.0,98,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,5.0,98,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,3.0,98,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,98,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,0.0,98,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,7.0,99,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,3.0,99,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,3.0,99,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,99,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,99,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,2.0,99,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,99,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,0.0,99,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,4.0,100,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,0.0,100,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,3.0,100,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,100,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,5.0,100,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,2.0,100,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,100,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,100,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,8.0,101,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,101,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,4.0,101,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,2.0,101,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,9.0,101,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,5.0,101,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,3.0,101,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,101,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,4.0,102,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,102,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,0.0,102,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,3.0,102,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,5.0,102,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,3.0,102,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,102,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,102,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,4.0,103,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,103,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,1.0,103,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,2.0,103,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,5.0,103,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,2.0,103,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,103,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,103,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,4.0,104,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,104,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,0.0,104,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,2.0,104,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,6.0,104,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,104,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,5.0,104,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,104,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,4.0,105,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,0.0,105,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,1.0,105,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,3.0,105,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,1.0,105,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,105,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,0.0,105,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,0.0,105,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,7.0,106,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,106,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,5.0,106,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,106,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,106,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,106,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,106,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,106,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,8.0,107,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,107,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,4.0,107,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,107,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,8.0,107,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,3.0,107,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,107,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,107,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,7.0,108,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,108,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,108,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,3.0,108,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,108,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,3.0,108,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,108,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,0.0,108,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,4.0,109,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,109,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,109,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,0.0,109,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,6.0,109,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,109,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,2.0,109,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,4.0,109,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,4.0,110,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,110,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,0.0,110,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,3.0,110,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,8.0,110,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,4.0,110,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,3.0,110,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,110,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,4.0,111,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,0.0,111,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,3.0,111,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,111,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,2.0,111,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,2.0,111,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,0.0,111,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,0.0,111,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,4.0,112,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,112,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,0.0,112,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,2.0,112,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,3.0,112,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,112,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,112,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,112,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,8.0,113,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,113,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,113,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,4.0,113,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,7.0,113,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,113,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,4.0,113,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,113,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,4.0,114,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,114,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,114,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,0.0,114,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,3.0,114,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,114,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,3.0,114,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,0.0,114,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,5.0,115,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,115,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,0.0,115,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,4.0,115,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,7.0,115,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,3.0,115,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,3.0,115,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,115,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,2.0,116,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,0.0,116,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,1.0,116,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,116,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,5.0,116,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,3.0,116,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,116,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,116,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,4.0,117,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,0.0,117,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,117,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,2.0,117,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,2.0,117,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,117,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,0.0,117,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,117,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,4.0,118,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,118,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,118,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,0.0,118,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,2.0,118,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,118,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,0.0,118,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,1.0,118,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,7.0,119,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,3.0,119,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,0.0,119,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,4.0,119,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,7.0,119,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,6.0,119,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,119,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,0.0,119,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,6.0,120,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,2.0,120,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,3.0,120,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,1.0,120,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,6.0,120,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,5.0,120,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,120,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,0.0,120,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,3.0,121,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,1.0,121,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,121,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,0.0,121,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,4.0,121,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,1.0,121,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,1.0,121,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,121,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Vegas Golden Knights,0,TEAM,GOALS,7.0,122,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Vegas Golden Knights,0,TEAM,GOALS,3.0,122,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Vegas Golden Knights,0,TEAM,GOALS,2.0,122,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Vegas Golden Knights,0,TEAM,GOALS,2.0,122,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
Carolina Hurricanes,0,TEAM,GOALS,5.0,122,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,0
Carolina Hurricanes,0,TEAM,GOALS,0.0,122,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,1
Carolina Hurricanes,0,TEAM,GOALS,3.0,122,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,2
Carolina Hurricanes,0,TEAM,GOALS,2.0,122,Vegas Golden Knights,Carolina Hurricanes,2026-06-06,3
