league,season,team,match_index,date,home_away,xg_for,xg_against,npxg_for,npxg_against,ppda,ppda_allowed,deep_entries,deep_entries_allowed,goals_for,goals_against,expected_points,points,result
epl,2024,Leicester,11,2024-11-23 12:30:00,h,0.968,2.8166,0.2068,2.8166,13.2917,8.3478,3.0,13.0,1.0,2.0,0.2195,0.0,l
epl,2024,Leicester,12,2024-11-30 15:00:00,a,0.9076,2.2189,0.9076,2.2189,14.4211,7.6071,3.0,7.0,1.0,4.0,0.4798,0.0,l
epl,2024,Leicester,13,2024-12-03 20:15:00,h,2.7806,2.8772,2.7806,2.8772,10.069,12.7778,4.0,14.0,3.0,1.0,1.3649,3.0,w
epl,2024,Leicester,14,2024-12-08 14:00:00,h,1.4244,1.1218,1.4244,1.1218,14.5,12.4231,3.0,5.0,2.0,2.0,1.6399,1.0,d
epl,2024,Leicester,15,2024-12-14 15:00:00,a,0.1868,3.9546,0.1868,3.9546,14.8261,11.3684,3.0,21.0,0.0,4.0,0.0098,0.0,l
epl,2024,Leicester,16,2024-12-22 14:00:00,h,0.7887,1.1353,0.7887,1.1353,11.8519,14.5909,3.0,3.0,0.0,3.0,1.017,0.0,l
epl,2024,Leicester,17,2024-12-26 20:00:00,a,0.221,1.8994,0.221,1.8994,78.0,5.4848,0.0,26.0,1.0,3.0,0.2228,0.0,l
epl,2024,Leicester,18,2024-12-29 14:30:00,h,1.8421,1.58,1.8421,1.58,15.3158,27.6429,5.0,9.0,0.0,2.0,1.5841,0.0,l
epl,2024,Leicester,19,2025-01-04 15:00:00,a,0.8155,2.3456,0.8155,2.3456,20.8421,9.0345,3.0,9.0,1.0,2.0,0.2842,0.0,l
epl,2024,Leicester,20,2025-01-15 19:30:00,h,2.099,2.2647,2.099,2.2647,12.2727,15.4783,7.0,7.0,0.0,2.0,1.238,0.0,l
epl,2024,Leicester,21,2025-01-18 15:00:00,h,0.6769,2.3682,0.6769,2.3682,19.0,9.8095,2.0,10.0,0.0,2.0,0.2504,0.0,l
epl,2024,Leicester,22,2025-01-26 14:00:00,a,1.4047,1.2748,1.4047,1.2748,11.2593,11.4,5.0,5.0,2.0,1.0,1.4557,3.0,w
epl,2024,Leicester,23,2025-02-01 15:00:00,a,0.4471,3.1126,0.4471,3.1126,12.0435,17.9444,4.0,14.0,0.0,4.0,0.1015,0.0,l
epl,2024,Leicester,24,2025-02-15 12:30:00,h,0.2332,1.75,0.2332,1.75,10.4615,6.0,3.0,10.0,0.0,2.0,0.2378,0.0,l
epl,2024,Leicester,25,2025-02-21 20:00:00,h,0.7279,2.0347,0.7279,2.0347,18.9167,10.7647,9.0,8.0,0.0,4.0,0.4696,0.0,l
epl,2024,Leicester,26,2025-02-27 20:00:00,a,0.2896,1.7044,0.2896,1.7044,20.1111,14.4737,0.0,6.0,0.0,2.0,0.2054,0.0,l
epl,2024,Leicester,27,2025-03-09 14:00:00,a,0.1085,1.7684,0.1085,1.0073,10.96,12.5238,1.0,16.0,0.0,1.0,0.1337,0.0,l
epl,2024,Leicester,28,2025-03-16 19:00:00,h,1.3046,1.1389,1.3046,1.1389,10.5385,14.9545,6.0,2.0,0.0,3.0,1.4946,0.0,l
epl,2024,Leicester,29,2025-04-02 19:45:00,a,0.1047,2.0716,0.1047,2.0716,35.0,8.5455,1.0,18.0,0.0,2.0,0.1463,0.0,l
epl,2024,Leicester,30,2025-04-07 19:00:00,h,0.3546,3.4411,0.3546,3.4411,10.4167,12.5185,6.0,5.0,0.0,3.0,0.0242,0.0,l
epl,2024,Leicester,31,2025-04-12 14:00:00,a,1.9844,3.6978,1.9844,2.1755,17.7059,8.8,4.0,17.0,2.0,2.0,0.4478,1.0,d
epl,2024,Leicester,32,2025-04-20 15:30:00,h,0.2322,4.5271,0.2322,4.5271,14.6111,12.5789,3.0,17.0,0.0,1.0,0.01,0.0,l
epl,2024,Leicester,33,2025-04-26 14:00:00,a,1.0498,2.5767,0.2886,2.5767,10.7838,19.5,4.0,11.0,0.0,3.0,0.3266,0.0,l
epl,2024,Leicester,34,2025-05-03 14:00:00,h,1.6074,0.5508,1.6074,0.5508,12.4783,16.7368,2.0,2.0,2.0,0.0,2.2218,3.0,w
epl,2024,Leicester,35,2025-05-11 13:15:00,a,1.2295,1.7691,1.2295,1.7691,24.7,8.3846,5.0,3.0,2.0,2.0,0.9513,1.0,d
epl,2024,Leicester,36,2025-05-18 14:00:00,h,0.7885,1.3696,0.7885,1.3696,9.3214,12.7083,6.0,4.0,2.0,0.0,0.8986,3.0,w
epl,2024,Leicester,37,2025-05-25 15:00:00,a,0.1567,2.7245,0.1567,2.7245,9.28,4.6471,3.0,16.0,0.0,2.0,0.0733,0.0,l
epl,2024,Crystal Palace,0,2024-08-18 13:00:00,a,1.1476,1.3806,1.1476,1.3806,7.7241,12.6667,4.0,1.0,1.0,2.0,1.0974,0.0,l
epl,2024,Crystal Palace,1,2024-08-24 14:00:00,h,1.3761,1.5342,1.3761,1.5342,6.9118,13.7273,6.0,5.0,0.0,2.0,1.2623,0.0,l
epl,2024,Crystal Palace,2,2024-09-01 12:30:00,a,0.4597,2.9774,0.4597,2.9774,19.7895,11.4444,6.0,4.0,1.0,1.0,0.0791,1.0,d
epl,2024,Crystal Palace,3,2024-09-14 14:00:00,h,2.8872,1.6519,2.126,1.6519,4.9118,14.3182,15.0,7.0,2.0,2.0,2.2206,1.0,d
epl,2024,Crystal Palace,4,2024-09-21 16:30:00,h,1.6693,2.3506,1.6693,2.3506,18.3333,6.1111,5.0,12.0,0.0,0.0,0.9061,1.0,d
epl,2024,Crystal Palace,5,2024-09-28 14:00:00,a,1.1236,1.1096,1.1236,1.1096,9.3333,12.5,8.0,6.0,1.0,2.0,1.3546,0.0,l
epl,2024,Crystal Palace,6,2024-10-05 11:30:00,h,0.6095,2.0733,0.6095,2.0733,23.9375,5.5556,3.0,11.0,0.0,1.0,0.38,0.0,l
epl,2024,Crystal Palace,7,2024-10-21 19:00:00,a,0.835,1.8857,0.835,1.8857,8.6667,14.5882,5.0,9.0,0.0,1.0,0.6484,0.0,l
epl,2024,Crystal Palace,8,2024-10-27 14:00:00,h,0.9786,1.0192,0.9786,1.0192,6.9512,4.625,7.0,7.0,1.0,0.0,1.2846,3.0,w
epl,2024,Crystal Palace,9,2024-11-02 17:30:00,a,2.6485,1.6502,2.6485,1.6502,12.9565,6.1034,2.0,6.0,2.0,2.0,2.0931,1.0,d
epl,2024,Crystal Palace,10,2024-11-09 15:00:00,h,1.9604,2.2533,1.9604,2.2533,13.6154,6.5385,4.0,7.0,0.0,2.0,1.1876,0.0,l
epl,2024,Crystal Palace,11,2024-11-23 15:00:00,a,1.6144,3.0446,1.6144,2.2834,15.8182,7.4,2.0,11.0,2.0,2.0,0.5138,1.0,d
epl,2024,Crystal Palace,12,2024-11-30 15:00:00,h,2.2959,0.021,2.2959,0.021,8.8519,9.5,11.0,2.0,1.0,1.0,2.8826,1.0,d
epl,2024,Crystal Palace,13,2024-12-03 19:30:00,a,1.6542,0.4717,1.6542,0.4717,13.5652,10.9565,6.0,2.0,1.0,0.0,2.3167,3.0,w
epl,2024,Crystal Palace,14,2024-12-07 15:00:00,h,1.2148,1.5846,1.2148,1.5846,38.8,8.2273,6.0,16.0,2.0,2.0,1.0644,1.0,d
epl,2024,Crystal Palace,15,2024-12-15 14:00:00,a,3.0062,1.3232,3.0062,1.3232,14.1364,4.7568,6.0,9.0,3.0,1.0,2.4631,3.0,w
epl,2024,Crystal Palace,16,2024-12-21 17:30:00,h,1.6052,3.0543,1.6052,3.0543,17.3,12.8333,3.0,6.0,1.0,5.0,0.4258,0.0,l
epl,2024,Crystal Palace,17,2024-12-26 15:00:00,a,0.5001,1.2019,0.5001,1.2019,11.8421,6.4118,8.0,10.0,0.0,0.0,0.7489,1.0,d
epl,2024,Crystal Palace,18,2024-12-29 15:00:00,h,3.0542,1.2185,3.0542,1.2185,7.0286,5.6562,10.0,1.0,2.0,1.0,2.5632,3.0,w
epl,2024,Crystal Palace,19,2025-01-04 15:00:00,h,1.2766,1.5154,1.2766,1.5154,19.2941,9.2727,6.0,16.0,1.0,1.0,1.1723,1.0,d
epl,2024,Crystal Palace,20,2025-01-15 19:30:00,a,2.2647,2.099,2.2647,2.099,15.4783,12.2727,7.0,7.0,2.0,0.0,1.52,3.0,w
epl,2024,Crystal Palace,21,2025-01-18 15:00:00,a,1.6256,0.2211,0.8644,0.2211,12.7407,13.85,5.0,4.0,2.0,0.0,2.6231,3.0,w
epl,2024,Crystal Palace,22,2025-01-26 14:00:00,h,1.2318,1.9204,1.2318,1.1592,15.4545,8.5,9.0,11.0,1.0,2.0,0.7788,0.0,l
epl,2024,Crystal Palace,23,2025-02-02 14:00:00,a,2.4463,1.5071,2.4463,1.5071,13.4762,5.5652,6.0,18.0,2.0,0.0,2.1191,3.0,w
epl,2024,Crystal Palace,24,2025-02-15 17:30:00,h,2.3065,1.0156,2.3065,1.0156,9.65,10.6957,9.0,4.0,1.0,2.0,2.2888,0.0,l
epl,2024,Crystal Palace,25,2025-02-22 15:00:00,a,1.462,0.2343,1.462,0.2343,17.6667,7.12,5.0,8.0,2.0,0.0,2.4813,3.0,w
epl,2024,Crystal Palace,26,2025-02-25 19:30:00,h,4.0252,0.6672,4.0252,0.6672,6.4286,5.7143,9.0,1.0,4.0,1.0,2.9674,3.0,w
epl,2024,Crystal Palace,27,2025-03-08 15:00:00,h,3.1388,1.6328,3.1388,1.6328,5.8667,16.0,1.0,1.0,1.0,0.0,2.3349,3.0,w
epl,2024,Crystal Palace,28,2025-04-02 19:45:00,a,0.9378,0.6873,0.9378,0.6873,15.6429,12.0,8.0,3.0,1.0,1.0,1.5808,1.0,d
epl,2024,Crystal Palace,29,2025-04-05 14:00:00,h,0.444,1.2723,0.444,1.2723,16.1053,7.7917,1.0,7.0,2.0,1.0,0.5775,3.0,w
epl,2024,Crystal Palace,30,2025-04-12 11:30:00,a,1.3381,4.5972,1.3381,4.5972,46.2222,8.9231,5.0,10.0,2.0,5.0,0.066,0.0,l
epl,2024,Crystal Palace,31,2025-04-16 18:30:00,a,2.3755,2.3295,1.6143,2.3295,16.1364,13.5833,9.0,9.0,0.0,5.0,1.4393,0.0,l
epl,2024,Crystal Palace,32,2025-04-19 14:00:00,h,0.3378,0.6641,0.3378,0.6641,16.0625,6.6923,4.0,8.0,0.0,0.0,0.9461,1.0,d
epl,2024,Crystal Palace,33,2025-04-23 19:00:00,a,2.5051,1.9215,2.5051,1.9215,30.1875,13.0,7.0,6.0,2.0,2.0,1.7776,1.0,d
epl,2024,Crystal Palace,34,2025-05-05 19:00:00,h,2.3404,0.6368,1.5792,0.6368,11.5294,9.0,10.0,5.0,1.0,1.0,2.5772,1.0,d
epl,2024,Crystal Palace,35,2025-05-11 13:15:00,a,3.9855,0.8068,3.9855,0.8068,9.9545,9.5185,10.0,2.0,2.0,0.0,2.8668,3.0,w
epl,2024,Crystal Palace,36,2025-05-20 19:00:00,h,1.6845,1.4289,1.6845,1.4289,17.7143,8.9412,12.0,9.0,4.0,2.0,1.5617,3.0,w
epl,2024,Crystal Palace,37,2025-05-25 15:00:00,a,1.4144,1.9212,1.4144,1.9212,25.4167,6.3462,3.0,9.0,1.0,1.0,0.9857,1.0,d
epl,2024,Chelsea,0,2024-08-18 15:30:00,h,1.0612,1.1804,1.0612,1.1804,10.0645,15.0588,8.0,10.0,0.0,2.0,1.2353,0.0,l
epl,2024,Chelsea,1,2024-08-25 13:00:00,a,2.0293,2.4181,2.0293,2.4181,7.04,14.4286,6.0,8.0,6.0,2.0,1.088,3.0,w
epl,2024,Chelsea,2,2024-09-01 12:30:00,h,2.9774,0.4597,2.9774,0.4597,11.4444,19.7895,4.0,6.0,1.0,1.0,2.8748,1.0,d
epl,2024,Chelsea,3,2024-09-14 19:00:00,a,0.9327,1.5373,0.9327,0.7761,9.5,11.2667,9.0,5.0,1.0,0.0,0.8302,3.0,w
epl,2024,Chelsea,4,2024-09-21 11:30:00,a,2.3973,0.7583,2.3973,0.7583,16.2941,9.7097,9.0,12.0,3.0,0.0,2.4666,3.0,w
epl,2024,Chelsea,5,2024-09-28 14:00:00,h,3.6584,1.2071,2.8972,1.2071,25.2308,8.1379,10.0,7.0,4.0,2.0,2.7177,3.0,w
epl,2024,Chelsea,6,2024-10-06 13:00:00,h,2.2775,1.6665,2.2775,1.6665,5.8696,15.8824,13.0,5.0,1.0,1.0,1.8302,1.0,d
epl,2024,Chelsea,7,2024-10-20 15:30:00,a,1.339,2.2252,1.339,1.464,15.9375,12.8,6.0,2.0,1.0,2.0,0.6801,0.0,l
epl,2024,Chelsea,8,2024-10-27 14:00:00,h,1.6179,1.7423,1.6179,1.7423,9.1379,9.08,5.0,11.0,2.0,1.0,1.2267,3.0,w
epl,2024,Chelsea,9,2024-11-03 16:30:00,a,1.2107,2.1605,1.2107,1.3993,10.2083,8.1515,8.0,4.0,1.0,1.0,0.6591,1.0,d
epl,2024,Chelsea,10,2024-11-10 16:30:00,h,1.2407,1.9605,1.2407,1.9605,16.5,10.2609,6.0,6.0,1.0,1.0,0.8506,1.0,d
epl,2024,Chelsea,11,2024-11-23 12:30:00,a,2.8166,0.968,2.8166,0.2068,8.3478,13.2917,13.0,3.0,2.0,1.0,2.6633,3.0,w
epl,2024,Chelsea,12,2024-12-01 13:30:00,h,1.9494,0.8754,1.9494,0.8754,8.1,39.6,4.0,4.0,3.0,0.0,2.1509,3.0,w
epl,2024,Chelsea,13,2024-12-04 19:30:00,a,5.8331,1.9101,5.8331,1.9101,11.0741,33.375,18.0,6.0,5.0,1.0,2.9237,3.0,w
epl,2024,Chelsea,14,2024-12-08 16:30:00,a,2.5733,3.2549,1.0509,3.2549,7.9583,9.8571,16.0,8.0,4.0,3.0,0.9833,3.0,w
epl,2024,Chelsea,15,2024-12-15 19:00:00,h,2.5915,1.6586,2.5915,1.6586,8.7619,14.625,13.0,6.0,2.0,1.0,1.9714,3.0,w
epl,2024,Chelsea,16,2024-12-22 14:00:00,a,1.5159,1.0708,1.5159,1.0708,4.7826,14.4286,2.0,0.0,0.0,0.0,1.7681,1.0,d
epl,2024,Chelsea,17,2024-12-26 15:00:00,h,1.5563,1.7793,1.5563,1.7793,16.8696,17.8824,6.0,4.0,1.0,2.0,1.1754,0.0,l
epl,2024,Chelsea,18,2024-12-30 19:45:00,a,1.6062,1.5009,1.6062,0.7398,7.5625,22.9375,18.0,4.0,0.0,2.0,1.4575,0.0,l
epl,2024,Chelsea,19,2025-01-04 15:00:00,a,1.5154,1.2766,1.5154,1.2766,9.2727,19.2941,16.0,6.0,1.0,1.0,1.5524,1.0,d
epl,2024,Chelsea,20,2025-01-14 19:30:00,h,2.5381,1.1484,2.5381,0.3873,9.4211,8.9231,12.0,8.0,2.0,2.0,2.3727,1.0,d
epl,2024,Chelsea,21,2025-01-20 20:00:00,h,3.1488,1.0673,3.1488,1.0673,13.2308,16.0455,10.0,10.0,3.0,1.0,2.7219,3.0,w
epl,2024,Chelsea,22,2025-01-25 17:30:00,a,1.4984,2.2321,1.4984,2.2321,22.7059,15.5294,5.0,3.0,1.0,3.0,0.8682,0.0,l
epl,2024,Chelsea,23,2025-02-03 20:00:00,h,1.3907,1.1868,1.3907,1.1868,6.2727,30.5,6.0,8.0,2.0,1.0,1.5123,3.0,w
epl,2024,Chelsea,24,2025-02-14 20:00:00,a,0.6498,2.0689,0.6498,2.0689,6.1935,17.0741,9.0,7.0,0.0,3.0,0.3892,0.0,l
epl,2024,Chelsea,25,2025-02-22 17:30:00,a,2.1742,2.6941,2.1742,2.6941,11.72,9.6429,7.0,5.0,1.0,2.0,0.9803,0.0,l
epl,2024,Chelsea,26,2025-02-25 20:15:00,h,2.9823,0.845,2.9823,0.845,13.75,21.8667,18.0,4.0,4.0,0.0,2.6348,3.0,w
epl,2024,Chelsea,27,2025-03-09 14:00:00,h,1.7684,0.1085,1.0073,0.1085,12.5238,10.96,16.0,1.0,1.0,0.0,2.7635,3.0,w
epl,2024,Chelsea,28,2025-03-16 13:30:00,a,0.286,0.6957,0.286,0.6957,11.5882,13.8889,0.0,6.0,0.0,1.0,0.8559,0.0,l
epl,2024,Chelsea,29,2025-04-03 19:00:00,h,1.3044,1.4027,1.3044,1.4027,12.7143,11.7778,6.0,9.0,1.0,0.0,1.259,3.0,w
epl,2024,Chelsea,30,2025-04-06 13:00:00,a,1.4783,1.3612,1.4783,1.3612,8.7273,13.0,9.0,9.0,0.0,0.0,1.4249,1.0,d
epl,2024,Chelsea,31,2025-04-13 13:00:00,h,2.9076,1.603,2.9076,1.603,4.16,22.8182,15.0,3.0,2.0,2.0,2.2177,1.0,d
epl,2024,Chelsea,32,2025-04-20 13:00:00,a,0.7517,0.3061,0.7517,0.3061,13.0625,16.3158,11.0,2.0,2.0,1.0,1.7488,3.0,w
epl,2024,Chelsea,33,2025-04-26 11:30:00,h,0.7683,0.9168,0.7683,0.9168,10.5769,14.619,2.0,0.0,1.0,0.0,1.1565,3.0,w
epl,2024,Chelsea,34,2025-05-04 15:30:00,h,3.5194,1.4267,2.7583,1.4267,20.7895,14.4,9.0,9.0,3.0,1.0,2.6048,3.0,w
epl,2024,Chelsea,35,2025-05-11 11:00:00,a,0.6464,1.6703,0.6464,1.6703,9.25,14.0625,6.0,17.0,0.0,2.0,0.5624,0.0,l
epl,2024,Chelsea,36,2025-05-16 19:15:00,h,1.2957,0.3376,1.2957,0.3376,12.375,8.9167,5.0,5.0,1.0,0.0,2.2511,3.0,w
epl,2024,Chelsea,37,2025-05-25 15:00:00,a,1.3087,1.5801,1.3087,1.5801,14.1176,11.3889,1.0,3.0,1.0,0.0,1.1324,3.0,w
epl,2024,West Ham,0,2024-08-17 16:30:00,h,2.8047,2.6703,2.0435,2.6703,9.3333,11.3043,5.0,8.0,1.0,2.0,1.469,0.0,l
epl,2024,West Ham,1,2024-08-24 14:00:00,a,1.5342,1.3761,1.5342,1.3761,13.7273,6.9118,5.0,6.0,2.0,0.0,1.4699,3.0,w
epl,2024,West Ham,2,2024-08-31 16:30:00,h,0.9472,3.193,0.9472,3.193,20.7647,12.125,5.0,21.0,1.0,3.0,0.2524,0.0,l
epl,2024,West Ham,3,2024-09-14 14:00:00,a,0.6827,2.886,0.6827,2.886,6.871,4.6857,4.0,6.0,1.0,1.0,0.2015,1.0,d
epl,2024,West Ham,4,2024-09-21 11:30:00,h,0.7583,2.3973,0.7583,2.3973,9.7097,16.2941,12.0,9.0,0.0,3.0,0.3834,0.0,l
epl,2024,West Ham,5,2024-09-28 14:00:00,a,0.8786,0.3702,0.8786,0.3702,27.7,10.0556,12.0,7.0,1.0,1.0,1.7666,1.0,d
epl,2024,West Ham,6,2024-10-05 14:00:00,h,4.394,1.1846,4.394,1.1846,16.2667,14.6522,6.0,6.0,4.0,1.0,2.8891,3.0,w
epl,2024,West Ham,7,2024-10-19 11:30:00,a,0.8588,1.4405,0.8588,1.4405,8.6667,6.1562,6.0,11.0,1.0,4.0,0.9253,0.0,l
epl,2024,West Ham,8,2024-10-27 14:00:00,h,2.9931,2.626,2.2319,2.626,21.0769,10.2857,7.0,7.0,2.0,1.0,1.667,3.0,w
epl,2024,West Ham,9,2024-11-02 15:00:00,a,0.1323,2.3501,0.1323,2.3501,13.0667,14.1875,2.0,11.0,0.0,3.0,0.1008,0.0,l
epl,2024,West Ham,10,2024-11-09 15:00:00,h,1.1237,0.866,1.1237,0.866,10.1429,11.1111,8.0,7.0,0.0,0.0,1.5993,1.0,d
epl,2024,West Ham,11,2024-11-25 20:00:00,a,0.9428,1.4978,0.9428,1.4978,14.1111,9.4483,5.0,6.0,2.0,0.0,0.8991,3.0,w
epl,2024,West Ham,12,2024-11-30 17:30:00,h,1.2354,3.9994,1.2354,2.477,13.8333,12.0,3.0,6.0,2.0,5.0,0.1265,0.0,l
epl,2024,West Ham,13,2024-12-03 20:15:00,a,2.8772,2.7806,2.8772,2.7806,12.7778,10.069,14.0,4.0,1.0,3.0,1.4369,0.0,l
epl,2024,West Ham,14,2024-12-09 20:00:00,h,1.1981,1.4757,1.1981,1.4757,9.0435,8.037,7.0,6.0,2.0,1.0,1.1481,3.0,w
epl,2024,West Ham,15,2024-12-16 20:00:00,a,1.8183,2.0484,1.0571,2.0484,10.8947,11.4737,6.0,10.0,1.0,1.0,1.248,1.0,d
epl,2024,West Ham,16,2024-12-21 15:00:00,h,1.2294,1.3438,1.2294,1.3438,9.48,6.1892,6.0,13.0,1.0,1.0,1.2192,1.0,d
epl,2024,West Ham,17,2024-12-26 15:00:00,a,1.9011,2.1983,1.9011,2.1983,18.8571,7.9655,6.0,9.0,1.0,0.0,1.1689,3.0,w
epl,2024,West Ham,18,2024-12-29 17:15:00,h,0.5183,3.2987,0.5183,3.2987,14.1579,10.0357,3.0,16.0,0.0,5.0,0.0962,0.0,l
epl,2024,West Ham,19,2025-01-04 15:00:00,a,1.5329,1.9799,1.5329,1.9799,11.7778,14.6842,7.0,9.0,1.0,4.0,1.0315,0.0,l
epl,2024,West Ham,20,2025-01-14 19:30:00,h,0.9373,2.8358,0.9373,2.8358,17.2941,8.6562,2.0,9.0,3.0,2.0,0.2557,3.0,w
epl,2024,West Ham,21,2025-01-18 15:00:00,h,0.2211,1.6256,0.2211,0.8644,13.85,12.7407,4.0,5.0,0.0,2.0,0.2249,0.0,l
epl,2024,West Ham,22,2025-01-26 16:30:00,a,1.6789,0.9079,1.6789,0.9079,6.3226,8.6774,5.0,7.0,1.0,1.0,2.0029,1.0,d
epl,2024,West Ham,23,2025-02-03 20:00:00,a,1.1868,1.3907,1.1868,1.3907,30.5,6.2727,8.0,6.0,1.0,2.0,1.2126,0.0,l
epl,2024,West Ham,24,2025-02-15 15:00:00,h,0.6735,1.965,0.6735,1.965,10.0526,8.8125,8.0,9.0,0.0,1.0,0.472,0.0,l
epl,2024,West Ham,25,2025-02-22 15:00:00,a,1.0268,1.3726,1.0268,1.3726,13.7619,5.1935,1.0,15.0,1.0,0.0,1.1057,3.0,w
epl,2024,West Ham,26,2025-02-27 20:00:00,h,1.7044,0.2896,1.7044,0.2896,14.4737,20.1111,6.0,0.0,2.0,0.0,2.6633,3.0,w
epl,2024,West Ham,27,2025-03-10 20:00:00,h,0.824,1.6298,0.824,1.6298,12.0,11.9524,0.0,10.0,0.0,1.0,0.6674,0.0,l
epl,2024,West Ham,28,2025-03-15 15:00:00,a,0.516,1.189,0.516,1.189,25.0,8.9231,7.0,5.0,1.0,1.0,0.7173,1.0,d
epl,2024,West Ham,29,2025-04-01 19:45:00,a,1.7306,1.1036,1.7306,1.1036,8.0714,14.0,5.0,6.0,0.0,1.0,1.8762,0.0,l
epl,2024,West Ham,30,2025-04-05 14:00:00,h,0.9078,1.9487,0.9078,1.9487,8.1739,8.25,5.0,6.0,2.0,2.0,0.525,1.0,d
epl,2024,West Ham,31,2025-04-13 13:00:00,a,1.466,1.429,1.466,1.429,17.0,8.9032,6.0,14.0,1.0,2.0,1.4093,0.0,l
epl,2024,West Ham,32,2025-04-19 14:00:00,h,0.9842,0.9229,0.9842,0.9229,21.1818,14.05,8.0,9.0,1.0,1.0,1.3721,1.0,d
epl,2024,West Ham,33,2025-04-26 14:00:00,a,1.2413,1.2943,1.2413,1.2943,24.0,9.1667,10.0,10.0,2.0,3.0,1.3068,0.0,l
epl,2024,West Ham,34,2025-05-04 13:00:00,h,1.1517,0.847,1.1517,0.847,5.1143,10.2381,6.0,3.0,1.0,1.0,1.6428,1.0,d
epl,2024,West Ham,35,2025-05-11 13:15:00,a,2.1599,2.3129,2.1599,2.3129,14.8235,15.8571,2.0,9.0,2.0,0.0,1.3066,3.0,w
epl,2024,West Ham,36,2025-05-18 13:15:00,h,0.8505,2.1476,0.8505,2.1476,6.7727,10.9615,5.0,9.0,1.0,2.0,0.5036,0.0,l
epl,2024,West Ham,37,2025-05-25 15:00:00,a,0.9674,0.8931,0.9674,0.8931,8.1154,14.6071,7.0,6.0,3.0,1.0,1.3971,3.0,w
epl,2024,Tottenham,0,2024-08-19 19:00:00,a,1.4078,1.0261,1.4078,1.0261,5.4828,20.6875,21.0,2.0,1.0,1.0,1.6475,1.0,d
epl,2024,Tottenham,1,2024-08-24 14:00:00,h,2.6114,0.6489,2.6114,0.6489,6.3,12.7241,9.0,5.0,4.0,0.0,2.6318,3.0,w
epl,2024,Tottenham,2,2024-09-01 12:30:00,a,1.633,1.5869,1.633,1.5869,4.3103,8.7619,9.0,5.0,1.0,2.0,1.3729,0.0,l
epl,2024,Tottenham,3,2024-09-15 13:00:00,h,0.7926,1.1209,0.7926,1.1209,5.88,13.5882,10.0,3.0,0.0,1.0,1.0177,0.0,l
epl,2024,Tottenham,4,2024-09-21 14:00:00,h,3.8948,0.8936,3.8948,0.8936,9.1875,9.1053,17.0,5.0,3.0,1.0,2.8655,3.0,w
epl,2024,Tottenham,5,2024-09-29 15:30:00,a,5.4072,0.6007,5.4072,0.6007,12.1765,14.6296,15.0,6.0,3.0,0.0,2.9905,3.0,w
epl,2024,Tottenham,6,2024-10-06 15:30:00,a,1.0928,1.9722,1.0928,1.9722,12.875,12.4286,10.0,4.0,2.0,3.0,0.7226,0.0,l
epl,2024,Tottenham,7,2024-10-19 11:30:00,h,1.4405,0.8588,1.4405,0.8588,6.1562,8.6667,11.0,6.0,4.0,1.0,1.7992,3.0,w
epl,2024,Tottenham,8,2024-10-27 14:00:00,a,1.0192,0.9786,1.0192,0.9786,4.625,6.9512,7.0,7.0,0.0,1.0,1.389,0.0,l
epl,2024,Tottenham,9,2024-11-03 14:00:00,h,2.0975,2.4875,2.0975,2.4875,5.4419,10.4706,11.0,3.0,4.0,1.0,1.0641,3.0,w
epl,2024,Tottenham,10,2024-11-10 14:00:00,h,1.7509,2.1839,1.7509,2.1839,6.6316,9.3548,10.0,6.0,1.0,2.0,1.014,0.0,l
epl,2024,Tottenham,11,2024-11-23 17:30:00,a,3.3045,2.159,3.3045,2.159,28.3,6.6216,8.0,14.0,4.0,0.0,2.1442,3.0,w
epl,2024,Tottenham,12,2024-12-01 13:30:00,h,1.0109,1.5727,1.0109,1.5727,19.3077,11.3478,7.0,7.0,1.0,1.0,0.9093,1.0,d
epl,2024,Tottenham,13,2024-12-05 20:15:00,a,0.6239,3.2772,0.6239,3.2772,3.5926,7.0645,11.0,10.0,0.0,1.0,0.1349,0.0,l
epl,2024,Tottenham,14,2024-12-08 16:30:00,h,3.2549,2.5733,3.2549,1.0509,9.8571,7.9583,8.0,16.0,3.0,4.0,1.8101,0.0,l
epl,2024,Tottenham,15,2024-12-15 19:00:00,a,3.8932,1.2736,3.8932,1.2736,10.6667,17.4783,10.0,2.0,5.0,0.0,2.7945,3.0,w
epl,2024,Tottenham,16,2024-12-22 16:30:00,h,1.2025,5.2021,1.2025,5.2021,21.5385,11.5517,8.0,14.0,3.0,6.0,0.0286,0.0,l
epl,2024,Tottenham,17,2024-12-26 15:00:00,a,1.0576,1.3002,1.0576,1.3002,5.4,23.1538,9.0,5.0,0.0,1.0,1.1156,0.0,l
epl,2024,Tottenham,18,2024-12-29 15:00:00,h,2.2843,0.6407,1.5232,0.6407,11.6842,10.9,6.0,6.0,2.0,2.0,2.5563,1.0,d
epl,2024,Tottenham,19,2025-01-04 12:30:00,h,1.0033,2.4296,1.0033,2.4296,5.8065,7.7308,15.0,9.0,1.0,2.0,0.4419,0.0,l
epl,2024,Tottenham,20,2025-01-15 20:00:00,a,0.7771,2.255,0.7771,2.255,21.4444,6.1351,0.0,11.0,1.0,2.0,0.4317,0.0,l
epl,2024,Tottenham,21,2025-01-19 14:00:00,a,1.3572,2.5609,1.3572,2.5609,9.0,12.0357,8.0,6.0,2.0,3.0,0.6095,0.0,l
