player_name,market,selection,current_line,current_price,open_line,open_price,line_move,price_move,latest_snapshot_ts
michael lorenzen,outs,over,15.5,-112,15.5,-112,0.0,0,2026-06-11T00:51:29Z
michael lorenzen,outs,under,15.5,-120,15.5,-120,0.0,0,2026-06-11T00:51:29Z
michael lorenzen,strikeouts,over,3.5,-105,3.5,-105,0.0,0,2026-06-11T00:51:29Z
michael lorenzen,strikeouts,under,3.5,-115,3.5,-115,0.0,0,2026-06-11T00:51:29Z
michael lorenzen,walks_allowed,over,1.5,-135,1.5,-135,0.0,0,2026-06-11T00:51:29Z
michael lorenzen,walks_allowed,under,1.5,+105,1.5,+105,0.0,0,2026-06-11T00:51:29Z
peter lambert,earned_runs,over,2.5,-145,2.5,-145,0.0,0,2026-06-11T00:51:29Z
peter lambert,earned_runs,under,2.5,+110,2.5,+110,0.0,0,2026-06-11T00:51:29Z
peter lambert,hits_allowed,over,5.5,-110,5.5,-110,0.0,0,2026-06-11T00:51:29Z
peter lambert,hits_allowed,under,5.5,-130,5.5,-130,0.0,0,2026-06-11T00:51:29Z
peter lambert,outs,over,16.5,-130,16.5,-130,0.0,0,2026-06-11T00:51:29Z
peter lambert,outs,under,16.5,-110,16.5,-110,0.0,0,2026-06-11T00:51:29Z
peter lambert,strikeouts,over,4.5,-136,4.5,-136,0.0,0,2026-06-11T00:51:29Z
peter lambert,strikeouts,under,4.5,+102,4.5,+102,0.0,0,2026-06-11T00:51:29Z
peter lambert,walks_allowed,over,1.5,-188,1.5,-188,0.0,0,2026-06-11T00:51:29Z
peter lambert,walks_allowed,under,1.5,+141,1.5,+141,0.0,0,2026-06-11T00:51:29Z
reid detmers,earned_runs,over,2.5,+100,2.5,+100,0.0,0,2026-06-11T00:51:29Z
reid detmers,earned_runs,under,2.5,-140,2.5,-140,0.0,0,2026-06-11T00:51:29Z
reid detmers,hits_allowed,over,4.5,-135,4.5,-135,0.0,0,2026-06-11T00:51:29Z
reid detmers,hits_allowed,under,4.5,+102,4.5,+102,0.0,0,2026-06-11T00:51:29Z
reid detmers,outs,over,17.5,-138,17.5,-138,0.0,0,2026-06-11T00:51:29Z
reid detmers,outs,under,17.5,+102,17.5,+102,0.0,0,2026-06-11T00:51:29Z
reid detmers,strikeouts,over,6.5,+104,6.5,+104,0.0,0,2026-06-11T00:51:29Z
reid detmers,strikeouts,under,6.5,-128,6.5,-128,0.0,0,2026-06-11T00:51:29Z
reid detmers,walks_allowed,over,2.5,+137,2.5,+137,0.0,0,2026-06-11T00:51:29Z
reid detmers,walks_allowed,under,2.5,-182,2.5,-182,0.0,0,2026-06-11T00:51:29Z
shota imanaga,earned_runs,over,3.5,+105,3.5,+105,0.0,0,2026-06-11T00:51:29Z
shota imanaga,earned_runs,under,3.5,-150,3.5,-150,0.0,0,2026-06-11T00:51:29Z
shota imanaga,hits_allowed,over,6.5,-130,6.5,-130,0.0,0,2026-06-11T00:51:29Z
shota imanaga,hits_allowed,under,6.5,-120,6.5,-120,0.0,0,2026-06-11T00:51:29Z
shota imanaga,outs,over,17.5,-160,17.5,-160,0.0,0,2026-06-11T00:51:29Z
shota imanaga,outs,under,17.5,+120,17.5,+120,0.0,0,2026-06-11T00:51:29Z
shota imanaga,strikeouts,over,5.5,+120,5.5,+120,0.0,0,2026-06-11T00:51:29Z
shota imanaga,strikeouts,under,5.5,-160,5.5,-160,0.0,0,2026-06-11T00:51:29Z
shota imanaga,walks_allowed,over,1.5,+160,1.5,+160,0.0,0,2026-06-11T00:51:29Z
shota imanaga,walks_allowed,under,1.5,-230,1.5,-230,0.0,0,2026-06-11T00:51:29Z
