date,ts,game_id,period,elapsed_min,remaining_min,total_points,home_score,away_score,pbp_poss_est,pbp_poss_per_min,pbp_ppp,pbp_to,pbp_orb,pbp_drb,pbp_fetched_from,live_line_total,live_line_book,live_line_provider_event_id,live_line_last_update,exp_total_at_elapsed,sim_final_total,proj_model_total,blend_w,proj_blend_total,actual_total,err_model,err_blend
2026-04-06,2026-04-07T01:17:43.860299Z,401856600,1,11.783333333333337,28.216666666666665,33,15,18,31.85,2.7029702970297023,1.0361067503924648,5.0,7.0,13.0,cache_pbp_fresh,75.5,FanDuel,479832d80b884a38e48c830266b6238e,2026-04-07T01:17:20Z,43.73835660549574,161.0,150.26164339450426,0.1065952380952381,142.2924082164758,132.0,18.26164339450426,10.292408216475792
2026-04-06,2026-04-07T01:18:07.814783Z,401856600,1,12.25,27.75,33,15,18,33.849999999999994,2.7632653061224484,0.9748892171344168,5.0,8.0,14.0,cache_pbp_fresh,75.5,FanDuel,479832d80b884a38e48c830266b6238e,2026-04-07T01:17:20Z,46.28702453548017,161.0,147.71297546451984,0.1139285714285714,139.4858543312406,132.0,15.712975464519843,7.485854331240603
2026-04-06,2026-04-07T01:18:31.842906Z,401856600,1,12.366666666666667,27.633333333333333,35,17,18,34.849999999999994,2.818059299191374,1.0043041606886658,5.0,8.0,15.0,cache_pbp_fresh,75.5,FanDuel,479832d80b884a38e48c830266b6238e,2026-04-07T01:17:20Z,46.76594857867522,161.0,149.23405142132478,0.1157619047619047,140.69845718298,132.0,17.23405142132478,8.698457182980007
2026-04-06,2026-04-07T01:18:55.841250Z,401856600,1,13.0,27.0,35,17,18,35.849999999999994,2.757692307692307,0.97629009762901,5.0,8.0,16.0,cache_pbp_fresh,136.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T01:18:43Z,49.36582195601977,161.0,146.63417804398023,0.1257142857142857,145.36016708987987,132.0,14.634178043980228,13.360167089879866
2026-04-06,2026-04-07T01:20:07.830643Z,401856600,1,13.0,27.0,35,17,18,34.849999999999994,2.68076923076923,1.0043041606886658,5.0,10.0,15.0,cache_pbp_fresh,135.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T01:19:30Z,49.36582195601977,161.0,146.63417804398023,0.1257142857142857,145.23445280416558,132.0,14.634178043980228,13.234452804165583
2026-04-06,2026-04-07T01:21:08.073074Z,401856600,1,13.0,27.0,35,17,18,34.849999999999994,2.68076923076923,1.0043041606886658,5.0,10.0,15.0,network_summary,59.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T01:20:47Z,49.36582195601977,161.0,146.63417804398023,0.1257142857142857,135.68016708987986,132.0,14.634178043980228,3.680167089879859
2026-04-06,2026-04-07T01:22:19.891478Z,401856600,1,13.0,27.0,35,17,18,34.849999999999994,2.68076923076923,1.0043041606886658,5.0,10.0,15.0,network_summary,135.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T01:21:42Z,49.36582195601977,161.0,146.63417804398023,0.1257142857142857,145.23445280416558,132.0,14.634178043980228,13.234452804165583
2026-04-06,2026-04-07T01:23:31.864152Z,401856600,1,13.216666666666663,26.78333333333333,35,17,18,34.849999999999994,2.636822194199244,1.0043041606886658,5.0,10.0,15.0,network_summary,136.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T01:23:14Z,50.25525232195344,161.0,145.74474767804656,0.1291190476190476,144.5510746623788,132.0,13.744747678046563,12.551074662378795
2026-04-06,2026-04-07T01:24:08.609020Z,401856600,1,13.216666666666663,26.78333333333333,35,17,18,35.849999999999994,2.712484237074401,0.97629009762901,5.0,10.0,16.0,cache_pbp_fresh,75.5,FanDuel,479832d80b884a38e48c830266b6238e,2026-04-07T01:23:47Z,50.25525232195344,161.0,145.74474767804656,0.1291190476190476,136.6748127576169,132.0,13.744747678046563,4.674812757616905
2026-04-06,2026-04-07T01:24:32.557518Z,401856600,1,13.216666666666663,26.78333333333333,37,19,18,35.849999999999994,2.712484237074401,1.0320781032078106,5.0,10.0,16.0,cache_pbp_fresh,60.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T01:24:06Z,50.25525232195344,161.0,147.74474767804656,0.1291190476190476,136.47978894809307,132.0,15.744747678046563,4.4797889480930735
2026-04-06,2026-04-07T01:24:56.508377Z,401856600,1,13.6,26.4,37,19,18,36.8,2.705882352941176,1.0054347826086958,5.0,10.0,16.0,cache_pbp_fresh,136.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T01:24:40Z,51.82885989245146,161.0,146.17114010754852,0.1351428571428571,144.86415460158554,132.0,14.171140107548524,12.86415460158554
2026-04-06,2026-04-07T01:25:38.642353Z,401856600,1,13.6,26.4,38,19,19,36.8,2.705882352941176,1.032608695652174,5.0,10.0,16.0,network_summary,75.5,FanDuel,479832d80b884a38e48c830266b6238e,2026-04-07T01:24:53Z,51.82885989245146,161.0,147.17114010754852,0.1351428571428571,137.48529745872838,132.0,15.171140107548524,5.485297458728383
2026-04-06,2026-04-07T01:26:38.612874Z,401856600,1,13.716666666666663,26.28333333333333,40,20,20,37.275000000000006,2.717496962332929,1.073105298457411,5.0,10.0,16.0,network_summary,137.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T01:25:26Z,52.3077839356465,161.0,148.6922160643535,0.1369761904761904,147.15914894487193,132.0,16.692216064353488,15.15914894487193
2026-04-06,2026-04-07T01:27:38.670454Z,401856600,1,14.216666666666663,25.78333333333333,44,21,23,37.75,2.6553341148886287,1.1655629139072847,5.0,10.0,16.0,network_summary,138.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T01:26:11Z,54.36031554933957,161.0,150.63968445066044,0.1448333333333333,148.88145348605644,132.0,18.63968445066044,16.881453486056444
2026-04-06,2026-04-07T01:28:38.683158Z,401856600,1,14.916666666666668,25.08333333333333,44,21,23,40.7,2.728491620111732,1.081081081081081,5.0,10.0,17.0,network_summary,141.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T01:26:54Z,57.23385980850988,161.0,147.76614019149014,0.1558333333333333,146.78966667831625,132.0,15.766140191490138,14.789666678316252
2026-04-06,2026-04-07T01:29:38.777984Z,401856600,1,15.0,25.0,46,23,23,41.7,2.78,1.103117505995204,5.0,11.0,18.0,network_summary,137.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T01:28:23Z,57.57594841079205,161.0,149.42405158920795,0.1571428571428571,147.55027205376098,132.0,17.42405158920795,15.550272053760978
2026-04-06,2026-04-07T01:30:38.537928Z,401856600,1,15.5,24.5,48,23,25,42.175,2.720967741935484,1.138114997036159,5.0,12.0,18.0,network_summary,138.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T01:29:06Z,59.62848002448512,161.0,149.37151997551487,0.165,147.57771917955492,132.0,17.37151997551487,15.57771917955492
2026-04-06,2026-04-07T01:31:38.599179Z,401856600,1,16.033333333333335,23.966666666666665,48,23,25,43.65,2.7224532224532223,1.0996563573883162,5.0,13.0,18.0,network_summary,138.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T01:30:36Z,61.8011804124244,161.0,147.1988195875756,0.1733809523809524,145.69060996289167,132.0,15.1988195875756,13.69060996289167
2026-04-06,2026-04-07T01:32:38.662315Z,401856600,1,16.033333333333335,23.966666666666665,48,23,25,45.65,2.847193347193347,1.0514786418400877,6.0,13.0,19.0,network_summary,137.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T01:31:37Z,61.8011804124244,161.0,147.1988195875756,0.1733809523809524,145.5172290105107,132.0,15.1988195875756,13.517229010510704
2026-04-06,2026-04-07T01:33:43.691901Z,401856600,1,16.033333333333335,23.966666666666665,48,23,25,45.65,2.847193347193347,1.0514786418400877,6.0,13.0,19.0,network_summary,137.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T01:32:24Z,61.8011804124244,161.0,147.1988195875756,0.1733809523809524,145.5172290105107,132.0,15.1988195875756,13.517229010510704
2026-04-06,2026-04-07T01:35:38.742314Z,401856600,1,16.733333333333334,23.266666666666666,48,23,25,45.65,2.72808764940239,1.0514786418400877,6.0,13.0,19.0,network_summary,137.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T01:33:55Z,64.3247246715947,161.0,144.6752753284053,0.1843809523809524,143.35229122975838,132.0,12.675275328405291,11.35229122975838
2026-04-06,2026-04-07T01:36:49.660371Z,401856600,1,16.733333333333334,23.266666666666666,48,23,25,47.65,2.847609561752988,1.007345225603358,6.0,14.0,21.0,network_summary,136.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T01:35:30Z,64.3247246715947,161.0,144.6752753284053,0.1843809523809524,143.16791027737742,132.0,12.675275328405291,11.167910277377416
2026-04-06,2026-04-07T01:39:57.563341Z,401856600,1,17.283333333333335,22.716666666666665,52,27,25,47.65,2.756991321118611,1.0912906610703044,6.0,14.0,21.0,cache_pbp_fresh,137.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T01:37:01Z,66.30750944665706,161.0,146.69249055334294,0.1930238095238095,144.91812100772506,132.0,14.692490553342935,12.918121007725064
2026-04-06,2026-04-07T02:28:36.574403Z,401856600,2,27.21666666666667,12.783333333333331,85,48,37,49.6,1.8224127372933248,1.713709677419355,6.0,14.0,21.0,network_summary,138.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T01:39:25Z,105.24849675038442,161.0,140.75150324961558,0.3491190476190477,139.96546057939858,132.0,8.751503249615581,7.965460579398581
2026-04-06,2026-04-07T03:01:56.864836Z,401856600,2,36.96666666666667,3.033333333333333,113,60,53,85.45,2.311541929666366,1.3224107665301346,14.0,22.0,33.0,network_summary,135.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T02:28:12Z,144.87235549993886,161.0,129.12764450006114,0.5023333333333334,132.32869107953042,132.0,-2.8723554999388625,0.3286910795304152
2026-04-06,2026-04-07T03:02:12.988591Z,401856600,2,37.25,2.75,113,60,53,116.2,3.1194630872483224,0.9724612736660928,18.0,31.0,47.0,network_summary,130.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T03:01:12Z,145.82039925847292,161.0,128.17960074152708,0.5067857142857143,129.35554593716031,132.0,-3.820399258472918,-2.644454062839685
2026-04-06,2026-04-07T03:10:10.400276Z,401856600,2,39.2,0.8,127,67,60,116.2,2.964285714285714,1.0929432013769362,18.0,31.0,47.0,network_summary,130.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T03:01:12Z,155.931970741837,161.0,132.068029258163,0.5374285714285715,131.22532553399026,132.0,0.0680292581629942,-0.774674466009742
2026-04-06,2026-04-07T12:01:50.476740Z,401856600,2,,,132,69,63,124.0,,1.064516129032258,19.0,34.0,48.0,cache_pbp_fresh,132.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T03:10:20Z,,161.0,,0.0,,132.0,,
2026-04-06,2026-04-07T12:03:38.475150Z,401856600,2,,,132,69,63,124.0,,1.064516129032258,19.0,34.0,48.0,cache_pbp_fresh,132.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T03:10:20Z,,161.0,,0.0,,132.0,,
2026-04-06,2026-04-07T12:18:10.813949Z,401856600,2,,,132,69,63,124.0,,1.064516129032258,19.0,34.0,48.0,cache_pbp_fresh,132.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T03:10:20Z,,161.0,,0.0,,132.0,,
2026-04-06,2026-04-07T12:20:03.404113Z,401856600,2,,,132,69,63,124.0,,1.064516129032258,19.0,34.0,48.0,cache_pbp_fresh,132.5,DraftKings,479832d80b884a38e48c830266b6238e,2026-04-07T03:10:20Z,,161.0,,0.0,,132.0,,
